092619.69+591507.5,5712,56602,74,1.942219,2046.1315426777453,27.597711270500696,0.16092184192777192,True,False,1121.7213320665378,23618.4762633149,20048.01418502254,0.5964835304721003,0.7637286650444106,22.2295666,9.150128239618256,47.024664322793924,-0.22482171361443193,9.301598769893998,0.14416719174854162,-999.0,46.91098970248095,0.0,-0.5304881538142896,-999.0,1298.9954,10.052586,0.0
165542.60+381338.3,5187,56074,92,1.94424,5420.6140852717335,14.203255461307636,0.0,False,True,0.0,0.0,0.0,0.0,1.2809806708555853,37.5447464,9.529406017905204,47.47054573977332,-0.15821807492198303,10.003963939614799,0.040640183239609495,10.0,47.497180370165026,0.0,-0.6466626558510119,10.0,0.0,0.0,0.0
235137.18+232135.3,7597,56973,699,1.985916,5234.191563584862,13.57359766945451,0.0,True,False,0.0,0.0,0.0,0.0,1.2564353067909826,25.4822712,9.197741883701466,46.95452136102048,-0.3425783194710803,9.802541724075512,0.026192102986071213,-999.0,47.02933687472538,0.0,-0.91308393575137,-999.0,243.66762999999997,5.5661597,-999.0
141415.41+163915.0,5454,56015,104,1.99798,3241.4908281417083,19.942192418830775,0.011667812416817655,True,False,0.0,0.0,0.0,0.0,0.950625905785393,17.7735271,9.147643013375127,46.90201920628134,-0.34498160388388754,9.287135917185243,0.14961023068060594,0.0,46.71753967859979,0.0,-0.7094753249866895,0.0,0.0,0.0,0.0
091247.35+254646.2,5778,56328,973,2.01702,4230.489575216514,21.117637218637462,0.002580008457706173,True,False,0.0,0.0,0.0,0.0,1.123367340348742,22.1547871,9.379366840496248,46.99048617111665,-0.48823846616969746,9.64373615055826,0.09793194925197413,10.0,46.90942835105804,0.0,-0.8741868859014589,10.0,0.0,0.0,0.0
125924.28+445105.0,6621,56366,502,2.03067,1037.8205855713559,16.885008096214236,1.1592524094349392,True,False,0.0,0.0,0.0,0.0,0.7458870390202752,25.8320618,9.146563002559704,47.372590116297545,0.12666931694774064,8.875001571337247,0.09709596843249656,0.0,47.36675022377588,0.0,0.3518695660373952,0.0,0.0,0.0,0.0
130236.17+095831.8,5415,55982,13,2.07441,3696.6912034612433,20.009366702001408,0.007716328164561575,True,False,0.0,0.0,0.0,0.0,1.014138911126146,27.0338211,9.54600896480625,47.15693425068657,-0.48843251090978157,9.687021857280186,0.034086236027353986,0.0,47.23889880782034,0.0,-0.5880021358610837,0.0,0.0,0.0,0.0
120821.01+090130.4,5391,56000,254,2.077214,3284.5244621652582,15.29530087563518,0.26608252413871136,True,False,0.0,0.0,0.0,0.0,0.9910779288237449,36.0495186,9.522776503135244,47.28256803852259,-0.3395662614027515,9.135551536268087,0.07102079863552857,0.0,47.25394852159431,0.0,-0.021482101075015806,0.0,0.0,0.0,0.0
011620.41+014410.7,7861,57281,472,2.09567,2792.9690454990623,15.541701248728918,0.20489703931258993,True,False,0.0,0.0,0.0,0.0,0.9313120221863738,13.7990303,8.964553278880938,46.64997053107087,-0.41394054460016605,9.25317932267772,0.04337299376551471,0.0,46.769554368313315,0.0,-0.6235040407656439,0.0,0.0,0.0,-999.0
093208.77+314328.0,5807,56329,778,2.089261,4082.7768178974366,20.73173793643703,0.11918730785057435,True,False,873.0352601277482,8064.85786916319,4960.000536107517,0.6827455142941304,1.084760629075641,37.1510277,9.771704204988037,47.56356873597632,-0.307493265801817,9.875078115999557,0.06262297840946549,-999.0,47.55709870910684,0.0,-0.4578584932939568,-999.0,0.0,0.0,1.0
