000255.89+013409.0,4296,55499,213,2.23131,613.7655923487779,34.877388344400536,1.1642404173233885,True,False,0.0,0.0,0.0,0.0,0.580013646998436,13.1314888,9.451602771194073,46.78620348198123,-0.7647570860029376,9.527702292400857,0.05546808495317665,0.0,46.761850137795214,0.0,-0.9057312410068815,0.0,0.0,0.0,-999.0
000300.53+030225.7,4296,55499,756,2.39208,1737.3128658180735,33.389257253662905,0.47050343926445976,True,False,0.0,0.0,0.0,0.0,0.6994758021651355,24.8482628,9.393041568963266,47.16156392772419,-0.33083543802917603,10.013155172509169,0.178828338849101,0.0,47.057954151829556,0.0,-1.095080107080852,0.0,0.0,0.0,-999.0
000328.93+035230.9,4277,55506,997,2.57678,288.8701489847994,38.27365277538665,2.019112128496947,True,False,0.0,0.0,0.0,0.0,0.5339453338401219,14.7636824,9.106405919058139,46.886826275330115,-0.3189374405181198,9.103354331099233,0.045417426463421576,0.0,46.82772196433867,0.0,-0.41551145316180016,0.0,0.0,0.0,-999.0
000330.18+000813.2,4217,55478,532,2.58645,1417.932005516355,32.86173181030112,0.7324793485509951,True,False,931.4898512157515,23138.21548949048,14544.167426780652,0.5613071557708249,0.6708577656456403,17.5262623,9.086175850529349,46.841165030457546,-0.34436861686189957,9.303811629007614,0.20918854450394642,-999.0,46.815459059428186,0.0,-0.6282316559806668,-999.0,48.80373400000001,1.98317,0.0
000453.83+001546.0,4217,55478,609,2.86204,1873.9846070992746,24.697126703203207,0.5219535394137209,True,False,0.0,0.0,0.0,0.0,0.7649292353759121,11.8471422,9.252193037086059,46.53391313331595,-0.8176377005602049,9.433797691333094,0.10190596398936641,0.0,46.51438059808322,0.0,-1.0592961796511118,0.0,0.0,0.0,-999.0
000455.02+021011.7,4296,55499,892,2.60238,894.5582205420999,43.71207004722958,1.4603377510441107,True,False,0.0,0.0,0.0,0.0,0.5706681873596632,19.4177284,9.317345208654459,46.92302754880326,-0.49367545664129153,9.108448924896038,0.4688764404543941,0.0,46.886331263343216,0.0,-0.36199674795406095,0.0,0.0,0.0,-999.0
000706.05-013317.7,4365,55539,594,2.25818,447.54190310690024,49.18381447655122,1.9994509365117517,False,True,0.0,0.0,0.0,0.0,0.502865254009732,8.89860916,9.095772774377389,46.71757823465752,-0.47755233650996587,9.054177635780409,0.06993764211879211,0.0,46.66266170353401,0.0,-0.5313950186476346,0.0,0.0,0.0,-999.0
000707.19-021305.9,4365,55539,614,3.36906,704.6018269931382,36.55630452736483,2.10037440028682,False,True,0.0,0.0,0.0,0.0,0.5813762700394973,11.1879454,9.243870543329114,47.23827066732925,-0.10495767278995771,8.997540736922776,0.043962406176884516,0.0,47.146002011996295,0.0,0.008582188672279943,0.0,0.0,0.0,-999.0
000710.05-012104.3,4365,55539,628,2.975088,1997.3255119869968,35.074831517355136,0.2563957791572872,True,False,1306.2858406125986,21902.68551967297,7512.998626001995,0.6786062504953141,0.7166813180278866,18.7981224,9.52105860074876,47.20798145633453,-0.41243494120432445,9.805527854249078,0.05879800982692735,-999.0,47.07924264260747,0.0,-0.8661642980428487,-999.0,27.589544,1.9585176,-999.0
000834.85+014949.0,4296,55499,4,3.4319,2960.3857242134845,32.92103032570191,0.09370078621719438,False,True,0.0,0.0,0.0,0.0,0.8433529337513498,13.7610092,9.62212598476942,47.483076997355916,-0.23840678420360462,10.046411590554154,0.029150611643290764,0.0,47.37732092572463,0.0,-0.8089697512307606,0.0,0.0,0.0,-999.0
000844.04+001501.1,4218,55479,512,2.38696,1314.5866572976188,29.67576649414071,0.5671832117856112,True,False,0.0,0.0,0.0,0.0,0.6778490565381997,14.2660475,9.605709476569627,46.91712130479012,-0.787945968569602,9.515514766040887,0.04343792585552319,0.0,46.83289503782351,0.0,-0.822498814618614,0.0,0.0,0.0,-999.0
000912.69+010919.0,4217,55478,864,2.47353,2138.0613949021417,21.86977262128724,0.16756183945897682,False,True,0.0,0.0,0.0,0.0,0.8122990986521865,14.2288694,9.235175087293127,46.80113590717898,-0.5333969769042426,9.246383473499291,0.12058949044453564,0.0,46.76513697686035,0.0,-0.6211255830401826,0.0,0.0,0.0,0.0
000938.48-003949.8,4218,55479,464,2.24937,1090.7168098450343,33.02584024747041,1.3064533917086025,True,False,0.0,0.0,0.0,0.0,0.6373456048943571,8.19529724,9.218765672716692,46.53033160375426,-0.7877918657525242,9.069622495658821,0.04814909105291616,0.0,46.68574100694914,0.0,-0.5237605751109236,0.0,0.0,0.0,0.0
001003.64-032645.6,4365,55539,204,2.74101,1117.5456781167052,20.910914573453937,0.3837227559559959,False,True,0.0,0.0,0.0,0.0,0.7184253601930566,17.3384056,9.807520623778624,47.148201884262534,-0.75867653630619,9.912607537643815,0.18568822862530476,0.0,47.130926154214734,0.0,-0.9215604698303201,0.0,0.0,0.0,-999.0
001016.49+001227.6,4217,55478,933,2.28227,1938.2272660647034,19.786582762067766,0.2546845126917359,False,True,0.0,0.0,0.0,0.0,0.8068488708285653,20.3557148,9.605535792898191,46.98856697253618,-0.716326617152113,9.560327274911359,0.053002037581413246,0.0,47.11265534143682,0.0,-0.5875510198757771,0.0,0.0,0.0,0.0
001022.14-003701.2,4217,55478,96,3.14968,766.2914414876693,51.604404291528304,1.9986224559090429,True,False,0.0,0.0,0.0,0.0,0.5259143876152259,18.4982109,9.483795334892895,47.316130276045236,-0.2670228556377552,9.108351184642066,0.03190126152219379,0.0,47.26293876870915,0.0,0.01470849766584328,0.0,0.0,0.0,0.0
001025.91+005447.6,4218,55479,592,2.858004,1172.0112687170608,54.16501346264505,2.022111194809001,True,False,4815.471436359676,24989.997394864553,6271.117282931074,0.843408505381186,0.5619464133172332,20.3338623,9.198280535459148,47.06760898737586,-0.23002934487337967,9.315975769943599,0.011411727513704695,-999.0,46.90109602278508,0.0,-0.5547588335597542,-999.0,3835.3982,29.69686500000001,1.0
001057.59+011011.5,4218,55479,582,3.0865,451.0376426576234,46.32828674853273,1.9354689740100264,True,False,0.0,0.0,0.0,0.0,0.5152676432175844,15.2642927,9.367357080777799,47.088740177072175,-0.37797470049572013,9.059111151851328,0.184331640128294,0.0,47.00720621779885,0.0,-0.19178402045371376,0.0,0.0,0.0,0.0
001121.86-000918.6,4218,55479,394,3.02191,1544.2249011393333,19.997526752923058,0.06052038883322748,True,False,0.0,0.0,0.0,0.0,0.7666848531058024,34.0070724,9.880252696516504,47.356900741883194,-0.6227097514234075,10.083117476751058,0.04169868989297028,0.0,47.32612539676983,0.0,-0.8968711663824644,0.0,0.0,0.0,-999.0
001156.33-013701.4,4365,55539,874,2.301379,835.874855517908,36.24052186973036,0.934950921176499,True,False,1889.5752059297702,8961.528081018136,4960.000536107517,0.8829599839522544,0.5960984727652368,17.6391754,9.495943358069832,47.10285919761498,-0.49244195724494944,8.385183791453835,0.2655123689851962,-999.0,46.99568052937272,0.0,0.47061765151764584,-999.0,552.1046,3.9507053,-999.0
001158.79-003705.4,4217,55478,60,3.2637,1507.336800036669,27.157353889369,0.665200090231794,True,False,0.0,0.0,0.0,0.0,0.712123520968954,11.721015,9.293015421693271,46.91073777091315,-0.4816354475702198,9.00471751487363,0.2969864600608594,0.0,46.883618317599286,0.0,-0.2609782836755824,0.0,0.0,0.0,-999.0
001240.24+002433.6,4218,55479,696,2.62104,1146.1182987406378,37.22121871213271,1.0104290344933522,True,False,0.0,0.0,0.0,0.0,0.6231317237046957,22.7154236,9.493898550217772,47.14012923102734,-0.45312711598052857,9.607648953107143,0.037884080761138035,0.0,47.10433434461187,0.0,-0.6431936948965105,0.0,0.0,0.0,0.0
001306.14+000431.8,4217,55478,20,2.17095,3300.6042232399423,23.640303035668296,0.12388137220445025,True,False,0.0,0.0,0.0,0.0,0.9354569777947355,11.2232542,8.999877476855096,46.5778251075626,-0.5214101660825889,9.939947387274149,0.026433613676582608,0.0,46.7472082943909,0.0,-1.3326181792844862,0.0,0.0,0.0,0.0
001327.52+010646.5,4218,55479,757,3.0812,1916.6065230723366,24.16375555867623,0.5640106509427475,False,True,0.0,0.0,0.0,0.0,0.7729482611510614,18.7404976,9.278287808840652,47.13333426407407,-0.24431134155667422,9.571606380212632,0.05217397597576055,0.0,47.034790665564024,0.0,-0.6766948010498465,0.0,0.0,0.0,0.0
001351.94-005920.8,4218,55479,252,2.87868,3097.3336604630417,24.312048438788814,0.05865171951345178,False,True,0.0,0.0,0.0,0.0,0.9117773364764552,13.5033331,9.280825836033292,46.936978548168426,-0.4432050846549629,9.870586651287109,0.0580249080295205,10.0,46.889349489229794,0.0,-1.1211162484585542,10.0,0.0,0.0,-999.0
001353.88-022536.2,4366,55536,580,2.3206,1168.3913468427022,43.626740758464564,1.7630702014026904,True,False,610.0039515316015,15095.061037929228,10340.67211827211,0.4681855543869403,0.5992277327966652,17.7242851,9.045360648779353,46.9062573786873,-0.2384610668821523,9.054893084097785,0.018007892572225893,-999.0,46.930159750767984,0.0,-0.264612419731039,-999.0,44.31593,1.7437996,-999.0
001357.53-012240.7,4366,55536,546,2.66548,1612.6157639054745,36.1749419602481,0.6897435002776936,False,True,0.0,0.0,0.0,0.0,0.6738933870251879,16.029007,9.571743795266723,47.034470747066024,-0.6366308449907976,9.639974500019902,0.025318743187552985,0.0,46.98853181706079,0.0,-0.7913217693603515,0.0,0.0,0.0,-999.0
001443.68-011206.4,4218,55479,202,2.71492,739.054828255299,60.86076734480609,2.1240048962763702,False,True,0.0,0.0,0.0,0.0,0.46644479760133006,13.7675905,9.561406224011979,46.95062730277453,-0.7101367180275489,9.33474612290396,0.028716226433405937,0.0,46.912057420112596,0.0,-0.5625677891926024,0.0,0.0,0.0,0.0
001502.61+015352.4,4298,55511,108,3.03583,1519.0401561541426,25.363736368337747,0.29232629019938444,False,True,0.0,0.0,0.0,0.0,0.7249798933224619,14.2856741,9.668235175736891,47.10092444940638,-0.6666685231206131,9.827542130355537,0.07777065630362649,0.0,47.014759920869416,0.0,-0.95266129588736,0.0,0.0,0.0,-999.0
001549.07+001731.9,4218,55479,888,3.06191,378.88235388305327,42.103608698790005,2.1463235474988287,True,False,0.0,0.0,0.0,0.0,0.5260109974431314,15.2317362,9.188976112975078,46.960093616325686,-0.32824029343949235,8.908325302500339,0.04321501909309509,0.0,46.91651034812766,0.0,-0.13169404077391905,0.0,0.0,0.0,0.0
001552.58+022003.5,4298,55511,928,2.964538,655.0347295769492,58.17149835592163,1.6318186002458226,True,False,0.0,0.0,0.0,0.0,0.47861859159808506,14.7348061,9.59473235367262,47.02984358453631,-0.6642465659264118,9.19860776263273,0.11805234628926659,0.0,46.98196852383596,0.0,-0.35651832519800863,0.0,0.0,0.0,-999.0
001557.08+004822.3,4218,55479,876,2.312692,2010.5334049499093,30.179258616210376,0.2404065944302603,True,False,6011.860623486798,17297.55660694671,3510.685951489091,0.954193827888666,0.7443281794191738,11.8517494,8.936690841820646,46.74686119944778,-0.28918743916296563,8.980594856727443,0.04440220033939427,-999.0,46.49096319437191,0.0,-0.6295107487567738,-999.0,5373.1304,59.421519999999994,1.0
001602.40-001225.1,4218,55479,147,2.08819,833.8830683686242,35.17459839305105,1.7448260654607322,True,False,0.0,0.0,0.0,0.0,0.6008292108333014,38.7893295,9.29478354581832,47.484133902888715,0.08999256028030089,9.366588782573173,0.01395746073115645,0.0,47.116898404008886,0.0,-0.3895694649655256,0.0,0.0,0.0,0.0
001645.49-004357.4,4219,55480,460,2.24755,249.29285744619176,50.16320981115213,2.5114567735046713,False,True,0.0,0.0,0.0,0.0,0.4814935073771949,12.2672215,9.172706035063623,46.69174642029834,-0.5803174115553844,8.985796093440504,0.020925632304633457,0.0,46.68992926816667,0.0,-0.4357459116750705,0.0,0.0,0.0,0.0
001802.50-014616.3,4366,55536,800,2.469105,694.3587697546445,30.720888651062086,1.516598911722642,True,False,1252.1431255989314,12408.584238814881,5305.063763295439,0.5783902541709784,0.6090265763817491,14.2044535,9.294853747808277,46.97928077682952,-0.4149307677688583,9.45074300209712,0.059560832207270244,-999.0,46.84999757127924,0.0,-0.7406245172191196,-999.0,193.40819,2.4885384999999998,-999.0
001811.38+025640.0,4300,55528,552,2.47069,47.45174265697724,43.78628256410978,1.829410432789734,False,True,0.0,0.0,0.0,0.0,0.49273442358897535,13.3775034,9.13842463071879,46.90793623083819,-0.3298461966707009,8.383863114735115,0.09410637336425505,0.0,46.912311986899006,0.0,0.38856978576265166,0.0,0.0,0.0,-999.0
001917.31+002735.4,4219,55480,650,2.41473,-248.69011358571927,51.37359961234819,2.347896949213336,True,False,0.0,0.0,0.0,0.0,0.45288933799507913,12.9834538,9.273657010453011,46.73137401286735,-0.6416407943757605,9.301074556407134,0.03012663685914517,0.0,46.75451512329798,0.0,-0.6864385195103947,0.0,0.0,0.0,0.0
001919.31+010152.2,4219,55480,678,2.31519,1064.0534788619575,42.16392670104187,2.1492224733670895,False,True,0.0,0.0,0.0,0.0,0.5942295758061229,18.9518814,9.185723389847341,47.10291350094527,-0.18216768569217123,9.113145417892774,0.019069727623005107,0.0,47.115484366673044,0.0,-0.13754013762096856,0.0,0.0,0.0,0.0
001932.24+020602.2,4300,55528,660,2.36889,1074.5891429402413,35.961556750680245,1.098241920696849,False,True,0.0,0.0,0.0,0.0,0.6215976657503227,13.4522305,9.357520098642459,46.89026602174049,-0.566611873692068,9.254485931589532,0.029563713568177774,0.0,46.86270185255129,0.0,-0.5316631654394809,0.0,0.0,0.0,-999.0
001959.17-021017.5,4367,55566,506,2.831878,93.38784385743006,43.858193718944705,1.3503683295987485,True,False,0.0,0.0,0.0,0.0,0.4956119345688735,22.9122734,9.127504541058057,47.07339892559467,-0.1534634122534868,10.353470387294893,0.22761506947510196,-999.0,47.06898061455817,0.0,-1.4243688591379602,-999.0,109.15958,4.3848351999999995,-999.0
002103.09+013405.4,4300,55528,250,2.30906,1170.8544775381836,51.03633844359646,1.9564208626930355,False,True,0.0,0.0,0.0,0.0,0.572696467514413,10.5447521,9.017624596977704,46.73368802534537,-0.38329436842242615,9.128490961272565,0.01522103443581775,0.0,46.724806184594385,0.0,-0.5435638630794185,0.0,0.0,0.0,-999.0
002117.11-002841.6,4219,55480,222,2.87211,2790.122204544977,20.30431721738387,0.1856516923141159,True,False,0.0,0.0,0.0,0.0,0.8977282417537171,19.271843,9.382609745619861,47.16100749764936,-0.3209600447606036,9.669540004997506,0.05533927321069532,0.0,47.11815092237648,0.0,-0.6912681690222656,0.0,0.0,0.0,-999.0
002322.71-004829.3,4220,55447,434,2.24984,213.94818299181256,20.065737859835856,0.518050023108727,True,False,0.0,0.0,0.0,0.0,0.6314842037157978,13.1751804,8.934389492513887,46.98497032377592,-0.04877696552806299,7.392105912434667,2.065600201696519,11.0,46.43883340573416,0.0,0.906848406898252,11.0,0.0,0.0,0.0
002327.91-005218.4,4219,55480,132,2.22749,234.61830586981208,41.834569818273465,1.711230971503992,False,True,0.0,0.0,0.0,0.0,0.5145289914714359,9.03605461,9.335204238444776,46.68159596422044,-0.7529660710144341,9.265526932910735,0.03926751486316681,0.0,46.66421529797428,0.0,-0.7411907213376933,0.0,0.0,0.0,0.0
002336.06-001043.0,4220,55447,470,2.68576,326.14747116547164,25.503015427513645,1.2513866254301897,False,True,0.0,0.0,0.0,0.0,0.6023639642813946,14.8933811,9.481581739167131,46.93059737109589,-0.6503421648613354,9.52626457912084,0.0648360429682141,0.0,46.91201655556203,0.0,-0.7541271099600453,0.0,0.0,0.0,-999.0
002337.55+003127.4,4220,55447,562,2.41093,1705.6878725828267,26.45327760309117,0.3932895581918257,True,False,0.0,0.0,0.0,0.0,0.7362987439566303,18.659029,9.42787455351489,47.06586186470763,-0.4613704855973566,9.058088225490811,0.035943676476617656,0.0,46.94223024995731,0.0,-0.25573706193473816,0.0,0.0,0.0,0.0
002403.06-003908.1,4220,55447,453,2.44985,2014.3465128805901,27.043726903143245,0.4056837603342469,False,True,0.0,0.0,0.0,0.0,0.7639193222632366,13.9389362,9.22904211469747,46.79367428265752,-0.5347256288300457,9.470742656356293,0.043410811207905964,0.0,46.786865759852226,0.0,-0.8237559829053059,0.0,0.0,0.0,0.0
002547.25-020153.6,4367,55566,806,2.198739,712.1859617389343,25.37949882434856,0.931682229536816,True,False,2263.909055885777,16471.819996091886,5926.1067434480065,0.6472486747163237,0.643217756510104,10.2604494,9.271102861376308,46.599477325356,-0.7709833328104096,9.148885369019858,0.07635158953528566,-999.0,46.62433599740488,0.0,-0.6644284580162196,-999.0,2382.2717,67.70861,-999.0
002605.16-020448.7,4367,55566,808,2.355788,3873.136027124563,14.186155796118328,0.02781023687860262,True,False,2018.5811662108808,11099.03253888078,6340.105857470352,0.7498910680090811,1.0734294525396455,19.2809525,9.366137437655688,47.00728755012969,-0.4582076843160934,9.640937687678843,0.5385350140721563,-999.0,46.9742801077275,0.0,-0.8065366663525797,-999.0,1385.4283,9.158789,-999.0
002609.07-003749.3,4220,55447,366,2.39968,1855.794485510915,23.35783632094526,0.5214068154114301,True,False,0.0,0.0,0.0,0.0,0.7723574742710236,20.1366634,9.352917248817826,47.11105048672009,-0.34122455888783776,9.490121834622189,0.10169737861687629,0.0,47.003677426729716,0.0,-0.6263234942937113,0.0,0.0,0.0,0.0
002716.09-021206.6,4367,55566,889,2.2577,629.7820818191339,29.891274684228826,1.0712294098119521,False,True,0.0,0.0,0.0,0.0,0.6069850020857988,8.61081886,9.304856959874781,46.71013226877982,-0.6940824878850549,9.147449589927659,0.055753174959811976,0.0,46.6319589936011,0.0,-0.6553696827277947,0.0,0.0,0.0,-999.0
002723.00-013639.9,4367,55566,918,2.87989,310.51719860388454,53.94676751948635,2.8938117912563803,True,False,0.0,0.0,0.0,0.0,0.4685646922346245,17.4666348,9.188889481003889,47.207509722338905,-0.08073755545508021,9.03519027771224,0.020638324932628033,0.0,47.171553652839144,0.0,-0.0035157112743357337,0.0,0.0,0.0,-999.0
002819.19-011812.2,4367,55566,910,3.071,1643.6166676024363,24.36933254986183,0.3385357017027663,True,False,7007.257387662382,15714.696649241028,3027.531186170948,0.9629283684727742,0.7440733708003684,17.3771267,9.515932266009377,47.292647704413454,-0.3226423583860196,9.168235321433196,0.07905412421239794,-999.0,47.18148232991127,0.0,-0.12663207792316572,-999.0,6747.436,38.611670000000004,-999.0
002901.37-014712.3,4368,55559,600,2.25733,1257.0356824587286,46.08439534119364,1.4628261493995551,False,True,0.0,0.0,0.0,0.0,0.5991732530888776,8.79009628,9.304579140055093,46.51351423108141,-0.8904227057637826,9.345021149978615,0.018948209606579988,0.0,46.60035765950872,0.0,-0.8845425768711374,0.0,0.0,0.0,-999.0
002912.91+001946.6,4221,55443,507,2.75041,2828.7838447581757,19.971064074680157,0.19953363799710241,True,False,0.0,0.0,0.0,0.0,0.9046254477482749,24.8077145,9.312713254620824,47.21549630776051,-0.19657474365040883,9.72162809038645,0.027243960114103394,0.0,47.19179146622608,0.0,-0.6697157105616097,0.0,0.0,0.0,0.0
002914.54+015040.6,4302,55531,458,2.32046,-140.13728562244722,64.53477029071672,2.8662294404977993,True,False,0.0,0.0,0.0,0.0,0.4108133812206479,9.62272263,9.296904809945163,46.6229657080922,-0.7732968986430606,9.485334524222907,0.060025075410654063,0.0,46.879609217100636,0.0,-0.7456043935235092,0.0,0.0,0.0,-999.0
002918.90+022953.9,4302,55531,566,2.60743,573.3691647665587,29.210386956714398,1.065457475851702,False,True,0.0,0.0,0.0,0.0,0.6050455349384113,14.0566301,9.552593075420067,46.96355169745091,-0.6883991747592546,9.370180897053716,0.04095104727709661,0.0,46.97104717097477,0.0,-0.5390128124801842,0.0,0.0,0.0,-999.0
002924.78-005914.6,4220,55447,166,2.92088,314.09589457382634,44.89082097180485,2.202905818542602,False,True,0.0,0.0,0.0,0.0,0.5088124707309327,11.0442352,9.209202085040113,46.98048242355713,-0.32807745827308565,9.12019586447132,0.05918178682152058,0.0,46.9262621452154,0.0,-0.33381280565716237,0.0,0.0,0.0,0.0
002931.78+010644.5,4220,55447,867,2.21397,1123.0246984480623,34.58739154902862,0.8852718621390132,False,True,0.0,0.0,0.0,0.0,0.632933128242511,11.8425446,9.3204498396397,46.715630398092216,-0.7041772383375786,9.250569147583436,0.029500273731575394,0.0,46.752489440097975,0.0,-0.6379587938866998,0.0,0.0,0.0,0.0
002937.33+001412.8,4220,55447,854,2.56207,1056.963526690748,35.64775793268719,1.4240090370074778,False,True,0.0,0.0,0.0,0.0,0.6212532078790352,14.4291992,9.274836074630286,46.893846893551704,-0.4803469778686775,9.203236669893014,0.016529261166664845,0.0,46.86927287443428,0.0,-0.4738428818599729,0.0,0.0,0.0,0.0
002952.10+020606.1,4302,55531,654,2.33459,674.9846734316824,62.90866132450225,2.6653538654325,True,False,183.1196242687999,6133.106820313666,3027.531186170948,0.1859340886246732,0.4190732006200828,24.4329262,9.481119656977615,47.28864873338096,-0.29182872038675356,9.162415045396171,0.023786112508107044,0.0,47.25834214690499,0.0,-0.04395198489242358,0.0,0.0,0.0,-999.0
003005.86-023008.0,4367,55566,78,2.24217,1294.9010905886023,30.571397598015697,0.7719616985416718,True,False,0.0,0.0,0.0,0.0,0.6708366030561316,14.7506447,9.336820765969508,47.174069652640306,-0.26210891011930215,9.396964927856565,0.03114239812669521,0.0,47.01760743923266,0.0,-0.5192365750251416,0.0,0.0,0.0,-999.0
003008.13+012012.1,4302,55531,345,2.32204,2453.258229988414,23.96434814858909,0.15551473077101893,True,False,0.0,0.0,0.0,0.0,0.833080162859679,20.6832333,9.528552081406989,47.20111618697468,-0.4267936912224073,9.89413421686432,0.03717952257223666,0.0,47.11292331498957,0.0,-0.9210899882759859,0.0,0.0,0.0,-999.0
003012.25+004334.6,4220,55447,882,2.30203,286.3391232421074,41.354928380674664,1.6776792702025065,False,True,0.0,0.0,0.0,0.0,0.5208657074995691,12.1820812,9.264564830317143,46.80486121136748,-0.5590614157397624,9.158399627025789,0.04322361293555645,0.0,46.74984067020586,0.0,-0.5484380432211645,0.0,0.0,0.0,0.0
003015.00+011328.6,4220,55447,904,2.22675,563.4357352473497,47.560352331480416,1.2942685293847271,False,True,0.0,0.0,0.0,0.0,0.5211342875095787,7.9913702,9.54388558329723,46.595781033854806,-1.0474623462325212,9.28651390267306,0.03852973783430494,0.0,46.58118013213067,0.0,-0.8452128569436291,0.0,0.0,0.0,0.0
003113.04+001020.3,4221,55443,618,2.85079,129.46322355358606,48.47112839574825,2.35921687903287,True,False,0.0,0.0,0.0,0.0,0.4800781365446678,12.1247616,8.932142373605911,46.79779214694975,-0.23370802344625474,8.793128621068877,0.05981790891888494,0.0,46.773157086752946,0.0,-0.15985062071717068,0.0,0.0,0.0,0.0
003135.57+003421.2,3587,55182,570,2.23491,1280.7071729858785,70.1574615655947,1.8585296395490758,True,False,5863.3338124668435,12132.919397403803,3924.80050141907,0.9503805932125698,0.392083972556477,20.7793026,9.311616315159378,46.9601063700054,-0.4508677419440801,9.326343607547111,0.029056481766860764,-999.0,46.99989486104579,0.0,-0.46632783290256097,-999.0,4723.5835,2.9571817000000005,1.0
003136.49-013621.7,4368,55559,714,2.38873,263.2311793202675,58.0279163001307,3.4351857053893498,True,False,0.0,0.0,0.0,0.0,0.44365044422074085,15.2032909,8.851705074053084,47.06573897321114,0.11467610236795878,8.764244896155287,0.013317124686997247,0.0,46.8720040677307,0.0,-0.03211991482582567,0.0,0.0,0.0,-999.0
