# 	Wavelength	 Divided_Spectra	 Divided_Error
1.051904999999999973e+03 1.380515200445409540e+00 1.124983712934975871e-01
1.052146999999999935e+03 1.586038355817268819e+00 1.347750748602582482e-01
1.052390000000000100e+03 2.684873081479987711e+00 2.796020903589186424e-01
1.052631000000000085e+03 8.200801531867178973e-01 1.082647827188949058e-01
1.052874000000000024e+03 -3.266431335236283040e+00 6.639632096416111517e-01
1.053116999999999962e+03 6.415206339306624983e-01 1.139609581593513110e-01
1.053358999999999924e+03 2.640810692852204156e+00 2.906891180526640084e-01
1.053602000000000089e+03 2.650246856783428306e+00 2.369457987236744390e-01
1.053844000000000051e+03 1.351222612287123148e+00 1.109343431682869308e-01
1.054086999999999989e+03 2.405353942551609503e+00 1.777559688829460083e-01
1.054329999999999927e+03 1.812840282598333852e+00 1.378247169162650221e-01
1.054573000000000093e+03 1.409528241948569072e+00 1.073640166699203063e-01
1.054815000000000055e+03 3.149321945417217439e+00 2.324535868363594715e-01
1.055058999999999969e+03 3.261125870484598455e+00 2.481796133266668813e-01
1.055300999999999931e+03 1.550032228319136562e+00 1.273838366278286782e-01
1.055544000000000096e+03 2.233113230360831647e+00 1.540684621668227117e-01
1.055787000000000035e+03 2.219247972567248706e+00 1.621292443321215027e-01
1.056029999999999973e+03 1.618805569505739728e+00 1.432614146755291917e-01
1.056273999999999887e+03 2.282353618163992959e+00 1.982549267558005590e-01
1.056517000000000053e+03 2.393785826299481556e+00 1.760977815764411536e-01
1.056759999999999991e+03 1.666918664270778949e+00 1.292040842170534831e-01
1.057003999999999905e+03 1.682096703824866424e+00 1.288344380353790841e-01
1.057247000000000071e+03 1.267660061450400999e+00 1.019858163852757349e-01
1.057490000000000009e+03 2.185846121321381563e+00 1.721594877609075314e-01
1.057733999999999924e+03 2.166346645077293243e+00 1.704547497044491267e-01
1.057978000000000065e+03 2.701724149507054307e+00 2.159209500381097657e-01
1.058221000000000004e+03 3.085315981169213018e+00 2.453239644860211177e-01
1.058464999999999918e+03 1.144873354895079132e+00 9.943135323251912905e-02
1.058708000000000084e+03 1.184068053121166475e+00 9.863723862398737774e-02
1.058952999999999975e+03 4.274335271317308838e+00 3.730229517032133124e-01
1.059195999999999913e+03 2.470571745951318121e+00 2.171571336698302490e-01
1.059440000000000055e+03 1.608360427362266032e+00 1.314372167193752494e-01
1.059683999999999969e+03 1.789027044285609325e+00 1.377612146694887352e-01
1.059928000000000111e+03 2.015948993733363004e+00 1.420592942400849268e-01
1.060173000000000002e+03 1.545659489916351159e+00 1.215743438718072666e-01
1.060416999999999916e+03 1.069487905637754865e+00 7.981055928953663392e-02
1.060661000000000058e+03 1.256472532079121240e+00 9.621604319181585596e-02
1.060904999999999973e+03 1.340410696789436251e+00 1.102729633034708473e-01
1.061148999999999887e+03 1.402629074758666938e+00 1.095332297397832583e-01
1.061394000000000005e+03 1.417003129030384834e+00 1.302610693229745986e-01
1.061637999999999920e+03 1.609007560100021550e+00 1.158074531070660135e-01
1.061883000000000038e+03 1.658682381039397358e+00 1.216869129273062955e-01
1.062126999999999953e+03 1.368091073906700705e+00 1.094916810913144078e-01
1.062372000000000071e+03 1.931400082111129235e+00 1.493722790244043086e-01
1.062615999999999985e+03 2.677034738125631641e+00 2.128620796701362894e-01
1.062861000000000104e+03 1.567639307228915868e+00 1.309530246536808329e-01
1.063105999999999995e+03 1.928021192138123840e+00 1.528789648208364604e-01
1.063349999999999909e+03 2.823873168115627497e+00 2.169208165002005362e-01
1.063596000000000004e+03 1.723533214419734394e+00 1.427293568418545877e-01
1.063839999999999918e+03 1.493415196486431507e+00 1.237620231028518369e-01
1.064085000000000036e+03 1.425867523786731539e+00 1.103126196275292931e-01
1.064329999999999927e+03 9.537715823435195528e-01 8.295403422767134993e-02
1.064575000000000045e+03 1.824192566514689196e+00 1.399867219996978884e-01
1.064820999999999913e+03 1.308846350911998746e+00 1.020401850872669630e-01
1.065066000000000031e+03 2.491969444743217021e+00 1.923938627415759106e-01
1.065310999999999922e+03 1.896052527436398849e+00 1.383456876574691852e-01
1.065556000000000040e+03 1.164432086151262924e+00 8.572053339424777485e-02
1.065801999999999907e+03 2.538108909795745216e+00 1.792163920373923691e-01
1.066047000000000025e+03 1.401627283369439203e+00 1.042803842154128441e-01
1.066292999999999893e+03 1.230632477177149964e+00 9.398129475220778906e-02
1.066538000000000011e+03 1.359828343461047417e+00 9.843103577106389335e-02
1.066784000000000106e+03 1.912064044766279780e+00 1.318103128442018324e-01
1.067029999999999973e+03 2.141452635680110905e+00 1.496745310915296445e-01
1.067275000000000091e+03 1.400949920883188815e+00 1.028771248662236348e-01
1.067520999999999958e+03 1.429465912753577372e+00 1.160015463968150778e-01
1.067767000000000053e+03 2.019146680001382865e+00 1.670442513733337297e-01
1.068012999999999920e+03 2.854034396914095328e+00 2.325101020576283706e-01
1.068259000000000015e+03 1.361811372985625823e+00 1.145431315483788626e-01
1.068505000000000109e+03 1.209290102760208097e+00 1.093958053707373840e-01
1.068750999999999976e+03 9.883748298045725633e+00 6.670289066493898522e-01
1.068997000000000071e+03 1.746329846355643145e+00 1.299610370931181258e-01
1.069242999999999938e+03 1.452032447231995871e+00 1.034970938835161752e-01
1.069489000000000033e+03 1.810313830428991633e+00 1.247078073304489498e-01
1.069734999999999900e+03 1.320899392856853982e+00 1.038353983818507548e-01
1.069981999999999971e+03 1.173496782861787047e+00 8.796097591636170554e-02
1.070228000000000065e+03 1.529755825328005470e+00 1.132005120653948177e-01
1.070474999999999909e+03 1.113370263790801395e+00 9.113924720295578374e-02
1.070721000000000004e+03 1.498616237037353915e+00 1.102125638571944261e-01
1.070968000000000075e+03 1.474562655163182967e+00 1.123866531327623319e-01
1.071213999999999942e+03 1.200912820662940472e+00 1.040863106810327038e-01
1.071461000000000013e+03 1.804581295281877162e+00 1.393398231472285920e-01
1.071708000000000084e+03 2.924535946865146840e+00 2.200344085483758039e-01
1.071954999999999927e+03 1.539784561538029450e+00 1.145813021162114947e-01
1.072201999999999998e+03 1.680444313273741219e+00 1.150497809628030776e-01
1.072448000000000093e+03 1.980185176172055250e+00 1.383595520947741853e-01
1.072695999999999913e+03 1.727755799286099903e+00 1.336254408448289410e-01
1.072942999999999984e+03 1.297189320559246628e+00 9.220646368461667131e-02
1.073189000000000078e+03 9.476728117268008456e-01 7.174477139711520068e-02
1.073436999999999898e+03 1.623803319690409364e+00 1.130184464297282476e-01
1.073683999999999969e+03 1.364349211243730986e+00 9.465787693270509562e-02
1.073931000000000040e+03 1.177767560741837860e+00 8.304349135211085142e-02
1.074178000000000111e+03 1.455196468707001589e+00 1.000976585513918826e-01
1.074425999999999931e+03 1.609247043141429856e+00 1.181987303710123338e-01
1.074673000000000002e+03 1.533430210035997998e+00 1.009334555315148513e-01
1.074920000000000073e+03 1.945021151934686943e+00 1.276754993754653511e-01
1.075167999999999893e+03 1.521580336142611012e+00 1.000586979909250801e-01
1.075415999999999940e+03 1.906663557689333599e+00 1.360598011643748828e-01
1.075663999999999987e+03 3.162689050757886644e+00 2.630173549963766844e-01
1.075911000000000058e+03 2.931764310340228441e+00 2.327965599004471198e-01
1.076159000000000106e+03 1.410676951212463504e+00 1.180303784036394465e-01
1.076406999999999925e+03 1.122202655003636140e+00 7.679115750458018197e-02
1.076654999999999973e+03 2.308258001611265708e+00 1.375589443132338441e-01
1.076903000000000020e+03 2.082670616341450565e+00 1.300254058331855589e-01
1.077150000000000091e+03 1.351601859469622191e+00 9.009602299342053811e-02
1.077398999999999887e+03 1.366166458966379560e+00 8.449649870406933383e-02
1.077646999999999935e+03 1.314569898849008878e+00 9.025253475875318065e-02
1.077894999999999982e+03 2.094329219345613780e+00 1.380196206890217658e-01
1.078143000000000029e+03 1.525121726160542757e+00 9.707995705425224997e-02
1.078392000000000053e+03 1.558537365936430108e+00 9.660075822846360405e-02
1.078640000000000100e+03 1.508635710244817796e+00 9.067331448929748239e-02
1.078887999999999920e+03 1.225818010840794781e+00 8.178586266397483429e-02
1.079136999999999944e+03 1.598531494258618846e+00 1.063703732017181186e-01
1.079384999999999991e+03 1.634577471208014554e+00 1.186934827088439309e-01
1.079634000000000015e+03 1.111146506750172014e+00 7.378660955288549039e-02
1.079882000000000062e+03 1.542666849995656397e+00 1.008349167100949795e-01
1.080131000000000085e+03 2.404349289685418611e+00 1.543031309899965953e-01
1.080380000000000109e+03 2.259718142108412486e+00 1.491064671209155479e-01
1.080627999999999929e+03 1.935133088345524666e+00 1.205869786932889376e-01
1.080877999999999929e+03 1.558747193437762357e+00 1.112008220137460923e-01
1.081125999999999976e+03 1.544772797958974486e+00 1.092485208842316063e-01
1.081375000000000000e+03 1.122849844838594402e+00 7.558873551016735692e-02
1.081624000000000024e+03 1.185140832211441619e+00 7.943995171997585147e-02
1.081874000000000024e+03 1.994341086736606483e+00 1.272561097018238552e-01
1.082123000000000047e+03 2.008154179956620933e+00 1.262873233622596458e-01
1.082372000000000071e+03 1.472997394708796870e+00 9.176879975540593037e-02
1.082621000000000095e+03 1.750839732629420054e+00 1.154700100392212631e-01
1.082869999999999891e+03 1.743968529084854335e+00 1.309006602434818478e-01
1.083119999999999891e+03 1.213468819232571327e+00 1.018781954317095478e-01
1.083368999999999915e+03 9.928906168916707964e-01 8.287775149108249362e-02
1.083618999999999915e+03 9.471313924929624095e-01 8.101753142948173170e-02
1.083867999999999938e+03 9.678033554546436878e-01 7.604807508984326447e-02
1.084117999999999938e+03 1.510669309413342765e+00 1.070674542907236459e-01
1.084366999999999962e+03 1.393824399840240646e+00 9.349754108634365790e-02
1.084616999999999962e+03 1.291877737847729746e+00 8.802872455782934091e-02
1.084866999999999962e+03 1.366910729456779050e+00 9.699633809333087220e-02
1.085116999999999962e+03 1.337238627096059007e+00 8.693210735213666163e-02
1.085366999999999962e+03 1.481686633938924080e+00 1.004624954037837414e-01
1.085615999999999985e+03 1.674809182004826313e+00 1.069776696942101590e-01
1.085865999999999985e+03 1.595218757754932382e+00 1.003667203963253818e-01
1.086116999999999962e+03 1.218942207640970610e+00 8.230190898595697579e-02
1.086366999999999962e+03 1.364329509050395295e+00 9.260338635104925498e-02
1.086616999999999962e+03 2.426114937728585108e+00 1.638774402913338313e-01
1.086866999999999962e+03 1.283175470450030664e+00 9.994445434970444797e-02
1.087117999999999938e+03 9.693631842908274621e-01 8.935074708560235279e-02
1.087367999999999938e+03 1.402343923091299960e+00 1.320779682121598908e-01
1.087617999999999938e+03 2.141837000150179637e+00 1.829814507677624269e-01
1.087868999999999915e+03 1.656628208757488618e+00 1.264302553771727289e-01
1.088118999999999915e+03 1.492197426354554102e+00 1.014131457159552913e-01
1.088369999999999891e+03 2.258983530344234936e+00 1.426887325851812771e-01
1.088619999999999891e+03 1.333655707115270816e+00 9.149248549896576987e-02
1.088871000000000095e+03 1.303779061793408633e+00 9.001211119122493054e-02
1.089122000000000071e+03 1.240430764835228405e+00 8.173474966987313850e-02
1.089372000000000071e+03 9.112379956190093111e-01 6.986251661015230319e-02
1.089624000000000024e+03 1.326969150420968413e+00 9.052297519310346929e-02
1.089874000000000024e+03 1.611931050092001216e+00 1.108355128841440329e-01
1.090125999999999976e+03 1.417260593846477512e+00 9.132877448827786404e-02
1.090375999999999976e+03 1.852079539758292759e+00 1.322266969298925288e-01
1.090627999999999929e+03 2.911465457972736814e+00 2.154318484718235061e-01
1.090878999999999905e+03 2.968972660935165653e+00 1.770501800418489147e-01
1.091130000000000109e+03 1.933579198114286246e+00 1.360008813301433750e-01
1.091381000000000085e+03 2.897195384204948709e+00 1.926832072376421234e-01
1.091632000000000062e+03 1.704628553691486248e+00 1.144759508769403605e-01
1.091884000000000015e+03 1.459385441186883181e+00 1.067508704458828839e-01
1.092134999999999991e+03 1.386338328170167555e+00 1.019867667576290216e-01
1.092386999999999944e+03 1.429364009916808120e+00 9.392657049206978859e-02
1.092637999999999920e+03 1.622857406760264354e+00 1.085668383720092833e-01
1.092890000000000100e+03 1.727126014251797015e+00 1.133733173093097041e-01
1.093142000000000053e+03 1.313865858451775948e+00 9.093257118722262999e-02
