# 	Wavelength	 Divided_Spectra	 Divided_Error
1.019005464778010264e+03 1.117285579373455962e+00 1.507117156955240789e-01
1.019240096789103063e+03 1.082843138873392341e+00 1.522302694372554555e-01
1.019474456920692660e+03 1.054267527517774417e+00 1.551621632007635920e-01
1.019709632690791409e+03 1.262607002460725436e+00 1.645942502284165887e-01
1.019944264701884094e+03 1.007200531264572652e+00 1.439281527490236801e-01
1.020179440471982844e+03 9.628290739726504954e-01 1.371358405551565129e-01
1.020414072483075415e+03 1.197338119806022005e+00 1.456885018008940713e-01
1.020649248253174164e+03 1.385604443571368360e+00 1.596993975181193182e-01
1.020884152143769938e+03 1.279628910348415527e+00 1.625202630064805365e-01
1.021119599793371549e+03 1.335119056196808263e+00 1.627012924304849784e-01
1.021354503683967209e+03 9.085697123174271139e-01 1.418836656548359276e-01
1.021589407574562870e+03 1.133443398363786603e+00 1.546347848681158543e-01
1.021825127103667569e+03 1.090056537763717692e+00 1.541071184918871573e-01
1.022060030994263343e+03 7.542405786018683278e-01 1.476609056294160560e-01
1.022295750523368042e+03 1.344732728299614655e+00 1.678889561884034654e-01
1.022530926293466678e+03 1.177531724722843176e+00 1.606304765426057879e-01
1.022766645822571490e+03 1.214109439477167651e+00 1.593428332625651533e-01
1.023002093472173101e+03 1.214916244048660277e+00 1.503999663900907890e-01
1.023237269242271736e+03 1.043309650591752069e+00 1.311910449512117827e-01
1.023473260650879411e+03 9.514086044346921067e-01 1.283757186722095378e-01
1.023708708300481135e+03 1.061357751296656771e+00 1.342362142423982885e-01
1.023944699709088809e+03 1.114378681859576892e+00 1.311761740861401571e-01
1.024180419238193508e+03 1.244138414104691170e+00 1.422088318588555500e-01
1.024416410646801296e+03 9.000484889277694522e-01 1.385293657816084323e-01
1.024652130175905995e+03 8.423658309803740973e-01 1.317385727866943468e-01
1.024887849705010694e+03 1.211516884368487146e+00 1.419214993590703355e-01
1.025124384872624432e+03 1.011707396196195097e+00 1.353444120952696228e-01
1.025360104401729131e+03 9.300834505169945920e-01 1.335916797244065257e-01
1.025596639569342869e+03 1.012056541278347988e+00 1.386026330013165331e-01
1.025832630977950430e+03 1.098832457389767647e+00 1.467376276071783447e-01
1.026068894266061307e+03 1.121057898016925236e+00 1.496223607541141698e-01
1.026305157554171956e+03 1.090574460026891401e+00 1.539412693150922773e-01
1.026541148962779744e+03 9.528215900524490412e-01 1.388269873125496656e-01
1.026777956009896343e+03 9.284465442677680702e-01 1.375983079525235908e-01
1.027013947418504131e+03 1.183418585860785077e+00 1.521659391829806585e-01
1.027251026345123819e+03 1.375670069406103480e+00 1.635178567780714853e-01
1.027487289633234468e+03 1.134659089423623479e+00 1.494423561619243335e-01
1.027724096680351295e+03 8.302121616121113101e-01 1.371262372581743549e-01
1.027960631847965033e+03 1.023101622860047133e+00 1.459610137129863927e-01
1.028197167015578543e+03 1.372864677054903337e+00 1.630941880602320426e-01
1.028434245942198459e+03 1.235310212051490941e+00 1.551245989955910287e-01
1.028670781109812197e+03 1.451252541603826218e+00 1.568826712081199115e-01
1.028908131915934746e+03 1.407208367260005311e+00 1.508369601451456099e-01
1.029144667083548484e+03 1.086409948061372033e+00 1.330030528883096586e-01
1.029382017889671260e+03 1.235503682260745029e+00 1.402315044929547116e-01
1.029618824936788087e+03 1.218316684713388831e+00 1.387508279805380607e-01
1.029855631983904686e+03 1.308749037706749663e+00 1.428516946700088552e-01
1.030093254669530552e+03 1.144665877583090907e+00 1.341560624309290628e-01
1.030330061716647151e+03 1.173486678055870591e+00 1.375584177069843761e-01
1.030567684402272789e+03 1.326118937461927549e+00 1.430251165188259066e-01
1.030804763328892477e+03 1.190185387318501986e+00 1.423783241727929472e-01
1.031042386014518343e+03 1.317090232292669416e+00 1.548860125974982072e-01
1.031279736820641119e+03 1.109322689117981042e+00 1.745073921081844170e-01
1.031516815747260807e+03 5.010766538375984736e-01 1.850890038335582799e-01
1.031754710312389534e+03 2.069253612338045334e-01 2.247426579681139625e-01
1.031992061118512311e+03 5.697209009165956628e-01 3.306036676135876151e-01
1.032230227563144126e+03 5.446546086662086283e-01 3.470597976303142485e-01
1.032467578369266676e+03 1.285661845304394424e+00 2.884227191421924741e-01
1.032705744813898491e+03 1.557144206753486859e+00 2.301846603406834668e-01
1.032943367499524129e+03 1.618390206136034903e+00 1.946270191919981518e-01
1.033180990185149994e+03 1.643153007338542970e+00 1.694310346607026396e-01
1.033419156629781583e+03 1.652201451579934588e+00 1.674415868028747978e-01
1.033656779315407448e+03 1.071024782565895617e+00 1.435628118119780805e-01
1.033895217639542125e+03 1.145523210300778416e+00 1.446338743980129238e-01
1.034133112204670851e+03 9.670309231500775482e-01 1.382131267680155873e-01
1.034371550528805528e+03 9.848642924250504693e-01 1.316002530836823115e-01
1.034609445093934255e+03 8.993679360684928570e-01 1.154990124794346706e-01
1.034847611538566071e+03 7.246887767352157006e-01 1.101681932112733020e-01
1.035086049862700747e+03 8.335031227368234763e-01 1.147422978043145109e-01
1.035324216307332563e+03 1.302682932875071531e+00 1.303997971842936476e-01
1.035562926510970328e+03 1.270660175412167581e+00 1.292094807035133186e-01
1.035801364835105005e+03 1.268852180872948043e+00 1.263523482935664799e-01
1.036040075038742771e+03 1.404020281093734779e+00 1.312953952706803484e-01
1.036278513362877447e+03 1.351110465094022217e+00 1.256624512336420307e-01
1.036516951687012352e+03 1.016081120686510353e+00 1.108027253385708150e-01
1.036755933770152978e+03 9.825143307141105398e-01 1.112933075918880188e-01
1.036994372094287655e+03 1.059184561911517442e+00 1.113385640948096333e-01
1.037233354177428510e+03 1.016875394984260828e+00 1.064412095936334568e-01
1.037472064381066275e+03 1.031014516613041332e+00 1.061155449228183417e-01
1.037711318343709991e+03 1.068779073570240712e+00 1.098957791666455575e-01
1.037950028547347756e+03 9.766499193975225479e-01 1.077347116896734541e-01
1.038188738750985522e+03 1.062918285467378210e+00 1.136203600179097328e-01
1.038428264593132326e+03 1.129105487307211275e+00 1.142138191119837914e-01
1.038667246676272953e+03 1.147382616651819953e+00 1.116290737981152636e-01
1.038906500638916896e+03 1.117474590360878262e+00 1.112432407535035861e-01
1.039145754601560611e+03 1.044578326688262671e+00 1.106472311737289604e-01
1.039385280443707416e+03 1.013471456226940459e+00 1.111694018992578636e-01
1.039624262526848042e+03 1.028035840237633280e+00 1.109410443698317372e-01
1.039864060248497935e+03 1.051382370127410537e+00 1.113117905469654667e-01
1.040103314211141424e+03 1.181864209583020742e+00 1.174330438304592855e-01
1.040342568173785367e+03 1.130217129586660318e+00 1.179076622564366600e-01
1.040582365895435032e+03 1.031010237422419040e+00 1.207818214923747219e-01
1.040821891737581836e+03 1.258309509557684835e+00 1.319238253459992238e-01
1.041061961338734591e+03 8.895108510444696970e-01 1.251436958480141581e-01
1.041301215301378534e+03 1.257489850099234197e+00 1.338873133476440325e-01
1.041541556782034149e+03 8.977831225905344992e-01 1.107999116107879489e-01
1.041781082624180954e+03 8.610667135417592322e-01 1.074558652822523719e-01
1.042020608466327758e+03 1.257573838984186398e+00 1.197735752795828085e-01
1.042260949946983374e+03 9.463514576074857354e-01 1.132862314822099259e-01
1.042500747668633267e+03 1.310525751507607195e+00 1.203318798784311361e-01
1.042741089149289110e+03 8.019848264393379944e-01 1.144420855283191374e-01
1.042981158750441637e+03 1.145993938581120197e+00 1.347962368729325455e-01
1.043221500231097480e+03 1.409633066478237495e+00 1.678169597455820283e-01
1.043461569832250234e+03 7.588197696260988723e-01 1.421443716304965355e-01
1.043701639433402988e+03 9.729094239505747810e-01 1.604666811316531605e-01
1.043942252793561920e+03 1.312560044679487170e+00 1.663472598473282327e-01
1.044182594274217763e+03 1.182364391182526342e+00 1.448002859851138802e-01
1.044423207634376467e+03 1.018018631501425908e+00 1.215861051898205342e-01
1.044663549115032083e+03 9.625448539399493741e-01 1.116965722070516059e-01
1.044904434354693876e+03 9.701025919562719091e-01 1.029709466131437795e-01
1.045144775835349719e+03 1.115426668890028283e+00 1.091323052184296205e-01
1.045385117316005562e+03 1.136819671770359141e+00 1.142044060544875894e-01
1.045626274435170217e+03 9.502334062038103601e-01 1.144896877150923670e-01
1.045866887795329149e+03 9.079760679818107416e-01 1.218765817873901924e-01
1.046108044914493803e+03 9.763753072912294551e-01 1.300030708388986433e-01
1.046348658274652507e+03 1.068697866685282660e+00 1.351898067135636206e-01
1.046590087273320478e+03 1.221952719883259597e+00 1.452153241350278012e-01
1.046830700633479182e+03 1.254896160920265125e+00 1.466313665414465117e-01
1.047071585873140975e+03 1.178659061122094842e+00 1.442621899662420437e-01
1.047313014871808718e+03 1.190309928841029485e+00 1.458496537509708091e-01
1.047553900111470512e+03 1.237357500882492189e+00 1.491928053329479031e-01
1.047795600989641343e+03 1.156979060020369099e+00 1.401108362787897854e-01
1.048036486229303136e+03 1.131236501626134316e+00 1.343475769364431416e-01
1.048278187107473968e+03 1.384553411056946626e+00 1.427778678310280269e-01
1.048519344226638850e+03 1.404501945295464571e+00 1.360939707715108915e-01
1.048760501345803505e+03 1.399746008549062726e+00 1.336883465225396916e-01
1.049002474103477198e+03 1.585758446430384883e+00 1.464581710266482928e-01
1.049243631222642080e+03 1.586463103191450230e+00 1.447239345015880752e-01
1.049485875859818861e+03 1.238060703279207031e+00 1.323844371193403369e-01
1.049727032978983743e+03 1.255993452554570622e+00 1.318509020185628100e-01
1.049969277616160525e+03 1.196525809750962566e+00 1.300749281490747311e-01
1.050210706614828268e+03 1.244129034551002544e+00 1.285271108656526884e-01
1.050452407492999100e+03 1.293478898772908225e+00 1.283734269985273013e-01
1.050694652130175882e+03 1.165619103763104514e+00 1.189329856519505818e-01
1.050936353008346714e+03 1.091083765407402373e+00 1.102751161490051757e-01
1.051178597645523496e+03 9.111456366692907149e-01 1.042163379077203911e-01
1.051420570403197189e+03 1.091989505283546880e+00 1.103521705251742785e-01
1.051662815040374198e+03 1.251537334854101902e+00 1.187295324948751257e-01
1.051904787798047892e+03 1.368706324343233804e+00 1.295087026684999809e-01
1.052146760555721585e+03 1.518693774096937732e+00 1.534192291450375278e-01
1.052389548951904544e+03 1.306639175785427875e+00 1.584326851346732901e-01
1.052631521709578237e+03 1.101005305676589607e+00 1.648035964062422032e-01
1.052874310105761197e+03 7.050360408572526882e-01 1.532750858573570241e-01
1.053116554742937751e+03 8.204732421230067629e-01 1.591772268166325166e-01
1.053359343139120710e+03 1.344779657913211413e+00 1.762243551147937848e-01
1.053601587776297492e+03 1.690865139421763974e+00 1.853408789590206274e-01
1.053844104292977363e+03 1.565173811962842887e+00 1.528189452152783900e-01
1.054087164568663184e+03 1.589819832071552641e+00 1.404226774811911660e-01
1.054329681085342827e+03 1.371742939884784906e+00 1.217373371935582538e-01
1.054572741361028875e+03 1.279389334810826062e+00 1.122753346937644670e-01
1.054815257877708518e+03 1.302085545784665621e+00 1.109095507117698748e-01
1.055058590032897428e+03 1.235134442617372486e+00 1.078617037932338429e-01
1.055301378429080160e+03 1.067772271045125176e+00 9.804691833969868264e-02
1.055543894945760030e+03 1.341140604516904089e+00 1.076142938287192319e-01
1.055787498980451801e+03 1.271162781430037025e+00 1.070535947392311366e-01
1.056030287376634533e+03 1.008656225123208960e+00 9.887802734639160318e-02
1.056273891411326531e+03 1.072209304386771533e+00 1.039177340411822914e-01
1.056516951687012352e+03 1.365905794618533786e+00 1.179235411439516906e-01
1.056760555721704122e+03 1.319017475570462894e+00 1.186562526658319627e-01
1.057003615997389943e+03 1.396128194801656841e+00 1.249333420047160220e-01
1.057246676273075764e+03 1.418642767135273264e+00 1.326365863121910516e-01
1.057490552187270623e+03 1.452789288694328995e+00 1.333718149321801716e-01
1.057733884342459305e+03 1.422894722323974515e+00 1.296388660832579753e-01
1.057977760256654165e+03 1.475764176280240036e+00 1.385937121418188422e-01
1.058221092411843074e+03 1.409410111485948303e+00 1.314195162314635845e-01
1.058465240205540795e+03 1.183473856757087050e+00 1.168636897422390547e-01
1.058708572360729704e+03 1.232927534876539610e+00 1.175460170192645093e-01
1.058952720154427652e+03 1.213644442588130756e+00 1.203880763018470162e-01
1.059196324189119423e+03 1.121427334713830826e+00 1.106020073673657927e-01
1.059439928223811194e+03 1.187646272364208500e+00 1.101961343560673989e-01
1.059684347897012003e+03 1.281630220463378711e+00 1.129777603766523586e-01
1.059927951931703774e+03 1.569478215525375697e+00 1.299039517763508345e-01
1.060172643484407672e+03 1.400546827604355560e+00 1.262254032714462404e-01
1.060416519398602532e+03 1.297257271818138102e+00 1.113842198283559598e-01
1.060660939071803341e+03 1.190675786700653216e+00 1.033177192760714319e-01
1.060905086865501062e+03 1.075993872004745500e+00 9.866840187516634497e-02
1.061148962779696149e+03 1.099449585040157773e+00 9.653183106338183994e-02
1.061393654332399819e+03 8.308487603204450789e-01 8.295484348125009566e-02
1.061637802126097768e+03 1.148771171229786781e+00 9.396510975094565787e-02
1.061882765558304527e+03 1.210722741151404547e+00 1.012343159662279779e-01
1.062126913352002248e+03 1.112313918149105740e+00 9.985347386506683576e-02
1.062371876784209235e+03 1.134019446588760527e+00 9.871892248904584610e-02
1.062616296457410044e+03 1.098333015898301790e+00 9.760691202425599011e-02
1.062860716130610854e+03 1.025474593049881200e+00 9.455921175799709977e-02
1.063105951442320702e+03 1.081072981991640480e+00 9.542739173235685601e-02
1.063350371115521511e+03 1.101599520626349582e+00 9.502881259650372558e-02
1.063595606427231360e+03 1.069566490256473434e+00 9.842620676505080268e-02
1.063840297979935258e+03 1.084864777074316056e+00 9.983414833173585856e-02
1.064085533291645106e+03 1.213203825454901130e+00 1.061112030288302310e-01
1.064330496723851866e+03 1.064478033497138654e+00 1.022488183803152290e-01
1.064575188276555764e+03 1.142588967826922319e+00 9.857719608836536251e-02
1.064820695467768701e+03 1.043658304901801337e+00 9.029743871413807577e-02
1.065065658899975460e+03 9.821639520159123338e-01 8.385349466175481825e-02
1.065311437970691486e+03 1.051521301160068811e+00 8.548590934273612996e-02
1.065556401402898246e+03 9.941954992520590784e-01 8.089594163991921383e-02
1.065802180473614044e+03 1.031832856164059731e+00 8.101097208673956052e-02
1.066047415785323892e+03 9.400010666677826032e-01 7.701873708844123034e-02
1.066292651097033740e+03 9.027259227250820084e-01 7.552614111670376273e-02
1.066538430167749539e+03 9.694169112319553916e-01 7.757187502538631652e-02
1.066783665479459387e+03 1.057943764524196029e+00 8.145071870676451331e-02
1.067029716429678274e+03 1.056590808388801594e+00 8.226704679683784216e-02
1.067275223620891211e+03 1.039175065098053352e+00 8.467372467957703930e-02
1.067521274571110098e+03 9.376692883565171943e-01 8.324180667351210872e-02
1.067767053641825896e+03 8.941967059163712372e-01 8.067115923286545531e-02
1.068012560833038833e+03 9.258220223458799580e-01 8.266475564629895134e-02
1.068258883662760582e+03 8.531295020636352477e-01 7.796451015307132026e-02
1.068504662733476380e+03 7.851823730791257505e-01 7.604108793717689885e-02
1.068750985563198356e+03 1.107447080636561942e+00 8.375698827104866018e-02
1.068996764633914154e+03 9.630485118357491325e-01 7.862672963186746744e-02
1.069243359343139218e+03 9.914483292784480595e-01 7.774456092433849885e-02
1.069489410293357878e+03 1.030834529026913859e+00 7.870139345196858205e-02
1.069735461243576765e+03 9.318285887957353797e-01 7.980773256397290238e-02
1.069982055952801829e+03 1.004994137901550122e+00 8.292962113946379665e-02
1.070228106903020489e+03 1.040561132787142906e+00 8.524042692524148868e-02
1.070474973491748415e+03 9.709115931940274224e-01 8.697113402152743811e-02
1.070721296321470163e+03 1.127475161097539980e+00 9.278183659796306049e-02
1.070968162910198089e+03 1.077991536365807024e+00 9.075634309754557205e-02
1.071214485739920065e+03 8.882348117769750528e-01 8.316272480102240849e-02
1.071461080449144902e+03 9.615451749687683458e-01 8.139881732307036044e-02
1.071707947037872827e+03 9.532791723469637990e-01 7.865121552492254642e-02
1.071954541747097664e+03 9.852937814772310121e-01 8.054766994459267027e-02
1.072201680215328452e+03 1.119181978364108820e+00 8.568878823385843446e-02
1.072448546804056377e+03 1.055408403467168021e+00 8.184029800818369560e-02
1.072695685272287164e+03 9.131351174139087368e-01 7.687713653586886187e-02
1.072942551861015090e+03 9.692971386969667646e-01 7.587331769602352616e-02
1.073189418449743016e+03 8.664459636031323075e-01 7.119215467240747053e-02
1.073436828797476892e+03 9.618875337534148473e-01 7.357168781244359523e-02
1.073683695386204818e+03 9.651743229291799286e-01 7.378017234800378354e-02
1.073931377613441782e+03 9.512945072645947464e-01 7.384181956075178133e-02
1.074178516081672569e+03 1.000663899564475434e+00 7.653267381816926396e-02
1.074426198308909534e+03 9.739956933032642983e-01 7.892215218278272881e-02
1.074673336777140321e+03 1.124957263528985507e+00 8.349306686821759971e-02
1.074920475245371108e+03 1.133647584547516685e+00 8.392697290325687454e-02
1.075168429352111161e+03 1.124941856352192016e+00 8.358675780432946179e-02
1.075415839699845037e+03 9.881488012860047965e-01 7.836026145665413167e-02
1.075663793806584863e+03 8.449031695337222425e-01 7.640698069202994658e-02
1.075911204154318739e+03 8.916838620774449886e-01 7.753089817932889982e-02
1.076159158261058565e+03 8.304447358611296570e-01 7.523623774981763601e-02
1.076406840488295529e+03 1.022024786327742518e+00 7.805605002843396534e-02
1.076655066474538444e+03 1.162259817716570165e+00 7.890357805436284955e-02
1.076902748701775408e+03 1.033695768268297455e+00 7.185402942026518358e-02
1.077150430929012373e+03 9.103123248537804413e-01 6.652339349395493262e-02
1.077398928794758149e+03 9.809877831412501248e-01 6.713087416930264839e-02
1.077646611021995113e+03 8.385456488004150444e-01 6.254256182141375298e-02
1.077895108887740889e+03 9.355444091925353423e-01 6.766419930735394217e-02
1.078143334873983804e+03 9.917023389398401667e-01 6.987958477812628022e-02
1.078391832739729807e+03 1.027059868643133145e+00 7.071659600948110302e-02
1.078639786846469633e+03 1.126999040125111318e+00 7.649494330680747800e-02
1.078888012832712548e+03 1.006542933190441858e+00 7.451565845155590229e-02
1.079136782577961412e+03 9.819656295332810370e-01 7.241088454732785840e-02
1.079385008564204327e+03 9.316972319595305807e-01 7.412001972727072507e-02
1.079634050188956280e+03 1.049864301991334292e+00 7.830676462097589663e-02
1.079882276175199195e+03 1.132887771635083363e+00 8.326406094504759658e-02
1.080131317799951148e+03 1.132704909687590744e+00 8.209027143297803475e-02
1.080379815665696924e+03 1.153056220260876286e+00 8.567048250348410776e-02
1.080628313531442927e+03 1.182685424936505303e+00 8.365839059858297400e-02
1.080877627035697742e+03 9.259394154456119796e-01 7.244645485795864204e-02
1.081126124901443518e+03 8.680704284160610795e-01 6.710882996145192680e-02
1.081375438405698560e+03 9.035796746470796670e-01 6.682209581197412485e-02
1.081624480030450513e+03 9.031393772269967757e-01 6.633339795306598952e-02
1.081873793534705328e+03 9.477253060811636765e-01 6.670650216752216366e-02
1.082122563279954420e+03 9.995953669726674873e-01 6.997947501980049390e-02
1.082371604904706146e+03 1.090817933077234736e+00 7.648044753978044952e-02
1.082621190288464049e+03 1.081424530937192818e+00 8.012550318778677294e-02
1.082870231913216003e+03 9.725357577237782047e-01 8.101627399005965902e-02
1.083119817296973906e+03 8.840674461905011494e-01 8.157289257413967432e-02
1.083369130801228721e+03 9.318347016572960939e-01 8.608458241705949088e-02
1.083618988064489713e+03 9.361823648712884749e-01 8.842481341226038349e-02
1.083868301568744755e+03 9.966847461516974427e-01 8.779224758908624193e-02
1.084117615072999570e+03 1.158748046012430866e+00 9.358014621421131829e-02
1.084367472336260562e+03 1.285183833738922532e+00 9.930164299262016214e-02
1.084617057720018465e+03 1.192103586833321849e+00 9.216210030953779497e-02
1.084867186862782319e+03 1.070561681174329927e+00 8.471152941260866320e-02
1.085116772246540222e+03 1.093260142014638170e+00 7.998400057702256816e-02
1.085366901389304303e+03 9.932668335988796837e-01 7.468861079147466608e-02
1.085616486773062206e+03 1.049579471816416421e+00 7.484368842040112213e-02
1.085866344036323198e+03 1.071400443235554834e+00 7.554744087825220056e-02
1.086116745058589913e+03 1.013705567927782214e+00 7.626229597066876142e-02
1.086366602321850905e+03 1.109062317073950865e+00 8.490347394615613275e-02
1.086617003344117848e+03 1.199323554909972112e+00 9.273342981293940246e-02
1.086867132486881928e+03 1.059090800017822742e+00 9.273349126066424142e-02
1.087117805388651732e+03 9.049839489544794224e-01 9.169197885300328643e-02
1.087367934531415585e+03 8.779938406555141128e-01 9.056930638720928073e-02
1.087617791794676577e+03 9.387007247608185612e-01 8.849027641989444526e-02
1.087868736575949470e+03 1.029677473802687926e+00 8.778728777497789293e-02
1.088118865718713323e+03 1.184453677712230535e+00 9.113637862821902247e-02
1.088369810499986215e+03 1.196045146209479659e+00 8.594650487638641478e-02
1.088620211522253385e+03 1.042331866214125657e+00 7.964264691175146349e-02
1.088871428183029366e+03 1.042637405504572623e+00 8.045200273585870199e-02
1.089121829205296081e+03 1.079682206367892139e+00 8.013044539469561800e-02
1.089372502107066111e+03 8.956404332415675018e-01 7.487399144163756071e-02
1.089623718767842092e+03 1.051303254071642046e+00 8.003050029177145863e-02
1.089874391669611896e+03 1.101150476876721740e+00 8.433696615605237867e-02
1.090125608330387877e+03 1.103488556128149778e+00 7.995089374040362240e-02
1.090376281232157908e+03 9.879041683343876556e-01 7.784098754713474067e-02
1.090627769772436750e+03 9.474986203166761989e-01 7.708789897022313986e-02
1.090878714553709642e+03 1.206243942949410508e+00 8.206221396399351886e-02
1.091129659334982762e+03 9.953952041214517710e-01 7.712365690578697197e-02
1.091381147875261604e+03 1.043172145416214169e+00 7.700148872546869194e-02
1.091632364536037585e+03 1.032869669739987284e+00 7.660983877382487872e-02
1.091884124955819516e+03 9.534411944170738673e-01 7.617754260520066822e-02
1.092135341616595497e+03 9.395842852506774978e-01 7.544261993620111906e-02
1.092387102036377428e+03 1.073975761219955638e+00 7.854064942841411379e-02
1.092638318697153409e+03 1.071035660894286590e+00 7.952134386425706303e-02
1.092889807237432251e+03 1.090942911773609580e+00 7.961339229968511511e-02
1.093141839536717271e+03 9.616417904441125764e-01 7.293261188861989430e-02
