# 	Wavelength	 Divided_Spectra	 Divided_Error
1.057733884342459305e+03 1.776903890916478046e+00 2.760666401286287486e-01
1.057977760256654165e+03 1.709131503976148547e+00 2.696537351312667252e-01
1.058221092411843074e+03 1.474900842246848365e+00 2.139346626825328335e-01
1.058465240205540795e+03 1.459612753456787537e+00 2.358508177472473377e-01
1.058708572360729704e+03 1.545804510861301218e+00 2.498621254807271708e-01
1.058952720154427652e+03 1.361647525601638264e+00 2.073468268389054847e-01
1.059196324189119423e+03 1.434476457533212956e+00 2.285145367563864993e-01
1.059439928223811194e+03 1.681676488106427225e+00 2.796674324651214905e-01
1.059684347897012003e+03 1.502286689875079073e+00 2.132015511178514122e-01
1.059927951931703774e+03 1.479872448567434606e+00 1.800923103721465690e-01
1.060172643484407672e+03 1.212562483853554696e+00 1.488055632806648265e-01
1.060416519398602532e+03 1.130052812847883059e+00 1.327081623498006790e-01
1.060660939071803341e+03 1.068083161617638943e+00 1.249919722154071433e-01
1.060905086865501062e+03 1.026962383104651488e+00 1.267237950921530354e-01
1.061148962779696149e+03 1.160952217009538767e+00 1.457987687868343429e-01
1.061393654332399819e+03 9.573402778856332507e-01 1.307161628173761359e-01
1.061637802126097768e+03 1.333024825623667198e+00 1.644566903867285823e-01
1.061882765558304527e+03 1.427037411125115396e+00 1.823928838906850869e-01
1.062126913352002248e+03 1.376912364744996786e+00 1.876659692529167867e-01
1.062371876784209235e+03 1.458303794513609697e+00 1.987043824998478148e-01
1.062616296457410044e+03 1.486198884897999672e+00 2.094173563681794303e-01
1.062860716130610854e+03 1.623702583394415422e+00 2.527025375287909603e-01
1.063105951442320702e+03 1.709323161000234181e+00 2.613609697846450142e-01
1.063350371115521511e+03 1.536505080957189406e+00 2.155627495692905848e-01
1.063595606427231360e+03 1.413205945370834549e+00 2.010419020983034433e-01
1.063840297979935258e+03 1.250020338992260616e+00 1.640001335471244770e-01
1.064085533291645106e+03 1.257586535897034619e+00 1.550532127729569720e-01
1.064330496723851866e+03 1.035789611402088806e+00 1.291508602092063251e-01
1.064575188276555764e+03 1.263669745006094969e+00 1.566997139524435312e-01
1.064820695467768701e+03 1.263878920208111101e+00 1.622388679449627280e-01
1.065065658899975460e+03 1.245907129532392243e+00 1.613740502962185408e-01
1.065311437970691486e+03 1.426164554811973018e+00 1.861757228257588659e-01
1.065556401402898246e+03 1.435317026320057643e+00 1.903433329797699358e-01
1.065802180473614044e+03 1.321183539717656563e+00 1.602090707017219395e-01
1.066047415785323892e+03 1.149234009426911340e+00 1.375789726707800920e-01
1.066292651097033740e+03 1.203180448653225820e+00 1.530553053051541823e-01
1.066538430167749539e+03 1.259874650987503175e+00 1.544237460147299679e-01
1.066783665479459387e+03 1.352640374278704094e+00 1.636446352248350222e-01
1.067029716429678274e+03 1.404786017400786235e+00 1.733912589713766939e-01
1.067275223620891211e+03 1.467379405004821002e+00 1.940641137057839971e-01
1.067521274571110098e+03 1.439889476473019014e+00 2.091055568402095943e-01
1.067767053641825896e+03 1.317277759424595462e+00 1.880125865933914009e-01
1.068012560833038833e+03 1.357198542710314149e+00 1.939886544076959707e-01
1.068258883662760582e+03 1.617976181395170077e+00 2.745368404163511244e-01
1.068504662733476380e+03 1.453913449867312524e+00 2.406898727472979171e-01
1.068750985563198356e+03 1.764317477321625471e+00 2.432346228002801869e-01
1.068996764633914154e+03 1.571476009130113649e+00 2.232797964646132394e-01
1.069243359343139218e+03 1.641467149127475267e+00 2.287189488927284520e-01
1.069489410293357878e+03 1.289704926508862926e+00 1.502677850947399529e-01
1.069735461243576765e+03 1.082471779518832333e+00 1.315342935524491386e-01
1.069982055952801829e+03 1.114321665810485307e+00 1.313520434631012257e-01
1.070228106903020489e+03 1.101371166094930132e+00 1.278046304991756199e-01
1.070474973491748415e+03 9.852795918857254476e-01 1.195996919267750813e-01
1.070721296321470163e+03 1.165173879237264565e+00 1.387657528979803490e-01
1.070968162910198089e+03 1.211633093697952690e+00 1.491895762186914998e-01
1.071214485739920065e+03 1.188593153931679636e+00 1.671475478418341098e-01
1.071461080449144902e+03 1.336385172532482235e+00 1.818180576407273652e-01
1.071707947037872827e+03 1.389735941771114369e+00 1.904263782147563866e-01
1.071954541747097664e+03 1.523821194556741920e+00 2.140517821630846529e-01
