#wavelengths flux error
9.823729643022212485e+02 1.000000000000000000e+00 1.511989092262268353e-01
9.825994399282237737e+02 1.000000000000000000e+00 1.498629325622548580e-01
9.828256436747233238e+02 1.000000000000000000e+00 1.454892759838405658e-01
9.830515755417198989e+02 1.000000000000000000e+00 1.411855454778722652e-01
9.832783230472253990e+02 1.000000000000000000e+00 1.362645107635045705e-01
9.835045267937249491e+02 1.000000000000000000e+00 1.273448209563454170e-01
9.837312742992305630e+02 1.000000000000000000e+00 1.182792878842672535e-01
9.839577499252330881e+02 1.000000000000000000e+00 1.150302569661462021e-01
9.841844974307387020e+02 1.000000000000000000e+00 1.106121964148204656e-01
9.844109730567412271e+02 1.000000000000000000e+00 1.055968324855230400e-01
9.846379924417498160e+02 1.000000000000000000e+00 1.040516994558924185e-01
9.848644680677523411e+02 1.000000000000000000e+00 1.041046154031913390e-01
9.850909436937548662e+02 1.000000000000000000e+00 9.967314772690410996e-02
9.853182349582665438e+02 1.000000000000000000e+00 9.639867462917268981e-02
9.855449824637720440e+02 1.000000000000000000e+00 9.620440103327054793e-02
9.857722737282834942e+02 1.000000000000000000e+00 9.843017513481329417e-02
9.859990212337891080e+02 1.000000000000000000e+00 1.011945237676109138e-01
9.862263124983006719e+02 1.000000000000000000e+00 1.059522480348110002e-01
9.864530600038062857e+02 1.000000000000000000e+00 1.124261481577460697e-01
9.866800793888148746e+02 1.000000000000000000e+00 1.166205240414218830e-01
9.869076425328294135e+02 1.000000000000000000e+00 1.169508290511110937e-01
9.871346619178380024e+02 1.000000000000000000e+00 1.153742669175794600e-01
9.873622250618526550e+02 1.000000000000000000e+00 1.144335955989860681e-01
9.875895163263641052e+02 1.000000000000000000e+00 1.119963948517035818e-01
9.878170794703786441e+02 1.000000000000000000e+00 1.111302822796361861e-01
9.880443707348903217e+02 1.000000000000000000e+00 1.098383222617236865e-01
9.882716619994017719e+02 1.000000000000000000e+00 1.072899207199239230e-01
9.884997689024223746e+02 1.000000000000000000e+00 1.052908249644796124e-01
9.887270601669340522e+02 1.000000000000000000e+00 1.031839916324571865e-01
9.889551670699545411e+02 1.000000000000000000e+00 1.006562438024884154e-01
9.891824583344661050e+02 1.000000000000000000e+00 9.916675082234011063e-02
9.894105652374867077e+02 1.000000000000000000e+00 1.003890141219648396e-01
