#wavelengths flux error
9.760599222424621075e+02 1.000000000000000000e+00 4.283817942539748791e-01
9.762850384709495302e+02 1.000000000000000000e+00 -4.366719735210810582e-01
9.765093390609281414e+02 1.000000000000000000e+00 4.411517099283794319e-01
9.767341834099125890e+02 1.000000000000000000e+00 4.545511476812119089e-01
9.769592996384001253e+02 1.000000000000000000e+00 4.544178780608855162e-01
9.771841439873848003e+02 1.000000000000000000e+00 4.573596451981961075e-01
9.774095320953753117e+02 1.000000000000000000e+00 4.814611167641916767e-01
9.776343764443598729e+02 1.000000000000000000e+00 -4.301470545717884786e-01
9.778597645523503843e+02 1.000000000000000000e+00 -3.959772846531912638e-01
9.780846089013348319e+02 1.000000000000000000e+00 4.403238053506365324e-01
9.783097251298223682e+02 1.000000000000000000e+00 4.072715629993377551e-01
9.785353851173159683e+02 1.000000000000000000e+00 4.466154724134728804e-01
9.787605013458035046e+02 1.000000000000000000e+00 4.898823753739233178e-01
9.789861613332971046e+02 1.000000000000000000e+00 4.642505426661181489e-01
9.792112775617846410e+02 1.000000000000000000e+00 4.079385005026548439e-01
9.794372094287811024e+02 1.000000000000000000e+00 3.761305566889930896e-01
9.796623256572686387e+02 1.000000000000000000e+00 3.922335637460572233e-01
9.798877137652591500e+02 1.000000000000000000e+00 4.169322237073399551e-01
9.801139175117587001e+02 1.000000000000000000e+00 4.090964371951163470e-01
9.803393056197493252e+02 1.000000000000000000e+00 3.988327727492127495e-01
9.805652374867459002e+02 1.000000000000000000e+00 4.305368743797761133e-01
9.807908974742393866e+02 1.000000000000000000e+00 4.081335237629353241e-01
9.810171012207389367e+02 1.000000000000000000e+00 4.145458753549880471e-01
9.812427612082324231e+02 1.000000000000000000e+00 4.530935083566319799e-01
9.814684211957260231e+02 1.000000000000000000e+00 4.611362681400059116e-01
9.816948968217285483e+02 1.000000000000000000e+00 4.080512132273916293e-01
9.819205568092220346e+02 1.000000000000000000e+00 3.773274890782610802e-01
9.821470324352246735e+02 1.000000000000000000e+00 -3.493011695830124941e-01
9.823729643022212485e+02 1.000000000000000000e+00 -3.449446724383641305e-01
9.825994399282237737e+02 1.000000000000000000e+00 -3.706336521858297206e-01
9.828256436747233238e+02 1.000000000000000000e+00 4.358627026462414955e-01
9.830515755417198989e+02 1.000000000000000000e+00 4.530477130609022463e-01
9.832783230472253990e+02 1.000000000000000000e+00 4.368696019948529186e-01
9.835045267937249491e+02 1.000000000000000000e+00 4.572946026732677138e-01
9.837312742992305630e+02 1.000000000000000000e+00 4.934659568441352451e-01
9.839577499252330881e+02 1.000000000000000000e+00 4.502099315636440835e-01
9.841844974307387020e+02 1.000000000000000000e+00 4.678203442662799971e-01
9.844109730567412271e+02 1.000000000000000000e+00 4.840127119792227983e-01
9.846379924417498160e+02 1.000000000000000000e+00 4.492080840694500643e-01
9.848644680677523411e+02 1.000000000000000000e+00 4.101403927875227895e-01
9.850909436937548662e+02 1.000000000000000000e+00 4.208174316765089240e-01
9.853182349582665438e+02 1.000000000000000000e+00 4.189899564471089577e-01
9.855449824637720440e+02 1.000000000000000000e+00 4.326894744938729054e-01
9.857722737282834942e+02 1.000000000000000000e+00 4.153279469527073609e-01
9.859990212337891080e+02 1.000000000000000000e+00 -3.737218026432210793e-01
9.862263124983006719e+02 1.000000000000000000e+00 -3.575252628697313528e-01
9.864530600038062857e+02 1.000000000000000000e+00 4.145079857806380219e-01
9.866800793888148746e+02 1.000000000000000000e+00 4.140493347882768793e-01
9.869076425328294135e+02 1.000000000000000000e+00 -3.669379809646746149e-01
9.871346619178380024e+02 1.000000000000000000e+00 4.241305678343355590e-01
9.873622250618526550e+02 1.000000000000000000e+00 4.595960760941962264e-01
9.875895163263641052e+02 1.000000000000000000e+00 4.417585413084174073e-01
9.878170794703786441e+02 1.000000000000000000e+00 4.501060178103521991e-01
9.880443707348903217e+02 1.000000000000000000e+00 4.221342336370529358e-01
9.882716619994017719e+02 1.000000000000000000e+00 4.516228903819782814e-01
9.884997689024223746e+02 1.000000000000000000e+00 4.327139338048044959e-01
9.887270601669340522e+02 1.000000000000000000e+00 4.830154207227497221e-01
9.889551670699545411e+02 1.000000000000000000e+00 5.807876089196866154e-01
9.891824583344661050e+02 1.000000000000000000e+00 5.509640178631723950e-01
9.894105652374867077e+02 1.000000000000000000e+00 5.189530507859135833e-01
9.896384002610043353e+02 1.000000000000000000e+00 4.874720285779546858e-01
9.898659634050188743e+02 1.000000000000000000e+00 5.150939859618662853e-01
9.900940703080394769e+02 1.000000000000000000e+00 5.132071280438331717e-01
9.903219053315571045e+02 1.000000000000000000e+00 4.628293106594973949e-01
9.905502841140805685e+02 1.000000000000000000e+00 4.581315137282353511e-01
9.907781191375981962e+02 1.000000000000000000e+00 4.254042853506267430e-01
9.910064979201217739e+02 1.000000000000000000e+00 4.283067880303909059e-01
9.912346048231423765e+02 1.000000000000000000e+00 4.066723883086036384e-01
9.914627117261629792e+02 1.000000000000000000e+00 4.109235239374841031e-01
9.916913623881895319e+02 1.000000000000000000e+00 4.223225451328987967e-01
9.919194692912100209e+02 1.000000000000000000e+00 4.173459130821103313e-01
9.921481199532366873e+02 1.000000000000000000e+00 -3.677532804524138443e-01
9.923764987357602649e+02 1.000000000000000000e+00 4.434238689958382440e-01
9.926051493977868176e+02 1.000000000000000000e+00 4.513018353693610818e-01
9.928335281803103953e+02 1.000000000000000000e+00 4.277633796584764947e-01
9.930619069628340867e+02 1.000000000000000000e+00 4.311128945656029776e-01
9.932911013838665895e+02 1.000000000000000000e+00 4.087181588986739111e-01
9.935194801663902808e+02 1.000000000000000000e+00 3.861791447257537091e-01
9.937486745874227836e+02 1.000000000000000000e+00 3.837607146898406874e-01
9.939773252494493363e+02 1.000000000000000000e+00 4.061381490340739697e-01
9.942065196704820664e+02 1.000000000000000000e+00 4.307080193389014600e-01
9.944351703325086191e+02 1.000000000000000000e+00 4.396139340296443820e-01
9.946638209945351718e+02 1.000000000000000000e+00 4.378457058873269636e-01
9.948932872950707633e+02 1.000000000000000000e+00 4.074725642299370509e-01
9.951222098366004047e+02 1.000000000000000000e+00 3.825684846677216422e-01
9.953516761371359962e+02 1.000000000000000000e+00 3.841298116439354482e-01
9.955805986786655239e+02 1.000000000000000000e+00 4.075126322225452458e-01
9.958100649792011154e+02 1.000000000000000000e+00 4.338439639580968232e-01
9.960392594002338456e+02 1.000000000000000000e+00 4.233112341623074815e-01
9.962684538212663483e+02 1.000000000000000000e+00 4.132085681791986542e-01
9.964981920013049148e+02 1.000000000000000000e+00 4.435480426973513191e-01
9.967273864223376449e+02 1.000000000000000000e+00 3.963010707282806910e-01
9.969571246023762114e+02 1.000000000000000000e+00 3.564971212411798818e-01
9.971865909029118029e+02 1.000000000000000000e+00 3.907565069443185157e-01
9.974166009624533444e+02 1.000000000000000000e+00 3.987147545795126091e-01
9.976460672629890496e+02 1.000000000000000000e+00 3.628293297608968238e-01
9.978755335635246411e+02 1.000000000000000000e+00 3.462784225999674392e-01
9.981055436230661826e+02 1.000000000000000000e+00 3.865586056716382446e-01
9.983352818031047491e+02 1.000000000000000000e+00 3.761363781268142192e-01
9.985652918626464043e+02 1.000000000000000000e+00 3.708595324301500740e-01
9.987950300426850845e+02 1.000000000000000000e+00 3.887347227723685905e-01
9.990255838612326897e+02 1.000000000000000000e+00 3.993455328161717444e-01
9.992553220412712562e+02 1.000000000000000000e+00 3.506493008512542309e-01
9.994850602213099364e+02 1.000000000000000000e+00 2.916287112809309301e-01
9.997156140398575417e+02 1.000000000000000000e+00 3.216196669921065343e-01
9.999456240993990832e+02 1.000000000000000000e+00 3.691091959241930565e-01
1.000176177917946688e+03 1.000000000000000000e+00 3.326212598200085080e-01
1.000406187977488344e+03 1.000000000000000000e+00 3.405823002044073844e-01
1.000637013675539038e+03 1.000000000000000000e+00 3.728690961578204344e-01
1.000867295614583554e+03 1.000000000000000000e+00 3.609553385397846759e-01
1.001097305674125209e+03 1.000000000000000000e+00 3.609798276267232597e-01
1.001328403251678765e+03 1.000000000000000000e+00 3.325010065679748217e-01
1.001558685190723509e+03 1.000000000000000000e+00 3.279971872292438695e-01
1.001789510888773975e+03 1.000000000000000000e+00 3.339419493894560942e-01
1.002020064707321694e+03 1.000000000000000000e+00 3.278668803245718411e-01
1.002251162284875363e+03 1.000000000000000000e+00 3.369693388029720293e-01
1.002481716103422968e+03 1.000000000000000000e+00 3.437150540110870400e-01
1.002712813680976524e+03 1.000000000000000000e+00 3.073007854325904842e-01
1.002943639379027218e+03 1.000000000000000000e+00 3.276145452373939171e-01
1.003174193197574823e+03 1.000000000000000000e+00 3.568366585545814096e-01
1.003405562654631467e+03 1.000000000000000000e+00 3.711843926271712890e-01
1.003636388352682047e+03 1.000000000000000000e+00 3.516683068504907195e-01
1.003867757809738691e+03 1.000000000000000000e+00 3.358229483076054511e-01
1.004098855387292247e+03 1.000000000000000000e+00 -3.026804490097450562e-01
1.004330224844349004e+03 1.000000000000000000e+00 3.378101481525491723e-01
1.004561322421902560e+03 1.000000000000000000e+00 3.242330116055093248e-01
1.004792419999456115e+03 1.000000000000000000e+00 3.395183584821759859e-01
1.005024061336015848e+03 1.000000000000000000e+00 3.668236827637428865e-01
1.005255430793072378e+03 1.000000000000000000e+00 3.498596524759069459e-01
1.005487072129632111e+03 1.000000000000000000e+00 3.276500631087061466e-01
1.005718441586688641e+03 1.000000000000000000e+00 -2.951252596597020439e-01
1.005950354802751349e+03 1.000000000000000000e+00 3.210780573189012110e-01
1.006181724259807993e+03 1.000000000000000000e+00 -3.323029616519141971e-01
1.006413365596367612e+03 1.000000000000000000e+00 3.467351987566672511e-01
1.006645278812430320e+03 1.000000000000000000e+00 3.824011757938380329e-01
1.006876920148989825e+03 1.000000000000000000e+00 3.714962711400647266e-01
1.007109105244555622e+03 1.000000000000000000e+00 3.790599803544222324e-01
1.007340746581115241e+03 1.000000000000000000e+00 3.671354252533374773e-01
1.007573203556183785e+03 1.000000000000000000e+00 3.460664873155887555e-01
1.007804844892743404e+03 1.000000000000000000e+00 3.446698074810500279e-01
1.008036758108806112e+03 1.000000000000000000e+00 3.364307757165113655e-01
1.008269215083874769e+03 1.000000000000000000e+00 3.645800679438741532e-01
1.008501128299937363e+03 1.000000000000000000e+00 3.737809936523554533e-01
1.008733585275006021e+03 1.000000000000000000e+00 3.663654301935975743e-01
1.008965770370571818e+03 1.000000000000000000e+00 3.605133744670696583e-01
1.009198499225143337e+03 1.000000000000000000e+00 3.515720173691134764e-01
1.009430684320709020e+03 1.000000000000000000e+00 3.489161204758443602e-01
1.009662869416274702e+03 1.000000000000000000e+00 3.346105720432023256e-01
1.009895598270846222e+03 1.000000000000000000e+00 3.245603998849930227e-01
1.010128055245914879e+03 1.000000000000000000e+00 3.006332848883516151e-01
1.010360784100486626e+03 1.000000000000000000e+00 3.118616906385874299e-01
1.010593241075555284e+03 1.000000000000000000e+00 3.114792484796380378e-01
1.010826241809630005e+03 1.000000000000000000e+00 2.986116082640653535e-01
1.011058970664201524e+03 1.000000000000000000e+00 2.899902018504072476e-01
1.011291427639270182e+03 1.000000000000000000e+00 3.074317104030238057e-01
1.011524700252847879e+03 1.000000000000000000e+00 3.182859133655697170e-01
1.011757429107419512e+03 1.000000000000000000e+00 2.580138047917610034e-01
1.011990701720997208e+03 1.000000000000000000e+00 2.546895647342506397e-01
1.012223430575568955e+03 1.000000000000000000e+00 2.877060761376731279e-01
1.012456975068649513e+03 1.000000000000000000e+00 2.873778228219807662e-01
1.012689975802724234e+03 1.000000000000000000e+00 2.977448235828326073e-01
1.012922976536798842e+03 1.000000000000000000e+00 3.239211103175438367e-01
1.013156249150376425e+03 1.000000000000000000e+00 3.459506460077267920e-01
1.013389521763954122e+03 1.000000000000000000e+00 3.270365707692094448e-01
1.013623066257034793e+03 1.000000000000000000e+00 3.445848645453948311e-01
1.013856338870612490e+03 1.000000000000000000e+00 3.467551479039220341e-01
1.014090155243196250e+03 1.000000000000000000e+00 2.993814595644223031e-01
1.014323427856773833e+03 1.000000000000000000e+00 -2.855541859925862513e-01
1.014556700470351529e+03 1.000000000000000000e+00 3.566405500520835603e-01
1.014790788722438151e+03 1.000000000000000000e+00 3.840629277967917421e-01
1.015024061336015848e+03 1.000000000000000000e+00 3.414018241242632867e-01
1.015258149588102469e+03 1.000000000000000000e+00 3.280234719901450324e-01
1.015491694081183141e+03 1.000000000000000000e+00 3.125490940338970236e-01
1.015726054212772851e+03 1.000000000000000000e+00 3.113976248833583149e-01
1.015959598705853523e+03 1.000000000000000000e+00 3.106017472124258938e-01
1.016193415078437170e+03 1.000000000000000000e+00 3.090063339139536569e-01
1.016427775210026880e+03 1.000000000000000000e+00 3.101585565010320789e-01
1.016661591582610527e+03 1.000000000000000000e+00 3.218335092348190152e-01
1.016895951714200237e+03 1.000000000000000000e+00 3.256734084292174369e-01
1.017129768086783884e+03 1.000000000000000000e+00 3.301864863163982422e-01
1.017364400097876569e+03 1.000000000000000000e+00 3.173528316765926727e-01
1.017598488349963304e+03 1.000000000000000000e+00 3.290271856249211702e-01
1.017832576602049926e+03 1.000000000000000000e+00 3.419256452204060825e-01
1.018067208613142611e+03 1.000000000000000000e+00 3.286884989463287332e-01
1.018301568744732322e+03 1.000000000000000000e+00 3.261626161441490979e-01
1.018536472635327982e+03 1.000000000000000000e+00 3.175855903087055343e-01
1.018770560887414604e+03 1.000000000000000000e+00 3.209079122217989299e-01
1.019005464778010264e+03 1.000000000000000000e+00 3.300663397590608006e-01
1.019240096789103063e+03 1.000000000000000000e+00 3.258967401301113287e-01
1.019474456920692660e+03 1.000000000000000000e+00 3.030338531637938315e-01
1.019709632690791409e+03 1.000000000000000000e+00 2.971750674687550497e-01
1.019944264701884094e+03 1.000000000000000000e+00 3.264819483034361869e-01
1.020179440471982844e+03 1.000000000000000000e+00 3.831779374291241491e-01
1.020414072483075415e+03 1.000000000000000000e+00 4.289053061817973411e-01
1.020649248253174164e+03 1.000000000000000000e+00 4.503255539747831881e-01
1.020884152143769938e+03 1.000000000000000000e+00 4.347556363012053948e-01
1.021119599793371549e+03 1.000000000000000000e+00 3.330503074361612081e-01
1.021354503683967209e+03 1.000000000000000000e+00 2.974335254066672873e-01
1.021589407574562870e+03 1.000000000000000000e+00 3.013196077200409606e-01
1.021825127103667569e+03 1.000000000000000000e+00 3.182110798214838887e-01
1.022060030994263343e+03 1.000000000000000000e+00 3.169706555536843662e-01
1.022295750523368042e+03 1.000000000000000000e+00 3.140004680952249716e-01
1.022530926293466678e+03 1.000000000000000000e+00 3.170435883577774061e-01
1.022766645822571490e+03 1.000000000000000000e+00 3.065321562475495920e-01
1.023002093472173101e+03 1.000000000000000000e+00 2.641537096409963814e-01
1.023237269242271736e+03 1.000000000000000000e+00 2.676379712415298262e-01
1.023473260650879411e+03 1.000000000000000000e+00 2.990348952204689437e-01
1.023708708300481135e+03 1.000000000000000000e+00 2.999163225757906504e-01
1.023944699709088809e+03 1.000000000000000000e+00 2.914348748369568476e-01
1.024180419238193508e+03 1.000000000000000000e+00 2.887902724824694678e-01
1.024416410646801296e+03 1.000000000000000000e+00 2.783450931091198677e-01
1.024652130175905995e+03 1.000000000000000000e+00 3.015527416427353224e-01
1.024887849705010694e+03 1.000000000000000000e+00 2.912212701525367931e-01
1.025124384872624432e+03 1.000000000000000000e+00 2.925669796692743074e-01
1.025360104401729131e+03 1.000000000000000000e+00 2.914398069836050542e-01
1.025596639569342869e+03 1.000000000000000000e+00 2.810382127243861161e-01
1.025832630977950430e+03 1.000000000000000000e+00 2.820563844741561521e-01
1.026068894266061307e+03 1.000000000000000000e+00 2.956179409654810519e-01
1.026305157554171956e+03 1.000000000000000000e+00 2.586616145466529848e-01
1.026541148962779744e+03 1.000000000000000000e+00 -2.373194422585388486e-01
1.026777956009896343e+03 1.000000000000000000e+00 2.551726636576260310e-01
1.027013947418504131e+03 1.000000000000000000e+00 2.663925683621592433e-01
1.027251026345123819e+03 1.000000000000000000e+00 2.669304141168488687e-01
