#wavelengths flux error
3.566974365234375000e+03 8.771011352539062500e+01 0.000000000000000000e+00
3.567794921875000000e+03 8.771011352539062500e+01 0.000000000000000000e+00
3.568617675781250000e+03 8.771011352539062500e+01 0.000000000000000000e+00
3.569438476562500000e+03 8.771011352539062500e+01 0.000000000000000000e+00
3.570261718750000000e+03 8.771011352539062500e+01 0.000000000000000000e+00
3.571083007812500000e+03 8.771011352539062500e+01 0.000000000000000000e+00
3.571906494140625000e+03 8.771011352539062500e+01 0.000000000000000000e+00
3.572728271484375000e+03 -5.261225128173828125e+01 0.000000000000000000e+00
3.573550048828125000e+03 3.213995695114135742e+00 0.000000000000000000e+00
3.574374023437500000e+03 2.076507568359375000e+01 0.000000000000000000e+00
3.575196289062500000e+03 2.982326316833496094e+01 0.000000000000000000e+00
3.576020751953125000e+03 -7.566131591796875000e+00 0.000000000000000000e+00
3.576843505859375000e+03 -5.559197235107421875e+01 0.000000000000000000e+00
3.577668212890625000e+03 4.113378524780273438e+01 0.000000000000000000e+00
3.578491455078125000e+03 -6.522039794921875000e+01 0.000000000000000000e+00
3.579314453125000000e+03 5.674732589721679688e+01 0.000000000000000000e+00
3.580139892578125000e+03 5.681863403320312500e+01 0.000000000000000000e+00
3.580963623046875000e+03 -2.210008811950683594e+01 0.000000000000000000e+00
3.581789306640625000e+03 1.010478782653808594e+01 0.000000000000000000e+00
3.582613281250000000e+03 -1.692238807678222656e+00 0.000000000000000000e+00
3.583439453125000000e+03 1.383732509613037109e+01 0.000000000000000000e+00
3.584263916015625000e+03 -1.643972516059875488e+00 0.000000000000000000e+00
3.585088378906250000e+03 1.653089904785156250e+01 0.000000000000000000e+00
3.585915039062500000e+03 1.431797409057617188e+01 0.000000000000000000e+00
3.586739990234375000e+03 -2.020155715942382812e+01 0.000000000000000000e+00
3.587567138671875000e+03 3.599009704589843750e+01 0.000000000000000000e+00
3.588392333984375000e+03 -4.324603557586669922e+00 0.000000000000000000e+00
3.589219970703125000e+03 1.830888748168945312e+01 0.000000000000000000e+00
3.590045654296875000e+03 2.354981899261474609e+00 0.000000000000000000e+00
3.590871582031250000e+03 -4.507918357849121094e+00 0.000000000000000000e+00
3.591699462890625000e+03 3.575950622558593750e+01 0.000000000000000000e+00
3.592525878906250000e+03 -8.890085220336914062e+00 0.000000000000000000e+00
3.593354248046875000e+03 2.390599822998046875e+01 0.000000000000000000e+00
3.594180908203125000e+03 -1.145809441804885864e-01 0.000000000000000000e+00
3.595009765625000000e+03 -2.137245893478393555e+00 0.000000000000000000e+00
3.595836669921875000e+03 1.270172786712646484e+01 0.000000000000000000e+00
3.596663818359375000e+03 3.977200031280517578e+00 0.000000000000000000e+00
3.597493408203125000e+03 1.144275093078613281e+01 0.000000000000000000e+00
3.598320800781250000e+03 -3.281014919281005859e+00 0.000000000000000000e+00
3.599150634765625000e+03 6.875487327575683594e+00 0.000000000000000000e+00
3.599978759765625000e+03 3.906346321105957031e+00 0.000000000000000000e+00
3.600808837890625000e+03 2.298126816749572754e-01 0.000000000000000000e+00
