# 	Wavelength	 Divided_Spectra	 Divided_Error
1.020649248253174164e+03 7.327833259024859602e-01 1.501243380395769489e-01
1.020884152143769938e+03 7.258772061271479004e-01 1.599859603412467357e-01
1.021119599793371549e+03 7.333618015082319364e-01 1.473775421462630852e-01
1.021354503683967209e+03 1.225732564882106468e+00 2.507151352752146067e-01
1.021589407574562870e+03 1.071117131721982974e+00 1.938060834928020948e-01
1.021825127103667569e+03 1.156335669087659390e+00 2.127362360173677136e-01
1.022060030994263343e+03 1.887483426667589059e+00 4.183284210421103766e-01
1.022295750523368042e+03 1.079092383285791490e+00 1.737009342864758443e-01
1.022530926293466678e+03 9.066647164979022566e-01 1.754995742648191304e-01
1.022766645822571490e+03 7.680011104857048521e-01 1.555178338882769462e-01
1.023002093472173101e+03 7.288173639793029679e-01 1.407850498449352006e-01
1.023237269242271736e+03 7.419767322198113080e-01 1.467574093187841155e-01
1.023473260650879411e+03 8.034082476997259636e-01 1.644029833022213338e-01
1.023708708300481135e+03 9.001835307978309775e-01 1.607152327318062124e-01
1.023944699709088809e+03 7.853308352312534657e-01 1.407774894013802403e-01
1.024180419238193508e+03 7.342941401582560035e-01 1.313233122218136206e-01
1.024416410646801296e+03 1.176437420791805799e+00 2.360648216227279605e-01
1.024652130175905995e+03 1.205881478645150384e+00 2.461456810896124892e-01
1.024887849705010694e+03 8.236468926602108498e-01 1.433893310320481784e-01
1.025124384872624432e+03 1.064969735056321642e+00 1.902184642863751496e-01
1.025360104401729131e+03 1.159932630978977031e+00 2.153324972313690189e-01
1.025596639569342869e+03 1.077101978017144690e+00 1.952204101942199288e-01
1.025832630977950430e+03 9.190409435519252268e-01 1.711891528708968657e-01
1.026068894266061307e+03 6.415745296483945648e-01 1.477915166796453239e-01
1.026305157554171956e+03 5.934671364528651960e-01 1.531933336725671002e-01
1.026541148962779744e+03 6.390956248801878958e-01 1.684808582703994084e-01
1.026777956009896343e+03 5.348506227747289454e-01 1.631974633845567901e-01
1.027013947418504131e+03 5.016750883201646083e-01 1.321265588268184521e-01
1.027251026345123819e+03 5.678709905023904270e-01 1.221367469171599218e-01
1.027487289633234468e+03 6.084224334759631425e-01 1.468683607498353916e-01
1.027724096680351295e+03 8.525621245792673886e-01 2.252984656751744197e-01
1.027960631847965033e+03 7.020889483178127666e-01 1.710339401078749266e-01
1.028197167015578543e+03 3.793628170159681900e-01 1.118360048339439305e-01
1.028434245942198459e+03 3.852828438916520160e-01 1.197337073371703975e-01
1.028670781109812197e+03 4.918324169557950487e-01 1.033385879626968207e-01
1.028908131915934746e+03 5.426039012759993341e-01 1.046322296464938517e-01
1.029144667083548484e+03 5.832467540855937882e-01 1.300687624572464396e-01
1.029382017889671260e+03 7.717590008466261864e-01 1.291807655346191297e-01
1.029618824936788087e+03 8.728674824765814133e-01 1.381771818197440882e-01
1.029855631983904686e+03 7.385290144028070491e-01 1.213190217968351109e-01
1.030093254669530552e+03 8.001376438703149407e-01 1.394330310240027293e-01
1.030330061716647151e+03 9.221232573216470163e-01 1.470562714462945730e-01
1.030567684402272789e+03 6.069847745962492214e-01 1.100685204139948969e-01
1.030804763328892477e+03 6.714018363957788837e-01 1.277795767234066460e-01
1.031042386014518343e+03 6.076693400396129263e-01 1.200673163975128910e-01
1.031279736820641119e+03 8.269753647078821324e-01 1.936634388767195791e-01
1.031516815747260807e+03 2.134825066023802620e+00 8.955555473987407700e-01
1.031754710312389534e+03 5.809015333437467454e+00 6.434606676334801101e+00
1.031992061118512311e+03 2.859777354338559618e+00 1.756564609165956581e+00
1.032230227563144126e+03 3.359027243668047280e+00 2.216210410191045366e+00
1.032467578369266676e+03 9.643535503330703529e-01 2.984611172597820827e-01
