spec-7235-56603-0711-dered.dr16,	1.903,	27.99435
spec-7390-57130-0961-dered.dr16,	1.9048,	23.00856
spec-9203-57692-0186-dered.dr16,	1.9065,	22.86452
spec-5289-55893-0480-dered.dr16,	1.907,	19.92861
spec-6491-56337-0210-dered.dr16,	1.908,	19.42003
spec-5397-55944-0352-dered.dr16,	1.91,	16.78625
spec-8490-57104-0424-dered.dr16,	1.91,	28.03138
spec-5396-55947-1000-dered.dr16,	1.912,	30.05929
spec-7748-58396-0649-dered.dr16,	1.9159,	26.24769
spec-7580-56955-0827-dered.dr16,	1.916,	21.14927
spec-8183-57375-0308-dered.dr16,	1.923,	21.61971
spec-6172-56269-0318-dered.dr16,	1.924,	14.69335
spec-5740-55998-0552-dered.dr16,	1.93,	42.25859
spec-7416-56810-0258-dered.dr16,	1.93,	25.37695
spec-5787-56254-0634-dered.dr16,	1.932,	18.62444
spec-5895-56046-0184-dered.dr16,	1.934,	33.67741
spec-5420-56009-0478-dered.dr16,	1.935,	15.48158
spec-7378-56715-0173-dered.dr16,	1.935,	15.42166
spec-5712-56602-0074-dered.dr16,	1.94,	19.64569
spec-8370-57732-0710-dered.dr16,	1.94,	19.82142
spec-8843-57423-0354-dered.dr16,	1.943,	17.96041
spec-5187-56074-0092-dered.dr16,	1.945,	35.5062
spec-5782-56272-0645-dered.dr16,	1.947,	29.57814
spec-4533-55855-0425-dered.dr16,	1.954,	21.38066
spec-4835-56016-0738-dered.dr16,	1.961,	25.41633
spec-6629-56365-0072-dered.dr16,	1.963,	20.03744
spec-9166-58051-0615-dered.dr16,	1.9656,	35.39845
spec-9179-57682-0878-dered.dr16,	1.9676,	14.67717
spec-7597-56973-0699-dered.dr16,	1.969,	24.8772
spec-5349-55929-0493-dered.dr16,	1.971,	24.88215
spec-6489-56329-0712-dered.dr16,	1.971,	23.4804
spec-6434-56362-0836-dered.dr16,	1.976,	25.85907
spec-4977-56047-0186-dered.dr16,	1.978,	21.69589
spec-5811-56334-0260-dered.dr16,	1.98,	13.90319
spec-5354-55927-0210-dered.dr16,	1.981,	31.59749
spec-7648-57329-0471-dered.dr16,	1.9851,	18.80148
spec-5431-56011-0284-dered.dr16,	1.989,	24.11594
spec-5174-56047-0180-dered.dr16,	1.99,	28.56381
spec-7653-57306-0264-dered.dr16,	1.99,	13.93467
spec-7676-57329-0077-dered.dr16,	1.9903,	17.30015
spec-9329-57688-0326-dered.dr16,	1.9922,	36.60041
spec-4770-55928-0150-dered.dr16,	1.993,	25.71451
spec-7640-57311-0804-dered.dr16,	1.995,	18.55293
spec-8436-57895-0273-dered.dr16,	1.995,	24.53805
spec-5382-55982-0015-dered.dr16,	1.997,	17.78255
spec-6005-56090-0096-dered.dr16,	1.997,	23.14231
spec-7643-57302-0240-dered.dr16,	1.999,	20.59658
spec-5454-56015-0104-dered.dr16,	2.0,	15.97827
spec-10267-58223-0658-dered.dr16,	2.0025,	15.25693
spec-8159-57064-0314-dered.dr16,	2.004,	19.29083
spec-5891-56034-0306-dered.dr16,	2.006,	27.61378
spec-4392-55833-0506-dered.dr16,	2.008,	25.90759
spec-5785-56269-0553-dered.dr16,	2.01,	24.42928
spec-6468-56311-0110-dered.dr16,	2.011,	36.55375
spec-5778-56328-0973-dered.dr16,	2.015,	19.98327
spec-5997-56309-0921-dered.dr16,	2.017,	16.8609
spec-6665-56390-0644-dered.dr16,	2.021,	21.34857
spec-5895-56046-0250-dered.dr16,	2.023,	19.64067
spec-7665-57328-0422-dered.dr16,	2.0232,	21.76554
spec-5710-56658-0200-dered.dr16,	2.024,	19.42832
spec-5329-55946-0384-dered.dr16,	2.029,	11.43009
spec-8749-57684-0380-dered.dr16,	2.033,	24.53197
spec-6629-56365-0568-dered.dr16,	2.034,	25.14109
spec-6486-56328-0021-dered.dr16,	2.037,	50.37554
spec-7748-58396-0405-dered.dr16,	2.0385,	19.90414
spec-6293-56561-0332-dered.dr16,	2.039,	15.30611
spec-8859-57452-0374-dered.dr16,	2.04,	18.33529
spec-5444-56038-0740-dered.dr16,	2.043,	17.10668
spec-8490-57104-0108-dered.dr16,	2.044,	20.33482
spec-5767-56245-0140-dered.dr16,	2.048,	22.68201
spec-5979-56329-0806-dered.dr16,	2.05,	14.93449
spec-5979-56329-0808-dered.dr16,	2.052,	22.65845
spec-5461-56018-0470-dered.dr16,	2.053,	16.64645
spec-8196-57346-0820-dered.dr16,	2.057,	15.30781
spec-6495-56339-0060-dered.dr16,	2.06,	14.41758
spec-7581-57195-0911-dered.dr16,	2.065,	16.73355
spec-5415-55982-0013-dered.dr16,	2.072,	25.82628
spec-7705-57332-0748-dered.dr16,	2.0735,	18.46477
spec-7446-56722-0523-dered.dr16,	2.077,	37.76344
spec-7844-56982-0856-dered.dr16,	2.0775,	22.76364
spec-7842-56899-0259-dered.dr16,	2.08,	18.55213
spec-8182-56993-0208-dered.dr16,	2.084,	17.22376
spec-9567-58056-0412-dered.dr16,	2.0861,	17.92099
spec-5807-56329-0778-dered.dr16,	2.089,	35.65065
spec-8733-58396-0872-dered.dr16,	2.0908,	12.07318
spec-6442-56369-0246-dered.dr16,	2.093,	24.68855
spec-7637-56933-0884-dered.dr16,	2.093,	20.33597
spec-6438-56367-0216-dered.dr16,	2.101,	12.41611
spec-5477-56030-0728-dered.dr16,	2.103,	33.54789
spec-5974-56314-0756-dered.dr16,	2.105,	30.55434
spec-8400-57837-0678-dered.dr16,	2.1063,	14.61727
spec-6377-56245-0951-dered.dr16,	2.108,	18.28003
spec-7648-57329-0749-dered.dr16,	2.112,	22.86115
spec-8495-57481-0126-dered.dr16,	2.113,	12.0439
spec-6457-56330-0269-dered.dr16,	2.114,	12.15306
spec-8280-57061-0257-dered.dr16,	2.115,	36.94684
spec-9169-58069-0834-dered.dr16,	2.1167,	15.13819
spec-7604-56947-0456-dered.dr16,	2.118,	14.2412
spec-5808-56325-0560-dered.dr16,	2.119,	23.01281
spec-7676-57329-0876-dered.dr16,	2.12,	12.76137
spec-5383-56013-0970-dered.dr16,	2.123,	19.50355
spec-5853-56045-0136-dered.dr16,	2.127,	31.42573
spec-6190-56210-0242-dered.dr16,	2.13,	13.26239
spec-6497-56329-0560-dered.dr16,	2.13,	25.35199
spec-7169-56628-0232-dered.dr16,	2.13,	11.0695
spec-10474-58143-0846-dered.dr16,	2.1304,	23.3864
spec-6252-56248-0820-dered.dr16,	2.134,	14.73025
spec-7620-56904-0043-dered.dr16,	2.134,	17.03194
spec-8837-57867-0764-dered.dr16,	2.134,	15.73177
spec-7095-56625-0742-dered.dr16,	2.137,	10.64445
spec-5977-56098-0372-dered.dr16,	2.138,	14.12269
spec-6674-56416-0693-dered.dr16,	2.145,	17.60144
spec-5367-55986-0344-dered.dr16,	2.146,	12.41491
spec-5175-55955-0436-dered.dr16,	2.147,	13.8724
spec-5289-55893-0040-dered.dr16,	2.147,	15.55225
spec-6412-56358-0456-dered.dr16,	2.147,	24.5239
spec-8749-57684-0652-dered.dr16,	2.1482,	14.10727
spec-5470-56008-0106-dered.dr16,	2.149,	10.90986
spec-7132-56565-0080-dered.dr16,	2.153,	13.76075
spec-5166-56065-0358-dered.dr16,	2.158,	11.49066
spec-5372-55978-0916-dered.dr16,	2.16,	13.53508
spec-6981-56443-0096-dered.dr16,	2.16,	12.91953
spec-5396-55947-0626-dered.dr16,	2.163,	19.09328
spec-5195-56048-0604-dered.dr16,	2.169,	14.02541
spec-6432-56309-0428-dered.dr16,	2.17,	26.49521
spec-6451-56358-0782-dered.dr16,	2.17,	13.94082
spec-6429-56274-0970-dered.dr16,	2.171,	17.08706
spec-5972-56334-0187-dered.dr16,	2.174,	12.04801
spec-6496-56363-0164-dered.dr16,	2.176,	13.22077
spec-4787-55863-0404-dered.dr16,	2.177,	14.21947
