spec-7750-58402-0217-dered.dr16,2.006752252578736,434.5910365015008,4139.802734375,9.52574348449707,16.946090698242188
spec-7848-56959-0965-dered.dr16,2.598,471.655325306369,7253.48095703125,15.378774642944336,22.748783111572266
spec-7852-56987-0657-dered.dr16,2.094868421554565,21.569155348292927,14.031704902648926,0.6505449414253235,13.248884201049805
spec-7034-56564-0743-dered.dr16,2.245,735.7162336597311,8534.380859375,11.600098609924316,11.261425018310549
spec-6172-56269-0318-dered.dr16,1.924,757.9067394176095,6292.30224609375,8.30221176147461,14.693351745605469
spec-6879-56539-0330-dered.dr16,2.233,69.18584951223615,291.80865478515625,4.217750549316406,21.73836326599121
spec-7850-56956-0860-dered.dr16,1.978002429008484,30.46199357330283,97.64374542236328,3.2054286003112797,20.58625602722168
spec-7594-56947-0544-dered.dr16,1.968000411987305,26.45648962637502,52.34701919555664,1.9786078929901123,16.967815399169922
spec-6879-56539-0764-dered.dr16,2.275,930.4490234997904,7526.0771484375,8.088650703430176,16.38496208190918
spec-4354-55810-0956-dered.dr16,2.308,133.130444661003,392.2838134765625,2.9466123580932617,10.69747829437256
spec-7664-57367-0558-dered.dr16,2.202,276.95980220361554,1072.7216796875,3.8732035160064697,15.848271369934082
spec-7168-56625-0708-dered.dr16,2.43,211.6538338355768,898.4013671875,4.244673252105713,11.65958309173584
spec-9441-58022-0324-dered.dr16,2.012058019638061,304.4003818479688,375.7901611328125,1.2345259189605713,15.905001640319824
spec-7168-56625-0198-dered.dr16,2.223,113.36186948735916,303.7460327148437,2.6794373989105225,14.07838249206543
spec-4533-55855-0425-dered.dr16,1.954,208.14971986349283,1754.7974853515625,8.430458068847656,21.38065719604492
spec-6176-56264-0878-dered.dr16,2.72,208.09862832033537,2396.78466796875,11.517541885375977,12.01010799407959
spec-7862-56984-0899-dered.dr16,2.496358871459961,23.45899098114112,38.53063583374024,1.642467737197876,26.88613510131836
spec-7169-56628-0462-dered.dr16,2.072,95.92978774675348,357.06060791015625,3.7221035957336426,13.828839302062988
spec-7594-56947-0218-dered.dr16,2.169349670410156,114.78463693836666,345.1824951171875,3.007218599319458,25.999757766723636
spec-8744-58124-0381-dered.dr16,2.777618646621704,382.3903281050689,1557.2340087890625,4.072367668151856,13.149374008178713
spec-7127-56566-0862-dered.dr16,2.217,186.6239171750025,1744.38427734375,9.34705638885498,11.879502296447754
spec-7126-56568-0246-dered.dr16,2.369,54.57068736906651,136.02928161621094,2.492717027664185,15.76181983947754
spec-9342-57722-0981-dered.dr16,2.532,204.12795054111064,1516.724853515625,7.430265426635742,18.851137161254883
spec-7853-56988-0370-dered.dr16,2.86,269.6287686797549,3378.353515625,12.529647827148438,12.75214958190918
spec-7135-56564-0098-dered.dr16,2.25,360.2733406363809,3138.947998046875,8.712684631347656,15.735427856445312
spec-7664-57367-0146-dered.dr16,2.604832649230957,31.2809874484866,48.954620361328125,1.5649960041046145,19.619626998901367
spec-9407-58041-0145-dered.dr16,2.666250467300415,486.5166882193889,4515.05615234375,9.280372619628906,18.2087459564209
spec-6111-56270-0799-dered.dr16,2.473,129.73449277030653,928.6187744140624,7.157840251922607,15.771530151367188
spec-7036-56569-0348-dered.dr16,2.715,610.9372606036924,5415.43896484375,8.86414909362793,15.494121551513672
spec-7127-56566-0008-dered.dr16,2.534,196.51984757492272,1186.0345458984375,6.035189628601074,12.274374008178713
spec-7694-57359-0609-dered.dr16,2.0924301147460938,106.9638322523326,993.8524169921876,9.291481018066406,12.557259559631348
spec-7169-56628-0232-dered.dr16,2.13,426.9354286815344,6432.185546875,15.06594467163086,11.069504737854004
spec-4536-55857-0316-dered.dr16,2.579,344.26492969524617,8754.3466796875,25.42909812927246,27.01089859008789
spec-7863-56975-0890-dered.dr16,3.396428346633911,98.04032702069632,1225.948486328125,12.50453281402588,24.67415428161621
spec-5648-55923-0088-dered.dr16,3.175,399.3457124119031,2416.60205078125,6.051403522491455,16.504701614379883
spec-4299-55827-0548-dered.dr16,2.302,472.8583267799755,4012.914794921875,8.486505508422852,11.46074676513672
spec-7036-56569-0728-dered.dr16,2.335,132.50831087397475,762.685302734375,5.755754470825195,18.5271053314209
spec-9343-57715-0523-dered.dr16,2.207,63.00409034952863,298.7339782714844,4.741501331329346,13.472304344177246
spec-6881-56540-0821-dered.dr16,2.59,386.34695062541374,1017.34423828125,2.633239984512329,13.098050117492676
spec-7131-56570-0361-dered.dr16,2.217,994.443917030478,4936.15380859375,4.963732719421387,21.9499454498291
spec-4537-55806-0422-dered.dr16,2.273,38.13046114387965,107.10225677490234,2.8088371753692627,12.245124816894531
spec-7694-57359-0152-dered.dr16,2.035,123.35708996163152,623.4500732421875,5.054027080535889,19.628150939941406
spec-7662-57358-0253-dered.dr16,2.272,623.0923174989643,3514.46728515625,5.640363693237305,18.591796875
spec-7592-56947-0922-dered.dr16,3.23,77.55177865453902,257.80743408203125,3.324326515197754,12.832304954528809
spec-7132-56565-0506-dered.dr16,2.733,234.3310348350225,1579.43212890625,6.740174770355225,13.347512245178224
spec-7590-56944-0566-dered.dr16,2.854,429.944045255004,3790.346923828125,8.81590747833252,14.609222412109377
spec-7694-57359-0006-dered.dr16,2.86,69.08799146383515,303.8050231933594,4.397363662719727,15.368515968322754
spec-7131-56570-0062-dered.dr16,2.65,414.5224996154478,2491.61376953125,6.010804653167725,14.106999397277832
spec-9341-57743-0404-dered.dr16,2.13,190.4046207313558,1143.1221923828125,6.003647327423096,17.387393951416016
spec-7743-58107-0113-dered.dr16,2.121000051498413,257.48147347466,1204.0042724609375,4.67608118057251,17.110523223876953
spec-6184-56267-0038-dered.dr16,2.399,138.65558979247885,601.9778442382812,4.341533184051514,18.201040267944336
spec-7591-56954-0901-dered.dr16,1.9859871864318848,29.940925679741223,31.30270004272461,1.0454820394515991,24.81135368347168
