,Spectra Name,Redshift,BI Value,BI Error,Unknown?,SNR
18,spec-7594-56947-0218-dered.dr16,2.179348,114.78463693836666,345.1824951171875,3.007218599319458,25.99975776672364
19,spec-8744-58124-0381-dered.dr16,2.777618646621704,382.3903281050689,1557.2340087890625,4.072367668151856,13.149374008178713
20,spec-7127-56566-0862-dered.dr16,2.22297,186.6239171750025,1744.38427734375,9.34705638885498,11.879502296447754
21,spec-7126-56568-0246-dered.dr16,2.372076,54.57068736906651,136.02928161621094,2.492717027664185,15.76181983947754
22,spec-9342-57722-0981-dered.dr16,2.532,204.12795054111064,1516.724853515625,7.430265426635742,18.851137161254883
23,spec-7853-56988-0370-dered.dr16,2.86,269.6287686797549,3378.353515625,12.529647827148438,12.75214958190918
24,spec-7135-56564-0098-dered.dr16,2.257725,360.2733406363809,3138.947998046875,8.712684631347656,15.735427856445312
25,spec-7664-57367-0146-dered.dr16,2.612044,31.2809874484866,48.954620361328125,1.5649960041046145,19.619626998901367
26,spec-9407-58041-0145-dered.dr16,2.666250467300415,486.5166882193889,4515.05615234375,9.280372619628906,18.2087459564209
27,spec-6111-56270-0799-dered.dr16,2.478762,129.73449277030653,928.6187744140624,7.157840251922607,15.771530151367188
28,spec-7036-56569-0348-dered.dr16,2.739356,610.9372606036924,5415.43896484375,8.86414909362793,15.494121551513672
29,spec-7127-56566-0008-dered.dr16,2.521616,196.51984757492272,1186.0345458984375,6.035189628601074,12.274374008178713
30,spec-7694-57359-0609-dered.dr16,2.097256,106.9638322523326,993.8524169921876,9.291481018066406,12.557259559631348
31,spec-7169-56628-0232-dered.dr16,2.13,426.9354286815344,6432.185546875,15.06594467163086,11.069504737854004
32,spec-4536-55857-0316-dered.dr16,2.579,344.26492969524617,8754.3466796875,25.42909812927246,27.01089859008789
33,spec-7863-56975-0890-dered.dr16,3.38343,98.04032702069632,1225.948486328125,12.50453281402588,24.67415428161621
34,spec-5648-55923-0088-dered.dr16,3.17003,399.3457124119031,2416.60205078125,6.051403522491455,16.504701614379883
35,spec-4299-55827-0548-dered.dr16,2.30576,472.8583267799755,4012.914794921875,8.486505508422852,11.46074676513672
36,spec-7036-56569-0728-dered.dr16,2.332896,132.50831087397475,762.685302734375,5.755754470825195,18.5271053314209
37,spec-9343-57715-0523-dered.dr16,2.207,63.00409034952863,298.7339782714844,4.741501331329346,13.472304344177246
38,spec-6881-56540-0821-dered.dr16,2.588918,386.34695062541374,1017.34423828125,2.633239984512329,13.098050117492676
39,spec-7131-56570-0361-dered.dr16,2.217853,994.443917030478,4936.15380859375,4.963732719421387,21.9499454498291
40,spec-4537-55806-0422-dered.dr16,2.272038,38.13046114387965,107.10225677490234,2.8088371753692627,12.245124816894531
41,spec-7694-57359-0152-dered.dr16,2.020996,123.35708996163152,623.4500732421875,5.054027080535889,19.628150939941406
42,spec-7662-57358-0253-dered.dr16,2.27455,623.0923174989643,3514.46728515625,5.640363693237305,18.591796875
43,spec-7592-56947-0922-dered.dr16,3.23382,77.55177865453902,257.80743408203125,3.324326515197754,12.832304954528809
44,spec-7132-56565-0506-dered.dr16,2.733,234.3310348350225,1579.43212890625,6.740174770355225,13.347512245178224
45,spec-7590-56944-0566-dered.dr16,2.845308,429.944045255004,3790.346923828125,8.81590747833252,14.609222412109377
46,spec-7694-57359-0006-dered.dr16,2.859658,69.08799146383515,303.8050231933594,4.397363662719727,15.368515968322754
47,spec-7131-56570-0062-dered.dr16,2.653075,414.5224996154478,2491.61376953125,6.010804653167725,14.106999397277832
48,spec-9341-57743-0404-dered.dr16,2.13,190.4046207313558,1143.1221923828125,6.003647327423096,17.387393951416016
49,spec-7743-58107-0113-dered.dr16,2.121000051498413,257.48147347466,1204.0042724609375,4.67608118057251,17.110523223876953
50,spec-6184-56267-0038-dered.dr16,2.3948,138.65558979247885,601.9778442382812,4.341533184051514,18.201040267944336
51,spec-7591-56954-0901-dered.dr16,1.989407,29.940925679741223,31.30270004272461,1.0454820394515991,24.81135368347168
52,spec-6190-56210-0272-dered.dr16,2.275721,41.469699891336646,68.52820587158203,1.6524885892868042,10.517606735229492
53,spec-6190-56210-0242-dered.dr16,2.130417,581.7599464133446,5506.40625,9.465083122253418,13.262394905090332
54,spec-9341-57743-0254-dered.dr16,3.149775981903076,58.8384253601284,185.84890747070312,3.158631563186645,19.07023048400879
55,spec-11313-58426-0234-dered.dr16,2.0408682823181152,95.17285452085648,493.9743041992188,5.190285682678223,17.31729507446289
56,spec-7038-56571-0252-dered.dr16,2.59428,167.57310103912243,2388.319091796875,14.252401351928713,16.691930770874023
57,spec-7590-56944-0908-dered.dr16,2.289324,421.9163952799604,2691.684814453125,6.379663944244385,14.242889404296877
58,spec-7743-58107-0027-dered.dr16,2.391444206237793,62.679884352588765,193.40216064453125,3.0855538845062256,27.8363094329834
59,spec-7693-57361-0833-dered.dr16,2.327208,299.8166331061327,2545.27587890625,8.489441871643066,10.035855293273926
60,spec-7132-56565-0816-dered.dr16,2.36576,228.56509738949595,1261.323486328125,5.5184431076049805,19.462121963500977
61,spec-7589-56946-0178-dered.dr16,2.033471,96.1550439667726,695.1465454101562,7.229434013366699,12.026986122131348
62,spec-6530-56537-0764-dered.dr16,2.245838,234.7171688749296,495.4073181152344,2.110656499862671,14.33420753479004
63,spec-7660-57357-0278-dered.dr16,1.908003,104.00099215827495,431.8573913574219,4.152435302734375,13.557121276855469
64,spec-6187-56244-0762-dered.dr16,3.3968,309.8135839110156,2940.254638671875,9.490399360656738,10.307793617248535
65,spec-6196-56189-0354-dered.dr16,2.317774,135.1547495318303,831.3446655273438,6.151057720184326,10.459830284118652
66,spec-7132-56565-0080-dered.dr16,2.153,586.457513973045,5733.06884765625,9.775761604309082,13.760748863220217
67,spec-7714-57363-0238-dered.dr16,3.26035,276.6317986913608,1811.9664306640625,6.5501017570495605,12.548590660095217
68,spec-6186-56246-0050-dered.dr16,3.18708,250.6403128359063,1420.4102783203125,5.667126178741455,15.092426300048828
69,spec-6192-56269-0160-dered.dr16,3.741,237.1989787662639,1631.4444580078125,6.877957344055176,11.002500534057615
70,spec-5656-55940-0652-dered.dr16,3.33669,141.68978202437043,246.7098388671875,1.741197109222412,19.35044288635254
71,spec-8749-57684-0652-dered.dr16,2.148223400115967,673.9681718082804,5728.5,8.499659538269043,14.107270240783691
72,spec-7672-57339-0410-dered.dr16,2.090939,57.53742293718682,164.60186767578125,2.860779285430908,14.12445831298828
73,spec-7672-57339-0394-dered.dr16,3.49405,365.9460878717492,3149.361328125,8.606080055236816,10.276775360107422
74,spec-6198-56211-0578-dered.dr16,2.644726,152.25022245575985,736.8179931640625,4.83951997756958,10.842214584350586
75,spec-6197-56191-0308-dered.dr16,2.576,444.5908481764527,3939.95751953125,8.861985206604004,12.774262428283691
76,spec-7714-57363-0045-dered.dr16,2.067176,191.84451542487355,775.4483032226562,4.04206657409668,11.370299339294434
77,spec-6201-56186-0795-dered.dr16,2.24384,177.4000438838021,1541.318359375,8.688376426696777,15.014899253845217
78,spec-4542-55833-0542-dered.dr16,2.211703,478.22211759495326,1633.1644287109375,3.4150750637054443,14.925609588623049
79,spec-6873-56541-0624-dered.dr16,2.60932,59.65135298924584,45.32809448242188,0.7598837614059448,14.758237838745115
80,spec-7869-57012-0602-dered.dr16,1.90549,14.196883426792173,14.825437545776367,1.044274091720581,19.57503700256348
81,spec-7904-57358-0162-dered.dr16,2.18826,374.80450079661193,1103.6949462890625,2.9447216987609863,15.473913192749023
82,spec-6252-56248-0820-dered.dr16,2.133358,365.3078349566953,4377.265625,11.982402801513672,14.730253219604492
83,spec-6193-56237-0213-dered.dr16,2.888202,206.053515262346,881.7936401367188,4.279439926147461,12.106870651245115
84,spec-6202-56266-0596-dered.dr16,2.321107,310.87689711703376,1389.876708984375,4.470826625823975,16.9683837890625
85,spec-7040-56574-0814-dered.dr16,2.915922,68.77381342976216,150.32623291015625,2.1858062744140625,19.514623641967773
86,spec-7673-57329-0465-dered.dr16,2.180136,306.78014210769487,1101.508544921875,3.5905470848083496,18.515851974487305
87,spec-6529-56535-0374-dered.dr16,2.54723,249.62603249516224,1194.06201171875,4.783403396606445,19.387603759765625
88,spec-7040-56574-0854-dered.dr16,2.321842,783.6164151829099,5109.482421875,6.520387172698975,18.306156158447266
89,spec-6202-56266-0338-dered.dr16,2.579625,561.8330667875313,8041.06591796875,14.3121976852417,14.26369285583496
90,spec-7616-56902-0196-dered.dr16,2.539267,196.82220555324224,759.3461303710938,3.8580307960510254,26.49363136291504
91,spec-7618-56898-0556-dered.dr16,2.193434,106.5444656883324,271.2604064941406,2.545983076095581,16.131345748901367
92,spec-7718-57362-0658-dered.dr16,3.15366,356.560694726889,2179.694091796875,6.113108158111572,14.985127449035645
93,spec-7718-57362-0636-dered.dr16,2.23965,236.92390412961828,1801.0833740234375,7.601948738098144,11.12932014465332
94,spec-7671-57360-0088-dered.dr16,1.99977,13.69909306459274,19.87522315979004,1.450842261314392,28.815332412719727
95,spec-7717-58100-0610-dered.dr16,2.6379618644714355,436.5712409747521,2838.259521484375,6.501251697540283,10.376702308654783
96,spec-7675-57327-0516-dered.dr16,2.267048,99.74063245858208,260.8009948730469,2.6147918701171875,27.91280174255371
97,spec-6203-56266-0626-dered.dr16,2.948346,281.4514162598693,1823.49462890625,6.478896617889404,10.396913528442385
98,spec-6199-56220-0264-dered.dr16,2.765363,83.64312386197207,1083.6884765625,12.956097602844238,25.16328430175781
99,spec-6202-56266-0927-dered.dr16,2.357234,74.10570965646511,242.4547882080078,3.271742343902588,11.104436874389648
100,spec-11054-58424-0697-dered.dr16,2.422466516494751,53.12719408820864,163.2854766845703,3.073482036590576,10.91700553894043
101,spec-7673-57329-0103-dered.dr16,2.21518,123.64167961802472,128.2103271484375,1.036950707435608,17.11229705810547
102,spec-7718-57362-0047-dered.dr16,2.377408,329.31236534542643,2161.982177734375,6.565141201019287,12.603315353393556
103,spec-7675-57327-0390-dered.dr16,2.433705,219.962252957166,1159.056640625,5.269343376159668,10.931421279907228
104,spec-6204-56220-0252-dered.dr16,2.959673,183.4169749859749,349.52508544921875,1.9056310653686523,12.605250358581545
105,spec-6199-56220-0935-dered.dr16,2.694857,916.947114437877,3969.982177734375,4.329565048217773,29.207874298095703
106,spec-11055-58429-0466-dered.dr16,2.644507646560669,318.5590458557941,1425.6265869140625,4.4752349853515625,10.522382736206056
107,spec-7155-56629-0762-dered.dr16,2.950324,46.78009272648514,208.2498779296875,4.451677322387695,18.855209350585938
108,spec-7870-57016-0020-dered.dr16,1.96302,50.54403634424142,85.96930694580078,1.7008793354034424,31.97599220275879
109,spec-9338-58044-0815-dered.dr16,2.0468454360961914,182.11520922488103,511.03021240234375,2.806082010269165,21.34282112121582
110,spec-6872-56540-0814-dered.dr16,2.31778,47.82620400702123,307.22637939453125,6.423808574676514,10.221198081970217
111,spec-4544-55855-0200-dered.dr16,2.659845,210.70979995059824,3190.65625,15.142419815063477,14.768447875976562
112,spec-7619-56900-0858-dered.dr16,2.497163,238.3509637822372,2322.7451171875,9.745062828063965,11.386844635009766
113,spec-7872-57279-0642-dered.dr16,2.512337,262.08472859887286,787.7169799804688,3.005581378936768,26.542367935180664
114,spec-6874-56550-0881-dered.dr16,2.356483,262.97155600525366,2356.646728515625,8.961603164672852,10.48484706878662
115,spec-11055-58429-0304-dered.dr16,2.003830909729004,143.21580923286567,478.2942504882813,3.339674949645996,20.378002166748047
116,spec-6288-56192-0152-dered.dr16,2.425,56.003284102996325,484.893310546875,8.65830135345459,14.527613639831545
117,spec-7676-57329-0422-dered.dr16,1.927552,123.85277230590104,478.0070495605469,3.859477996826172,18.50757598876953
118,spec-7721-57360-0380-dered.dr16,2.036901,17.876790624102533,46.34821319580078,2.592647314071656,11.185805320739746
119,spec-7676-57329-0624-dered.dr16,2.104349,543.2248728591653,3094.3203125,5.696205139160156,14.927532196044922
120,spec-7717-58100-0005-dered.dr16,2.0611228942871094,430.6451677520831,1624.82421875,3.7730000019073486,13.48580551147461
121,spec-7872-57279-0283-dered.dr16,2.068037,30.83524501690222,93.71309661865234,3.0391552448272705,22.768478393554688
122,spec-6256-56323-0576-dered.dr16,2.777967,72.25802956902352,116.5302734375,1.6126965284347534,10.73753833770752
123,spec-7722-58425-0540-dered.dr16,2.040318965911865,87.84750518879497,416.92822265625,4.746045112609863,15.314799308776855
124,spec-7677-57363-0598-dered.dr16,2.533543,288.34271371688044,184.61854553222656,0.640274703502655,18.09833717346192
125,spec-7620-56904-0043-dered.dr16,2.13612,601.5087659363014,9900.166015625,16.45888900756836,17.031940460205078
126,spec-7678-57282-0412-dered.dr16,2.45706,39.37256161422099,339.0523376464844,8.6113862991333,13.52846336364746
127,spec-7676-57329-0876-dered.dr16,2.121906,734.8523812639112,7187.919921875,9.781447410583496,12.761367797851562
128,spec-5706-56165-0032-dered.dr16,2.440696,161.50767360850568,3645.581787109375,22.572189331054688,14.66122341156006
129,spec-6595-56569-0763-dered.dr16,2.753475,408.3676740078677,4800.18212890625,11.754559516906738,11.800078392028809
130,spec-6593-56270-0724-dered.dr16,2.826078,297.29850106021047,3902.922607421875,13.127959251403809,10.172966957092283
131,spec-5704-56187-0076-dered.dr16,1.974653,375.6412146858875,1301.6683349609375,3.4651904106140137,16.67074203491211
132,spec-7676-57329-0077-dered.dr16,1.986407,544.1169856940173,3857.1201171875,7.088769912719727,17.300153732299805
133,spec-9339-57692-0966-dered.dr16,1.9546537399291992,25.969298585462028,54.65587615966797,2.1046342849731445,28.46810913085937
134,spec-5704-56187-0026-dered.dr16,2.321527,249.97719573802183,738.1445922851562,2.952847719192505,13.355708122253418
135,spec-7678-57282-0694-dered.dr16,2.092207,53.22792535737605,60.603633880615234,1.13856840133667,15.842388153076172
136,spec-4421-55858-0028-dered.dr16,3.002299,51.81733739017769,139.82289123535156,2.698380470275879,13.53274631500244
137,spec-8756-57687-0578-dered.dr16,2.363,1104.9399059117177,7770.630859375,7.032627582550049,16.739418029785156
138,spec-4663-55893-0294-dered.dr16,2.258313,572.5957488366982,5367.74658203125,9.374408721923828,10.525818824768066
139,spec-6593-56270-0160-dered.dr16,3.09023,10.152083229187973,24.306241989135746,2.394212245941162,11.13364601135254
140,spec-7724-58434-0613-dered.dr16,3.293131351470948,22.10712447135723,49.4105224609375,2.2350497245788574,17.268983840942383
141,spec-8756-57687-0720-dered.dr16,2.447866439819336,289.77457828245804,971.1799926757812,3.351501703262329,12.420650482177734
142,spec-6260-56568-0826-dered.dr16,2.383051,455.8826336375928,2065.652099609375,4.531105041503906,19.522384643554688
143,spec-5125-55863-0672-dered.dr16,2.780333,119.6020662822412,1019.7000732421876,8.525773048400879,11.47394561767578
144,spec-7723-58430-0700-dered.dr16,2.0484180450439453,43.610809771227686,83.14949798583984,1.9066258668899536,16.272178649902344
145,spec-4423-55889-0810-dered.dr16,2.539301,368.294714122844,2205.04296875,5.9871697425842285,10.55184555053711
146,spec-4664-56192-0624-dered.dr16,2.513692,407.46102184554667,2394.43017578125,5.876464366912842,10.97552490234375
147,spec-6598-56574-0664-dered.dr16,2.9,129.31610867555935,573.6161499023438,4.43576717376709,18.37307357788086
148,spec-4423-55889-0884-dered.dr16,2.479,260.0681946634247,799.8700561523438,3.0756165981292725,14.817313194274902
149,spec-7724-58434-0197-dered.dr16,2.042705774307251,126.7629873622226,827.7440795898438,6.529856204986572,12.7567720413208
150,spec-6598-56574-0714-dered.dr16,3.35966,470.1914147234393,1739.9842529296875,3.700587034225464,14.221846580505373
151,spec-7622-56987-0113-dered.dr16,3.45632,27.39221538790301,29.552709579467773,1.078872561454773,20.37095069885254
152,spec-7915-57309-0986-dered.dr16,2.07656,351.4609849859882,2044.7283935546875,5.817796230316162,22.23318290710449
153,spec-7622-56987-0936-dered.dr16,2.78283,261.62209752933546,2115.654541015625,8.086681365966797,18.909799575805664
154,spec-6598-56574-0838-dered.dr16,2.30666,323.11549089470043,2096.159423828125,6.487338066101074,25.69438743591309
155,spec-7680-58131-0631-dered.dr16,2.7754600048065186,586.930581862431,5653.27392578125,9.631929397583008,17.607452392578125
156,spec-4373-55811-0056-dered.dr16,1.921314,678.8262540857181,8424.7490234375,12.410758972167969,14.929872512817385
157,spec-6594-56272-0134-dered.dr16,2.38715,45.11282229533238,142.1246795654297,3.1504275798797607,14.405731201171877
158,spec-7723-58430-0949-dered.dr16,2.1283323764801025,104.20692570147334,265.98211669921875,2.5524418354034424,11.5516996383667
159,spec-6259-56565-0030-dered.dr16,2.055517,391.33876732185655,2474.242431640625,6.322507858276367,10.306524276733398
160,spec-4667-55868-0188-dered.dr16,2.282504,43.051324250446726,210.88937377929688,4.898557186126709,13.690665245056152
161,spec-4425-55864-0384-dered.dr16,3.31195,49.82945358298454,157.72325134277344,3.1652615070343018,22.181560516357425
162,spec-4668-56211-0392-dered.dr16,2.197976,373.8152053841827,1262.412841796875,3.377104043960572,11.67722225189209
163,spec-5138-55830-0772-dered.dr16,2.850768,290.52954458006366,2395.740234375,8.246115684509277,14.712303161621094
164,spec-7680-58131-0085-dered.dr16,2.660540103912353,12.7915838974335,11.39207363128662,0.8905913233757019,14.355051040649414
165,spec-11073-58451-0844-dered.dr16,2.484564781188965,269.48807078180755,878.5400390625,3.260033130645752,11.575045585632324
166,spec-4555-56189-0790-dered.dr16,2.365505,323.3385143217322,1377.6324462890625,4.260650634765625,10.644938468933104
167,spec-8760-57672-0182-dered.dr16,2.18,675.3316101625853,4978.93603515625,7.372579574584961,15.81628704071045
168,spec-7046-56568-0716-dered.dr16,3.08732,259.6386986128937,842.1646118164062,3.2436020374298096,11.155791282653809
169,spec-7159-56603-0193-dered.dr16,2.672656,137.37855924026417,546.8649291992188,3.980715274810791,10.051549911499023
170,spec-8761-58430-0387-dered.dr16,2.2155022621154785,283.8311791025692,1832.219970703125,6.455316066741943,10.95481014251709
171,spec-4313-55857-0582-dered.dr16,2.342722,568.20574832668,1960.166259765625,3.449747323989868,13.396374702453612
172,spec-9434-57712-0735-dered.dr16,2.545,426.78873014801263,2896.49267578125,6.786713123321533,12.480250358581545
173,spec-8761-58430-0736-dered.dr16,2.2390756607055664,640.9887956405656,10159.7998046875,15.85019874572754,16.830875396728516
174,spec-7621-56985-0162-dered.dr16,3.062,235.2816373611182,5021.9140625,21.34426689147949,22.30441093444824
175,spec-5139-55866-0046-dered.dr16,2.815719,304.6566119862775,1317.2384033203125,4.3236823081970215,14.298276901245115
176,spec-6597-56304-0160-dered.dr16,2.28161,16.862789942488224,13.4671630859375,0.7986319661140442,12.701744079589844
177,spec-7877-56898-0696-dered.dr16,3.31919,69.51754810013793,242.503173828125,3.4883735179901123,18.889663696289062
178,spec-7621-56985-0157-dered.dr16,2.76062,449.9728806601166,3888.509521484375,8.641653060913086,11.749568939208984
179,spec-8761-58430-0769-dered.dr16,1.91785216331482,317.2796840659901,2223.480712890625,7.007951736450195,17.55742835998535
180,spec-9334-57712-0592-dered.dr16,2.422,392.5003732332061,2060.218017578125,5.248958110809326,13.188095092773438
181,spec-4668-56211-0938-dered.dr16,3.0481,835.5878290996349,3298.87939453125,3.947974443435669,34.50099182128906
182,spec-7047-56572-0590-dered.dr16,2.743492,119.54899243541104,974.336669921875,8.150103569030762,18.193500518798828
183,spec-7726-58154-0803-dered.dr16,2.6293866634368896,300.1086491021092,969.7679443359376,3.2313895225524902,31.12794303894043
184,spec-11075-58451-0608-dered.dr16,2.0592079162597656,185.55172169168867,657.9002685546875,3.5456435680389404,12.860139846801758
185,spec-6261-56219-0788-dered.dr16,2.215599,73.18561980844277,671.9474487304688,9.181413650512695,12.772339820861816
186,spec-4552-55884-0408-dered.dr16,2.368902,495.20956902350855,3550.618408203125,7.169930934906006,14.0136137008667
187,spec-7726-58154-0902-dered.dr16,2.7211835384368896,12.512853247609083,9.2023344039917,0.7354305386543274,28.85970497131348
188,spec-7047-56572-0282-dered.dr16,2.21205,192.44670804581688,479.5216979980469,2.4917116165161133,10.57762336730957
189,spec-6600-56566-0610-dered.dr16,2.37318,534.9849511846852,4427.744140625,8.276390075683594,12.552512168884276
190,spec-4665-56209-0688-dered.dr16,2.267547,501.06416682998776,1070.98095703125,2.1374127864837646,17.314998626708984
191,spec-5140-55836-0039-dered.dr16,2.349,43.68689345025035,357.51141357421875,8.183493614196777,20.59423065185547
192,spec-7161-56625-0276-dered.dr16,2.424942,280.3408280721404,1109.4976806640625,3.957674264907837,10.55727767944336
193,spec-7635-56979-0855-dered.dr16,2.134797,31.08414202980241,77.07301330566406,2.4794962406158447,15.748183250427246
194,spec-5107-55940-0770-dered.dr16,2.529964,283.4116567077024,1689.4407958984375,5.961084365844727,12.394583702087402
195,spec-7729-58135-0816-dered.dr16,2.0599164962768555,14.818548142731167,14.793128967285156,0.998284637928009,19.309125900268555
196,spec-11061-58428-0511-dered.dr16,2.112244367599488,546.4075364013937,5328.49169921875,9.751863479614258,13.711806297302246
197,spec-7685-57062-0102-dered.dr16,2.276224,245.27880495295324,2617.032470703125,10.669623374938965,10.243691444396973
198,spec-5129-55864-0778-dered.dr16,2.439207,19.031752191239967,47.88364410400391,2.515987157821656,10.8217134475708
199,spec-8759-57700-0704-dered.dr16,2.0183651447296143,331.55332979987173,1674.8719482421875,5.051591396331787,26.43442153930664
200,spec-11069-58456-0026-dered.dr16,1.988476276397705,82.42174437318499,194.7760162353516,2.3631629943847656,29.698373794555664
201,spec-8759-57700-0805-dered.dr16,2.204855442047119,169.12161176513715,1020.7308349609376,6.035484313964844,10.314349174499512
202,spec-7687-57007-0204-dered.dr16,2.512777,22.46378700398489,53.65338897705078,2.388439178466797,11.953325271606444
203,spec-7162-56605-0224-dered.dr16,2.56767,206.36319865916423,970.2518920898438,4.701671123504639,11.308320045471191
204,spec-5130-55835-0453-dered.dr16,2.238299,259.1609578849201,689.7179565429688,2.6613497734069824,13.85339641571045
205,spec-7845-56980-0570-dered.dr16,2.069505,314.9284881652254,286.2008361816406,0.9087803959846495,18.577974319458008
206,spec-5116-55857-0172-dered.dr16,2.192169,242.7099841891756,638.8414306640625,2.632118463516236,14.903026580810549
207,spec-11051-58510-0662-dered.dr16,3.184355497360229,380.8950425585335,4108.89306640625,10.787467956542969,25.46022224426269
208,spec-6602-56571-0858-dered.dr16,2.529602,13.147902893075118,49.85599899291992,3.791935443878174,11.332685470581056
209,spec-5129-55864-0036-dered.dr16,2.298862,405.50384075663794,3894.264404296875,9.603520393371582,23.6744327545166
210,spec-9331-57711-0462-dered.dr16,2.241673707962036,125.76188487767573,69.2389907836914,0.5505562424659729,13.326151847839355
211,spec-7842-56899-0259-dered.dr16,2.08,839.1753126618812,5953.3564453125,7.09429407119751,18.5521297454834
212,spec-7845-56980-0838-dered.dr16,2.243842,294.5244554752636,2152.718994140625,7.30913496017456,20.142690658569336
213,spec-7842-56899-0824-dered.dr16,2.31425,12.488763283367032,40.08562850952149,3.209735631942749,29.317607879638672
214,spec-6601-56335-0324-dered.dr16,2.269968,177.2105666386202,511.988525390625,2.889153480529785,13.823978424072266
215,spec-5121-55856-0829-dered.dr16,2.624,282.9986061140651,4049.820556640625,14.31039047241211,14.94363021850586
216,spec-9331-57711-0233-dered.dr16,1.917332887649536,16.784757474139592,16.755041122436523,0.9982295632362366,28.06749725341797
217,spec-9331-57711-0775-dered.dr16,2.27,78.22676887719913,501.7875671386719,6.414525032043457,30.05557632446289
218,spec-7163-56593-0776-dered.dr16,3.01029,503.1752864946975,7241.7041015625,14.392010688781738,12.262630462646484
219,spec-7050-56573-0772-dered.dr16,2.643068,79.3448120358252,374.0155334472656,4.713799476623535,11.366487503051758
220,spec-7843-56902-0154-dered.dr16,2.816503,122.5805180556098,1020.8320922851562,8.327849388122559,21.366134643554688
221,spec-7050-56573-0198-dered.dr16,2.191365,515.5260290866827,2741.502197265625,5.317873477935791,16.910425186157227
222,spec-5108-55888-0830-dered.dr16,2.42274,129.2303026599073,566.6577758789062,4.384867668151856,16.119068145751953
223,spec-7633-56931-0614-dered.dr16,2.433355,257.29935862828097,821.8615112304688,3.1941840648651123,15.616446495056152
224,spec-7163-56593-0950-dered.dr16,2.91407,412.8874937690794,6204.91455078125,15.02810001373291,12.910027503967283
225,spec-7183-56658-0784-dered.dr16,2.59958,539.8483834392235,6775.13232421875,12.55006504058838,15.494206428527832
226,spec-7164-56597-0648-dered.dr16,2.768666,253.00000445243467,799.3096923828125,3.1593267917633057,12.813597679138184
227,spec-7736-57728-0525-dered.dr16,2.229,234.86930708252928,717.15185546875,3.053408145904541,10.711586952209473
228,spec-7844-56982-0856-dered.dr16,2.077459812164306,463.1239063038374,5531.1337890625,11.943097114562988,22.763635635375977
229,spec-7633-56931-0796-dered.dr16,2.262388,18.94813325601384,55.062103271484375,2.905938148498535,12.613837242126465
230,spec-7892-57333-0669-dered.dr16,2.16114,42.71382415426598,94.1966781616211,2.2052972316741943,22.454639434814453
231,spec-7839-56900-0103-dered.dr16,2.556782,104.64931473044044,407.4499206542969,3.893479108810425,12.713574409484863
232,spec-6603-56567-0380-dered.dr16,3.301,751.8235579658714,2710.407470703125,3.605111122131348,12.571904182434082
233,spec-6268-56245-0208-dered.dr16,2.352413,51.27621926989631,173.45468139648438,3.382750988006592,12.941705703735352
234,spec-7690-57046-0808-dered.dr16,2.449069,367.6059872190364,1804.5093994140625,4.908813953399658,11.764077186584473
235,spec-5697-55944-0641-dered.dr16,2.413985,105.8063787283874,292.9670715332031,2.7688980102539062,11.77635669708252
236,spec-7626-56934-0698-dered.dr16,2.331,393.6339938726414,2647.3642578125,6.725446224212647,20.66179847717285
