spec-7895-57659-0970-dered.dr16 , 1.919 , 10.60624
spec-4534-55863-0528-dered.dr16 , 2.408 , 10.26923
spec-4534-55863-0536-dered.dr16 , 2.331 , 10.79626
spec-7595-56957-0200-dered.dr16 , 2.0549 , 15.99933
spec-11277-58450-0218-dered.dr16 , 2.1828 , 15.01371
spec-7852-56987-0679-dered.dr16 , 2.1826 , 16.24536
spec-6177-56268-0311-dered.dr16 , 2.885 , 13.99739
spec-7748-58396-0544-dered.dr16 , 2.1829 , 11.13509
spec-6172-56269-0664-dered.dr16 , 2.176 , 14.13701
spec-6207-56239-0948-dered.dr16 , 2.61 , 14.17308
spec-7695-57654-0403-dered.dr16 , 1.965 , 18.54773
spec-6879-56539-0378-dered.dr16 , 2.696 , 17.91909
spec-8740-57367-0769-dered.dr16 , 2.1463 , 11.46224
spec-6877-56544-0656-dered.dr16 , 2.165 , 12.01175
spec-6172-56269-0304-dered.dr16 , 2.622 , 18.17403
spec-8741-57390-0997-dered.dr16 , 2.0359 , 10.59289
spec-7696-57655-0059-dered.dr16 , 2.4557 , 11.02562
spec-7167-56604-0152-dered.dr16 , 3.347 , 10.92082
spec-4354-55810-0790-dered.dr16 , 2.815 , 14.3638
spec-7695-57654-0402-dered.dr16 , 2.09 , 15.97381
spec-6879-56539-0330-dered.dr16 , 2.233 , 21.73836
spec-11309-58428-0424-dered.dr16 , 1.9136 , 12.76456
spec-6879-56539-0674-dered.dr16 , 2.562 , 11.98012
spec-6498-56565-0886-dered.dr16 , 2.295 , 11.97159
spec-8743-57663-0458-dered.dr16 , 1.9105 , 27.38328
spec-7135-56564-0466-dered.dr16 , 2.26 , 12.28807
spec-6170-56240-0386-dered.dr16 , 2.825 , 14.01277
spec-6182-56190-0840-dered.dr16 , 2.295 , 12.23541
spec-6513-56543-0090-dered.dr16 , 2.25 , 21.14932
spec-7665-57328-0643-dered.dr16 , 2.0487 , 23.92177
spec-4534-55863-0414-dered.dr16 , 3.132 , 11.07796
spec-7145-56567-0150-dered.dr16 , 2.4 , 12.97361
spec-7034-56564-0790-dered.dr16 , 2.656 , 10.70944
spec-6182-56190-0240-dered.dr16 , 2.663 , 11.39123
spec-11277-58450-0196-dered.dr16 , 2.8501 , 14.03622
spec-7749-58073-0772-dered.dr16 , 2.9526 , 11.62429
spec-7034-56564-0252-dered.dr16 , 3.148 , 12.56894
spec-4534-55863-0578-dered.dr16 , 2.227 , 10.21729
spec-7750-58402-0938-dered.dr16 , 2.2405 , 20.71223
spec-4415-55831-0644-dered.dr16 , 2.652 , 13.53615
spec-7134-56566-0716-dered.dr16 , 2.211 , 10.66294
spec-6877-56544-0356-dered.dr16 , 2.24 , 12.09993
spec-7750-58402-0902-dered.dr16 , 1.9103 , 13.13006
spec-4415-55831-0360-dered.dr16 , 2.417 , 18.31309
spec-6879-56539-0315-dered.dr16 , 2.528 , 18.42107
spec-7750-58402-0936-dered.dr16 , 1.9438 , 10.20384
spec-7147-56574-0014-dered.dr16 , 2.359 , 13.35134
spec-7596-56945-0076-dered.dr16 , 2.0826 , 13.1305
spec-7748-58396-0620-dered.dr16 , 1.9354 , 18.53426
spec-11309-58428-0398-dered.dr16 , 2.0181 , 11.68082
spec-4534-55863-0604-dered.dr16 , 2.526 , 11.66452
spec-8743-57663-0436-dered.dr16 , 2.1041 , 11.51062
spec-7594-56947-0498-dered.dr16 , 2.0848 , 12.38976
spec-7134-56566-0719-dered.dr16 , 2.392 , 20.54273
spec-7695-57654-0664-dered.dr16 , 2.0347 , 10.71977
spec-7850-56956-0860-dered.dr16 , 1.978 , 20.58626
spec-4534-55863-0624-dered.dr16 , 2.275 , 15.92243
spec-6879-56539-0288-dered.dr16 , 2.694 , 27.61368
spec-8743-57663-0422-dered.dr16 , 1.9988 , 19.9605
spec-6182-56190-0184-dered.dr16 , 2.247 , 20.21667
spec-6879-56539-0705-dered.dr16 , 3.288 , 12.40183
spec-6877-56544-0314-dered.dr16 , 3.211 , 13.79581
spec-11561-58485-0468-dered.dr16 , 2.1511 , 18.09496
spec-7749-58073-0846-dered.dr16 , 1.9876 , 16.94461
spec-6877-56544-0662-dered.dr16 , 2.233 , 28.14343
spec-7852-56987-0770-dered.dr16 , 1.9656 , 18.12168
spec-7748-58396-0405-dered.dr16 , 2.0385 , 19.90414
spec-7748-58396-0649-dered.dr16 , 1.9159 , 26.24769
spec-7135-56564-0558-dered.dr16 , 2.575 , 16.59659
spec-7595-56957-0921-dered.dr16 , 1.9736 , 22.25368
spec-7126-56568-0518-dered.dr16 , 3.178 , 11.2485
spec-4534-55863-0634-dered.dr16 , 2.287 , 10.65987
spec-7144-56564-0084-dered.dr16 , 2.479 , 15.83798
spec-7850-56956-0142-dered.dr16 , 2.0355 , 10.14506
spec-7749-58073-0184-dered.dr16 , 2.0254 , 11.4625
spec-6879-56539-0269-dered.dr16 , 3.265 , 10.8162
spec-7862-56984-0474-dered.dr16 , 2.596 , 12.61673
spec-5649-55912-0410-dered.dr16 , 2.34 , 20.04066
spec-6879-56539-0724-dered.dr16 , 2.638 , 15.37078
spec-9403-58018-0289-dered.dr16 , 2.0895 , 10.05516
spec-6182-56190-0854-dered.dr16 , 2.597 , 18.50734
spec-7594-56947-0544-dered.dr16 , 1.968 , 16.96782
spec-7749-58073-0848-dered.dr16 , 1.932 , 12.81321
spec-7748-58396-0621-dered.dr16 , 1.9266 , 13.92777
spec-4534-55863-0660-dered.dr16 , 3.249 , 28.90855
spec-6879-56539-0764-dered.dr16 , 2.275 , 16.38496
spec-7135-56564-0425-dered.dr16 , 2.436 , 11.69822
spec-7127-56566-0427-dered.dr16 , 2.57 , 11.68338
spec-6172-56269-0818-dered.dr16 , 2.313 , 16.20129
spec-11309-58428-0646-dered.dr16 , 1.9298 , 13.11736
spec-6879-56539-0778-dered.dr16 , 2.308 , 13.51489
spec-7665-57328-0743-dered.dr16 , 1.9877 , 10.53816
spec-7167-56604-0942-dered.dr16 , 2.435 , 29.51918
spec-7148-56591-0326-dered.dr16 , 2.247 , 10.36602
spec-11277-58450-0922-dered.dr16 , 2.0676 , 16.49635
spec-7148-56591-0664-dered.dr16 , 2.248 , 11.89801
spec-7168-56625-0632-dered.dr16 , 2.444 , 14.17458
spec-7126-56568-0446-dered.dr16 , 2.424 , 10.77258
spec-7126-56568-0450-dered.dr16 , 2.283 , 15.57653
spec-7749-58073-0882-dered.dr16 , 2.0985 , 29.66699
spec-7748-58396-0310-dered.dr16 , 1.9975 , 21.16066
spec-7594-56947-0444-dered.dr16 , 2.081 , 12.66851
spec-7034-56564-0082-dered.dr16 , 2.185 , 20.56323
spec-6173-56238-0758-dered.dr16 , 2.594 , 20.07394
spec-6877-56544-0255-dered.dr16 , 2.24 , 21.0512
spec-7145-56567-0954-dered.dr16 , 2.764 , 11.29019
spec-9403-58018-0162-dered.dr16 , 2.1692 , 20.22765
spec-8743-57663-0730-dered.dr16 , 3.2214 , 20.52547
spec-7593-56958-0486-dered.dr16 , 2.026 , 13.50659
spec-7665-57328-0239-dered.dr16 , 2.0774 , 11.72853
spec-7134-56566-0786-dered.dr16 , 2.521 , 11.59703
spec-7695-57654-0216-dered.dr16 , 2.049 , 11.85698
spec-5649-55912-0692-dered.dr16 , 2.227 , 12.28922
spec-7148-56591-0730-dered.dr16 , 2.507 , 25.59355
spec-7665-57328-0803-dered.dr16 , 2.1352 , 12.78046
spec-7593-56958-0500-dered.dr16 , 1.998 , 14.75769
spec-4354-55810-0956-dered.dr16 , 2.308 , 10.69748
spec-7850-56956-0075-dered.dr16 , 2.1703 , 16.5597
spec-7145-56567-0060-dered.dr16 , 2.431 , 18.543
spec-7595-56957-0984-dered.dr16 , 2.1209 , 10.94499
spec-6176-56264-0740-dered.dr16 , 2.468 , 11.70739
spec-7126-56568-0462-dered.dr16 , 2.256 , 10.91422
spec-8743-57663-0308-dered.dr16 , 2.1488 , 15.99819
spec-4297-55806-0397-dered.dr16 , 2.428 , 10.08
spec-6879-56539-0190-dered.dr16 , 2.403 , 15.15215
spec-9345-57713-0174-dered.dr16 , 2.255 , 18.14493
spec-4415-55831-0826-dered.dr16 , 2.556 , 14.95386
spec-6173-56238-0794-dered.dr16 , 2.498 , 11.12138
spec-7664-57367-0558-dered.dr16 , 2.202 , 15.84827
spec-11561-58485-0662-dered.dr16 , 2.0677 , 10.73999
spec-7134-56566-0162-dered.dr16 , 2.291 , 12.34206
spec-7898-57363-0328-dered.dr16 , 2.3219 , 23.58458
spec-7168-56625-0708-dered.dr16 , 2.43 , 11.65958
spec-7594-56947-0440-dered.dr16 , 2.151 , 16.40629
spec-7695-57654-0810-dered.dr16 , 2.0244 , 17.12386
spec-7593-56958-0522-dered.dr16 , 2.611 , 23.02391
spec-4534-55863-0260-dered.dr16 , 2.67 , 15.32293
spec-7850-56956-0016-dered.dr16 , 1.9264 , 10.65128
spec-6170-56240-0840-dered.dr16 , 2.784 , 13.64678
spec-7035-56568-0641-dered.dr16 , 2.378 , 10.35455
spec-8743-57663-0282-dered.dr16 , 2.647 , 11.3175
spec-7593-56958-0530-dered.dr16 , 3.3254 , 13.07278
spec-7664-57367-0466-dered.dr16 , 2.088 , 14.13942
spec-6182-56190-0052-dered.dr16 , 2.997 , 10.39916
spec-11561-58485-0712-dered.dr16 , 2.0972 , 13.3037
spec-7664-57367-0566-dered.dr16 , 2.09 , 13.3554
spec-4534-55863-0762-dered.dr16 , 2.22 , 11.29088
spec-11561-58485-0721-dered.dr16 , 2.0147 , 10.921
spec-7747-58398-0444-dered.dr16 , 2.4116 , 15.55236
spec-7593-56958-0562-dered.dr16 , 2.1147 , 15.58594
spec-7898-57363-0765-dered.dr16 , 2.3485 , 36.67004
spec-7747-58398-0586-dered.dr16 , 2.3046 , 13.05202
spec-7748-58396-0840-dered.dr16 , 2.3134 , 13.7633
spec-7144-56564-0006-dered.dr16 , 3.157 , 14.94468
spec-8743-57663-0247-dered.dr16 , 2.1535 , 13.59584
spec-6178-56213-0504-dered.dr16 , 2.44 , 18.48861
spec-6176-56264-0798-dered.dr16 , 2.78 , 12.53018
spec-8743-57663-0257-dered.dr16 , 1.9037 , 13.71188
spec-9441-58022-0324-dered.dr16 , 2.0121 , 15.905
spec-7748-58396-0807-dered.dr16 , 2.0836 , 23.22338
spec-11309-58428-0233-dered.dr16 , 1.9902 , 15.63902
spec-7695-57654-0874-dered.dr16 , 2.0036 , 11.26252
spec-7665-57328-0148-dered.dr16 , 1.9204 , 10.5746
spec-4534-55863-0816-dered.dr16 , 2.409 , 10.86789
spec-7898-57363-0250-dered.dr16 , 2.026 , 10.81193
spec-9403-58018-0095-dered.dr16 , 2.0316 , 12.29167
spec-4297-55806-0662-dered.dr16 , 2.73 , 12.00513
spec-9345-57713-0075-dered.dr16 , 3.37 , 14.40841
spec-7664-57367-0376-dered.dr16 , 1.9553 , 15.35386
spec-6172-56269-0060-dered.dr16 , 2.075 , 12.24816
spec-7126-56568-0635-dered.dr16 , 3.325 , 13.75491
spec-7035-56568-0310-dered.dr16 , 2.226 , 11.14905
spec-7898-57363-0812-dered.dr16 , 2.5388 , 11.62255
spec-9403-58018-0973-dered.dr16 , 2.0289 , 12.01607
spec-6176-56264-0762-dered.dr16 , 2.403 , 12.75414
spec-6877-56544-0886-dered.dr16 , 3.564 , 12.21269
spec-6112-56191-0537-dered.dr16 , 2.641 , 10.76914
spec-7863-56975-0452-dered.dr16 , 2.068 , 10.91962
spec-7746-58074-0672-dered.dr16 , 2.0707 , 11.69241
spec-7593-56958-0427-dered.dr16 , 2.116 , 11.10724
spec-7168-56625-0198-dered.dr16 , 2.223 , 14.07838
spec-11309-58428-0826-dered.dr16 , 1.9004 , 15.94912
spec-4533-55855-0558-dered.dr16 , 3.011 , 13.4635
spec-6877-56544-0116-dered.dr16 , 2.618 , 10.50023
spec-7664-57367-0396-dered.dr16 , 2.1431 , 22.82758
spec-4534-55863-0144-dered.dr16 , 3.182 , 13.67929
spec-4533-55855-0425-dered.dr16 , 1.954 , 21.38066
spec-7898-57363-0189-dered.dr16 , 2.2187 , 10.25012
spec-7746-58074-0365-dered.dr16 , 2.0706 , 17.98726
spec-7863-56975-0431-dered.dr16 , 2.0565 , 16.49595
spec-5649-55912-0823-dered.dr16 , 2.329 , 12.85248
spec-5649-55912-0860-dered.dr16 , 2.481 , 15.34052
spec-7594-56947-0307-dered.dr16 , 2.0079 , 11.96272
spec-6173-56238-0904-dered.dr16 , 2.203 , 11.86229
spec-6176-56264-0804-dered.dr16 , 2.383 , 13.39683
spec-6879-56539-0069-dered.dr16 , 1.982 , 16.20679
spec-8743-57663-0169-dered.dr16 , 2.0539 , 12.78268
spec-4415-55831-0072-dered.dr16 , 2.06 , 13.22607
spec-7149-56593-0460-dered.dr16 , 2.646 , 15.12715
spec-7898-57363-0140-dered.dr16 , 1.9313 , 17.24635
spec-7169-56628-0486-dered.dr16 , 1.955 , 12.75358
spec-6171-56311-0750-dered.dr16 , 3.166 , 12.80552
spec-6880-56543-0697-dered.dr16 , 2.235 , 14.34204
spec-6176-56264-0878-dered.dr16 , 2.72 , 12.01011
spec-7695-57654-0094-dered.dr16 , 1.9964 , 10.55368
spec-6879-56539-0953-dered.dr16 , 2.87 , 10.87028
spec-7898-57363-0850-dered.dr16 , 2.0974 , 10.80151
spec-7664-57367-0698-dered.dr16 , 1.9668 , 11.4583
spec-4533-55855-0616-dered.dr16 , 2.257 , 19.32259
spec-7035-56568-0258-dered.dr16 , 2.212 , 13.56769
spec-6173-56238-0080-dered.dr16 , 2.04 , 10.95199
spec-7035-56568-0778-dered.dr16 , 2.142 , 14.31007
spec-7664-57367-0314-dered.dr16 , 3.1256 , 22.74586
spec-7748-58396-0918-dered.dr16 , 1.9629 , 17.9201
spec-6880-56543-0318-dered.dr16 , 3.122 , 13.57651
spec-7853-56988-0584-dered.dr16 , 2.0946 , 34.22195
spec-7747-58398-0333-dered.dr16 , 2.1041 , 13.39742
spec-6880-56543-0300-dered.dr16 , 2.284 , 11.53224
spec-7863-56975-0618-dered.dr16 , 2.0501 , 14.61536
spec-8743-57663-0103-dered.dr16 , 1.906 , 18.32624
spec-4533-55855-0620-dered.dr16 , 2.295 , 13.21154
spec-6111-56270-0436-dered.dr16 , 2.405 , 12.47639
spec-7594-56947-0765-dered.dr16 , 2.6781 , 11.43514
spec-7862-56984-0899-dered.dr16 , 2.4964 , 26.88614
spec-7169-56628-0462-dered.dr16 , 2.072 , 13.82884
spec-11561-58485-0102-dered.dr16 , 2.7479 , 10.65635
spec-4533-55855-0350-dered.dr16 , 2.692 , 13.52218
spec-7593-56958-0626-dered.dr16 , 2.019 , 19.25817
spec-7695-57654-0972-dered.dr16 , 2.0657 , 13.72114
spec-6170-56240-0004-dered.dr16 , 2.17 , 10.37338
spec-4533-55855-0344-dered.dr16 , 2.309 , 22.64885
spec-7853-56988-0422-dered.dr16 , 1.946 , 10.78473
spec-7594-56947-0218-dered.dr16 , 2.1693 , 25.99976
spec-7593-56958-0692-dered.dr16 , 1.9583 , 11.73928
spec-4533-55855-0354-dered.dr16 , 2.93 , 10.34284
spec-7126-56568-0726-dered.dr16 , 2.53 , 10.32886
spec-6880-56543-0732-dered.dr16 , 3.42 , 13.82435
spec-9407-58041-0314-dered.dr16 , 1.9981 , 17.68938
spec-8744-58124-0381-dered.dr16 , 2.7776 , 13.14937
spec-7748-58396-0915-dered.dr16 , 1.9806 , 19.83515
spec-7126-56568-0734-dered.dr16 , 3.634 , 11.23643
spec-7745-58077-0568-dered.dr16 , 2.0859 , 20.12132
spec-8744-58124-0404-dered.dr16 , 2.0164 , 18.56985
spec-7168-56625-0042-dered.dr16 , 2.079 , 22.59552
spec-6112-56191-0620-dered.dr16 , 3.144 , 14.78148
spec-4534-55863-0968-dered.dr16 , 3.28 , 10.7011
spec-4416-55828-0584-dered.dr16 , 2.263 , 18.25426
spec-4533-55855-0670-dered.dr16 , 2.613 , 22.07437
spec-6112-56191-0636-dered.dr16 , 2.27 , 10.66557
spec-7863-56975-0697-dered.dr16 , 2.3297 , 34.35993
spec-7127-56566-0862-dered.dr16 , 2.217 , 11.8795
spec-4533-55855-0306-dered.dr16 , 2.424 , 12.73828
spec-7746-58074-0796-dered.dr16 , 2.0045 , 10.632
spec-7126-56568-0246-dered.dr16 , 2.369 , 15.76182
spec-9407-58041-0707-dered.dr16 , 1.9167 , 14.54103
spec-7126-56568-0782-dered.dr16 , 3.498 , 15.37801
spec-7898-57363-0024-dered.dr16 , 2.0032 , 10.58276
spec-5648-55923-0688-dered.dr16 , 2.268 , 13.68527
spec-5648-55923-0674-dered.dr16 , 2.804 , 21.77655
spec-9342-57722-0981-dered.dr16 , 2.532 , 18.85114
spec-6171-56311-0147-dered.dr16 , 2.285 , 10.44199
spec-7853-56988-0370-dered.dr16 , 2.86 , 12.75215
spec-4533-55855-0707-dered.dr16 , 2.246 , 11.75437
spec-11561-58485-0975-dered.dr16 , 2.0739 , 18.3621
spec-5648-55923-0336-dered.dr16 , 2.373 , 14.16483
spec-4416-55828-0634-dered.dr16 , 2.242 , 10.13057
spec-7129-56569-0446-dered.dr16 , 2.522 , 14.36997
spec-6173-56238-0986-dered.dr16 , 3.547 , 12.15264
spec-6111-56270-0677-dered.dr16 , 2.589 , 11.49285
spec-7900-57358-0506-dered.dr16 , 2.1099 , 12.2477
spec-8743-57663-0026-dered.dr16 , 1.9843 , 11.82427
spec-7593-56958-0258-dered.dr16 , 2.0891 , 11.50623
spec-7853-56988-0678-dered.dr16 , 1.995 , 21.88587
spec-6881-56540-0616-dered.dr16 , 2.338 , 13.09802
spec-7135-56564-0098-dered.dr16 , 2.25 , 15.73543
spec-6178-56213-0712-dered.dr16 , 2.32 , 12.23411
spec-7900-57358-0538-dered.dr16 , 2.054 , 19.4344
spec-8743-57663-0036-dered.dr16 , 2.0831 , 11.5901
spec-7035-56568-0896-dered.dr16 , 2.42 , 13.61053
spec-7664-57367-0194-dered.dr16 , 1.9177 , 16.25917
spec-7135-56564-0101-dered.dr16 , 2.512 , 12.73864
spec-7169-56628-0698-dered.dr16 , 2.859 , 12.05389
spec-7664-57367-0849-dered.dr16 , 1.9268 , 18.36164
spec-8744-58124-0302-dered.dr16 , 1.99 , 26.99366
spec-7853-56988-0340-dered.dr16 , 2.0479 , 10.9203
spec-7593-56958-0778-dered.dr16 , 2.0735 , 14.19816
spec-11309-58428-0019-dered.dr16 , 1.9459 , 15.32293
spec-6276-56269-0620-dered.dr16 , 2.405 , 11.45529
spec-8745-57391-0532-dered.dr16 , 2.0435 , 11.65708
spec-7127-56566-0918-dered.dr16 , 2.736 , 14.07438
spec-11309-58428-0984-dered.dr16 , 2.8277 , 12.65657
spec-7664-57367-0854-dered.dr16 , 1.9757 , 11.15985
spec-7663-57328-0446-dered.dr16 , 2.0555 , 11.40562
spec-7853-56988-0325-dered.dr16 , 2.29 , 22.11634
spec-7745-58077-0679-dered.dr16 , 1.9046 , 12.46333
spec-7853-56988-0696-dered.dr16 , 1.9491 , 11.30133
spec-7126-56568-0185-dered.dr16 , 3.163 , 10.96769
spec-4536-55857-0428-dered.dr16 , 2.75 , 12.96809
spec-7664-57367-0146-dered.dr16 , 2.6048 , 19.61963
spec-7747-58398-0826-dered.dr16 , 2.5865 , 12.21276
spec-6111-56270-0712-dered.dr16 , 2.905 , 11.30594
spec-7746-58074-0824-dered.dr16 , 2.1001 , 10.50119
spec-7135-56564-0962-dered.dr16 , 2.625 , 13.78185
spec-7126-56568-0158-dered.dr16 , 2.28 , 10.53811
spec-7129-56569-0541-dered.dr16 , 2.666 , 10.30435
spec-7863-56975-0778-dered.dr16 , 2.5719 , 13.3518
spec-8744-58124-0290-dered.dr16 , 2.0154 , 10.17983
spec-6174-56243-0672-dered.dr16 , 2.753 , 12.12761
spec-7148-56591-0992-dered.dr16 , 2.194 , 19.53744
spec-7593-56958-0170-dered.dr16 , 2.4552 , 12.14105
spec-6111-56270-0300-dered.dr16 , 2.645 , 10.41848
spec-7664-57367-0868-dered.dr16 , 2.18 , 17.22184
spec-5648-55923-0784-dered.dr16 , 2.382 , 14.49693
spec-6881-56540-0654-dered.dr16 , 2.344 , 13.8501
spec-6178-56213-0242-dered.dr16 , 2.525 , 13.53091
spec-6276-56269-0332-dered.dr16 , 2.119 , 15.436
spec-7594-56947-0083-dered.dr16 , 2.0792 , 10.43406
spec-6111-56270-0258-dered.dr16 , 1.924 , 11.61082
spec-6113-56219-0238-dered.dr16 , 2.374 , 17.62872
spec-7129-56569-0416-dered.dr16 , 2.548 , 23.61819
spec-7129-56569-0589-dered.dr16 , 2.45 , 20.4685
spec-7133-56567-0688-dered.dr16 , 2.285 , 20.4399
spec-7863-56975-0224-dered.dr16 , 2.1046 , 24.8794
spec-4536-55857-0396-dered.dr16 , 2.422 , 16.26312
spec-7036-56569-0660-dered.dr16 , 2.115 , 14.19738
spec-7747-58398-0154-dered.dr16 , 1.9391 , 23.45397
spec-6112-56191-0274-dered.dr16 , 2.46 , 13.38004
spec-11311-58429-0516-dered.dr16 , 2.5606 , 11.3247
spec-9344-58038-0868-dered.dr16 , 1.9173 , 11.2204
spec-6111-56270-0786-dered.dr16 , 2.274 , 21.00334
spec-6112-56191-0770-dered.dr16 , 3.128 , 17.16314
spec-8744-58124-0224-dered.dr16 , 2.03 , 10.93346
spec-9407-58041-0145-dered.dr16 , 2.6663 , 18.20875
spec-4416-55828-0740-dered.dr16 , 2.383 , 12.43818
spec-7745-58077-0326-dered.dr16 , 2.1797 , 10.40637
spec-7664-57367-0116-dered.dr16 , 2.1109 , 14.79207
spec-4416-55828-0324-dered.dr16 , 2.512 , 11.80206
spec-9406-58067-0392-dered.dr16 , 2.1453 , 10.83764
spec-6174-56243-0284-dered.dr16 , 2.369 , 17.90235
spec-7135-56564-0944-dered.dr16 , 3.236 , 19.32172
spec-7126-56568-0119-dered.dr16 , 3.22 , 10.62581
spec-6881-56540-0685-dered.dr16 , 2.656 , 13.16298
spec-7594-56947-0062-dered.dr16 , 2.0456 , 10.91539
spec-8744-58124-0208-dered.dr16 , 2.0416 , 19.87547
spec-6111-56270-0799-dered.dr16 , 2.473 , 15.77153
spec-7853-56988-0820-dered.dr16 , 2.2939 , 11.99068
spec-6183-56210-0544-dered.dr16 , 2.738 , 10.46165
spec-7593-56958-0148-dered.dr16 , 2.2144 , 10.10001
spec-6183-56210-0426-dered.dr16 , 2.495 , 15.3411
spec-7900-57358-0608-dered.dr16 , 1.9751 , 11.00168
spec-7744-58396-0540-dered.dr16 , 1.9937 , 10.57725
spec-6111-56270-0194-dered.dr16 , 2.304 , 17.35084
spec-6112-56191-0238-dered.dr16 , 2.211 , 17.78408
spec-11565-58507-0527-dered.dr16 , 1.9384 , 11.66274
spec-7036-56569-0348-dered.dr16 , 2.715 , 15.49412
spec-4536-55857-0686-dered.dr16 , 2.243 , 13.89118
spec-7593-56958-0130-dered.dr16 , 2.0095 , 10.99615
spec-9402-58039-0085-dered.dr16 , 2.5525 , 16.89839
spec-6276-56269-0312-dered.dr16 , 2.403 , 14.99464
spec-7863-56975-0144-dered.dr16 , 2.0906 , 12.8204
spec-7036-56569-0712-dered.dr16 , 2.235 , 20.73849
spec-6112-56191-0192-dered.dr16 , 3.573 , 15.33922
spec-7127-56566-0943-dered.dr16 , 2.535 , 16.28073
spec-7133-56567-0756-dered.dr16 , 2.37 , 15.65833
spec-7169-56628-0760-dered.dr16 , 2.367 , 22.66751
spec-7592-56947-0590-dered.dr16 , 2.753 , 10.44858
spec-7127-56566-0019-dered.dr16 , 2.739 , 15.26111
spec-7133-56567-0794-dered.dr16 , 2.485 , 29.16014
spec-7663-57328-0626-dered.dr16 , 1.9003 , 12.15811
spec-7127-56566-0008-dered.dr16 , 2.534 , 12.27437
spec-7694-57359-0609-dered.dr16 , 2.0924 , 12.55726
spec-6112-56191-0806-dered.dr16 , 1.934 , 18.7311
spec-7129-56569-0396-dered.dr16 , 3.422 , 13.98692
spec-7126-56568-0936-dered.dr16 , 2.327 , 10.89554
spec-7745-58077-0233-dered.dr16 , 2.0585 , 14.43327
spec-8744-58124-0859-dered.dr16 , 1.9004 , 12.91698
spec-7169-56628-0232-dered.dr16 , 2.13 , 11.0695
spec-7900-57358-0392-dered.dr16 , 2.1062 , 19.74697
spec-4536-55857-0316-dered.dr16 , 2.579 , 27.0109
spec-7853-56988-0838-dered.dr16 , 2.0242 , 18.82288
spec-7863-56975-0890-dered.dr16 , 3.3964 , 24.67415
spec-7133-56567-0800-dered.dr16 , 2.482 , 12.88044
spec-6111-56270-0830-dered.dr16 , 2.478 , 28.6292
spec-6178-56213-0844-dered.dr16 , 2.59 , 27.29465
spec-11311-58429-0590-dered.dr16 , 2.5376 , 10.12275
spec-7745-58077-0781-dered.dr16 , 2.8469 , 10.97084
spec-4416-55828-0212-dered.dr16 , 2.287 , 11.86511
