SPECTRA INDEX,SPECTRA FILE NAME,NORM SPECTRA FILE NAME,REDSHIFT,CALCULATED SNR,SDSS SNR,BF,CF
32,spec-5807-56329-0778-dered.dr16,spec-5807-56329-0778norm.dr16,2.089,29.7898,24.2946,187379106.83306542,-1.77510852234269
33,spec-10429-58145-0655-dered.dr16,spec-10429-58145-0655norm.dr16,2.089,33.03973,24.2946,12555.677380705873,-0.6604919286920988
34,spec-11377-58434-0650-dered.dr16,spec-11377-58434-0650norm.dr16,2.089,33.15957,24.2946,11491360.429846257,-1.432636498070735
36,spec-5320-55999-0336-dered.dr16,spec-5320-55999-0336norm.dr16,3.031,39.49401,24.2946,110757.55509206266,-0.9188671293598523
41,spec-6456-56339-0894-dered.dr16,spec-6456-56339-0894norm.dr16,3.194,19.93668,24.2946,11334.938048041398,-0.7889480500215912
44,spec-7089-56661-0060-dered.dr16,spec-7089-56661-0060norm.dr16,2.702,20.75997,24.2946,143412526.96405423,-1.8946441112912504
45,spec-1982-53436-0626-dered.dr16,spec-1982-53436-0626norm.dr16,4.121,13.5287,24.2946,15370256.944659796,-1.6433821939846793
46,spec-6447-56362-0854-dered.dr16,spec-6447-56362-0854norm.dr16,4.121,19.43312,24.2946,4286232.660810649,-1.4926062456397269
47,spec-6442-56369-0246-dered.dr16,spec-6442-56369-0246norm.dr16,2.093,19.96256,24.2946,434174.5864577572,-1.18182345332757
48,spec-10479-58159-0770-dered.dr16,spec-10479-58159-0770norm.dr16,2.093,13.75838,24.2946,0.002223363795413554,1.0380012535919079
54,spec-6402-56334-0966-dered.dr16,spec-6402-56334-0966norm.dr16,3.128,21.62929,24.2946,16079237.104641886,-1.6492464328804
57,spec-6674-56416-0693-dered.dr16,spec-6674-56416-0693norm.dr16,2.145,11.377,24.2946,0.00212916627840976,0.9924682273847113
