SPECTRA INDEX,SPECTRA FILE NAME,NORM SPECTRA FILE NAME,REDSHIFT,CALCULATED SNR,SDSS SNR,BF,CF
1,spec-1589-52972-0430-dered.dr16,spec-1589-52972-0430norm.dr16,1.914,10.3894,24.2946,8814139.213037906,-1.5589789538113146
2,spec-10431-58137-0135-dered.dr16,spec-10431-58137-0135norm.dr16,1.914,15.99165,24.2946,13227.504217737913,-0.810927699799062
3,spec-5187-56074-0092-dered.dr16,spec-5187-56074-0092norm.dr16,1.945,28.15954,24.2946,4728187.733202282,-1.3321586160969443
4,spec-10720-58250-0895-dered.dr16,spec-10720-58250-0895norm.dr16,1.945,24.95825,24.2946,77583.15381241805,-0.8664095217495504
5,spec-2745-54231-0564-dered.dr16,spec-2745-54231-0564norm.dr16,2.0,4.77685,24.2946,414.1389827043182,-0.46418344270903444
6,spec-5454-56015-0104-dered.dr16,spec-5454-56015-0104norm.dr16,2.0,12.37263,24.2946,5389.961847574197,-0.7352848763192458
7,spec-5778-56328-0973-dered.dr16,spec-5778-56328-0973norm.dr16,2.015,15.71728,24.2946,311587.9056981207,-1.1786160294036516
8,spec-9602-58131-0454-dered.dr16,spec-9602-58131-0454norm.dr16,2.015,10.8705,24.2946,15.551456634886648,-0.025692340967521623
9,spec-1374-53083-0381-dered.dr16,spec-1374-53083-0381norm.dr16,2.028,18.14437,24.2946,626684.539755654,-1.1362837804805357
10,spec-6621-56366-0502-dered.dr16,spec-6621-56366-0502norm.dr16,2.028,20.54522,24.2946,29865.73740244847,-0.7989193661471112
11,spec-1793-53883-0520-dered.dr16,spec-1793-53883-0520norm.dr16,2.072,9.98403,24.2946,501.1953201210991,-0.36653220666292036
12,spec-5415-55982-0013-dered.dr16,spec-5415-55982-0013norm.dr16,2.072,17.63984,24.2946,21815.79776226161,-0.7983464018465539
13,spec-1229-52723-0245-dered.dr16,spec-1229-52723-0245norm.dr16,2.079,13.36474,24.2946,1603295.5618397575,-1.2877522088755058
14,spec-5391-56000-0254-dered.dr16,spec-5391-56000-0254norm.dr16,2.079,29.46946,24.2946,768286.2718735784,-1.2015702377978155
15,spec-5807-56329-0778-dered.dr16,spec-5807-56329-0778norm.dr16,2.089,30.92922,24.2946,24449740.131014273,-1.531862244479694
16,spec-10429-58145-0655-dered.dr16,spec-10429-58145-0655norm.dr16,2.089,33.73474,24.2946,2776.1605044314406,-0.483577557196945
17,spec-11377-58434-0650-dered.dr16,spec-11377-58434-0650norm.dr16,2.089,33.64503,24.2946,254050.22931531147,-0.9829258600690768
18,spec-6442-56369-0246-dered.dr16,spec-6442-56369-0246norm.dr16,2.093,20.65733,24.2946,181662.73756086163,-1.0752666193643823
19,spec-10479-58159-0770-dered.dr16,spec-10479-58159-0770norm.dr16,2.093,14.5737,24.2946,0.042534699036858636,0.6923140631644499
20,spec-1732-53501-0445-dered.dr16,spec-1732-53501-0445norm.dr16,2.138,16.62257,24.2946,14020297.982542994,-1.558003413021827
21,spec-5212-56016-0348-dered.dr16,spec-5212-56016-0348norm.dr16,2.138,24.4338,24.2946,3772.440566005882,-0.6028077575814481
22,spec-6674-56416-0693-dered.dr16,spec-6674-56416-0693norm.dr16,2.145,12.11027,24.2946,0.007152796081309793,0.8501503530628451
23,spec-8221-58198-0399-dered.dr16,spec-8221-58198-0399norm.dr16,2.145,9.89571,24.2946,5.7793263991525384e-05,1.4372450119395497
24,spec-6045-56072-0455-dered.dr16,spec-6045-56072-0455norm.dr16,2.208,26.78568,24.2946,211828.00257412766,-1.0452543061760442
25,spec-10730-58244-0836-dered.dr16,spec-10730-58244-0836norm.dr16,2.208,24.09816,24.2946,44978250.17113486,-1.6906958692321874
26,spec-0885-52379-0063-dered.dr16,spec-0885-52379-0063norm.dr16,2.295,8.65996,24.2946,11516576.933684707,-1.6360364537417447
27,spec-6674-56416-0964-dered.dr16,spec-6674-56416-0964norm.dr16,2.295,12.4625,24.2946,60242.4683426249,-1.0487882277450844
28,spec-1272-52989-0064-dered.dr16,spec-1272-52989-0064norm.dr16,2.308,8.90818,24.2946,4546350.543906919,-1.5291460694695922
29,spec-5809-56353-0704-dered.dr16,spec-5809-56353-0704norm.dr16,2.308,14.67203,24.2946,3798048.703176475,-1.5407353491653482
30,spec-0628-52083-0304-dered.dr16,spec-0628-52083-0304norm.dr16,2.314,13.33576,24.2946,2478342.2142159236,-1.3684739386956117
31,spec-6036-56093-0310-dered.dr16,spec-6036-56093-0310norm.dr16,2.314,19.05395,24.2946,3404057.5430719163,-1.4552547234632365
32,spec-8524-57656-0969-dered.dr16,spec-8524-57656-0969norm.dr16,2.314,19.15431,24.2946,29118.16293051519,-0.912458876972185
33,spec-6305-56563-0032-dered.dr16,spec-6305-56563-0032norm.dr16,2.32,13.2132,24.2946,0.0004826271565446669,1.1797683661712635
34,spec-7667-57580-0430-dered.dr16,spec-7667-57580-0430norm.dr16,2.32,14.82628,24.2946,2009.3205055334618,-0.6158471254690786
35,spec-4419-55867-0178-dered.dr16,spec-4419-55867-0178norm.dr16,2.362,16.92002,24.2946,46.95634588850632,-0.14995475398688188
36,spec-9446-58082-0782-dered.dr16,spec-9446-58082-0782norm.dr16,2.362,15.21701,24.2946,708.230205338271,-0.44988913957562054
37,spec-0790-52441-0583-dered.dr16,spec-0790-52441-0583norm.dr16,2.37,7.54637,24.2946,7.61724088898337,0.017822608474990467
38,spec-6806-56419-0302-dered.dr16,spec-6806-56419-0302norm.dr16,2.37,13.71643,24.2946,667.2230144234039,-0.509125071830422
39,spec-6786-56448-0829-dered.dr16,spec-6786-56448-0829norm.dr16,2.385,19.82144,24.2946,62643.96549565248,-0.9693963836334233
40,spec-6976-56448-0440-dered.dr16,spec-6976-56448-0440norm.dr16,2.385,18.10917,24.2946,1485.0136858792844,-0.5223594025647063
41,spec-6138-56236-0746-dered.dr16,spec-6138-56236-0746norm.dr16,2.395,7.59623,24.2946,1963.2717875661185,-0.7304810276144691
42,spec-6138-56598-0754-dered.dr16,spec-6138-56598-0754norm.dr16,2.395,24.85996,24.2946,9.756523217501337,-0.12017398375395623
43,spec-5745-55998-0657-dered.dr16,spec-5745-55998-0657norm.dr16,2.466,11.63641,24.2946,1691.2211902061056,-0.6300467158945394
44,spec-5745-56050-0657-dered.dr16,spec-5745-56050-0657norm.dr16,2.466,4.79438,24.2946,1081.014835864752,-0.5955599169961167
45,spec-6460-56334-0396-dered.dr16,spec-6460-56334-0396norm.dr16,2.466,11.78813,24.2946,8545.496585968396,-0.8372039044612952
46,spec-1933-53381-0566-dered.dr16,spec-1933-53381-0566norm.dr16,2.495,14.46669,24.2946,6540.297425990611,-0.7046895702265392
47,spec-5179-55957-0836-dered.dr16,spec-5179-55957-0836norm.dr16,2.495,18.80125,24.2946,13.377963994283746,-0.004496367177130722
48,spec-9609-58136-0331-dered.dr16,spec-9609-58136-0331norm.dr16,2.495,15.71101,24.2946,1.4389330282449726,0.2689491074520534
49,spec-1521-52945-0532-dered.dr16,spec-1521-52945-0532norm.dr16,2.548,15.88088,24.2946,54329.285451177246,-0.8678570456796522
50,spec-5143-55828-0900-dered.dr16,spec-5143-55828-0900norm.dr16,2.548,38.31292,24.2946,1013.0530657155775,-0.381914987202399
51,spec-5144-55829-0475-dered.dr16,spec-5144-55829-0475norm.dr16,2.548,22.87076,24.2946,44442202.093334354,-1.7163360776399548
52,spec-9162-58040-0112-dered.dr16,spec-9162-58040-0112norm.dr16,2.548,27.28068,24.2946,328494.3420296859,-1.0965811599533417
53,spec-9227-57932-0572-dered.dr16,spec-9227-57932-0572norm.dr16,2.548,23.37389,24.2946,512.6857251328854,-0.45596823122973007
54,spec-4354-55810-0356-dered.dr16,spec-4354-55810-0356norm.dr16,2.61,23.17106,24.2946,47274253.015523694,-1.76072852720689
55,spec-9345-57713-0464-dered.dr16,spec-9345-57713-0464norm.dr16,2.61,26.92333,24.2946,628172.8776853272,-1.2220187160201443
56,spec-2884-54526-0579-dered.dr16,spec-2884-54526-0579norm.dr16,2.615,19.75605,24.2946,10028280.123466121,-1.5652850155233176
57,spec-6313-56460-0295-dered.dr16,spec-6313-56460-0295norm.dr16,2.615,22.91884,24.2946,4868231.464601,-1.473081314754267
58,spec-2945-54505-0067-dered.dr16,spec-2945-54505-0067norm.dr16,2.635,35.52566,24.2946,9773747.633254444,-1.530326694204451
59,spec-5494-55857-0549-dered.dr16,spec-5494-55857-0549norm.dr16,2.635,27.02618,24.2946,6460147.382540886,-1.4995750977111173
60,spec-6587-56537-0015-dered.dr16,spec-6587-56537-0015norm.dr16,2.6636,16.20556,24.2946,3104.6906526976063,-0.6483424435747145
61,spec-7701-57356-0794-dered.dr16,spec-7701-57356-0794norm.dr16,2.6636,18.44009,24.2946,126.81782170598468,-0.2771938318402423
62,spec-0948-52428-0370-dered.dr16,spec-0948-52428-0370norm.dr16,2.702,10.53532,24.2946,487.5035066842489,-0.4282625535065801
63,spec-7089-56661-0060-dered.dr16,spec-7089-56661-0060norm.dr16,2.702,19.32325,24.2946,139090.39071327465,-1.0911470318025969
64,spec-6199-56220-0264-dered.dr16,spec-6199-56220-0264norm.dr16,2.762,22.88179,24.2946,2.031859291060909,0.22282244877445484
65,spec-7618-56898-0268-dered.dr16,spec-7618-56898-0268norm.dr16,2.762,17.51859,24.2946,5.226937788075607,0.08342491393039986
66,spec-1455-53089-0381-dered.dr16,spec-1455-53089-0381norm.dr16,2.846,15.18551,24.2946,3420594.976098106,-1.405574804661356
67,spec-6670-56389-0168-dered.dr16,spec-6670-56389-0168norm.dr16,2.846,27.04409,24.2946,54661357.68522703,-1.7157991925627571
68,spec-6280-56570-0623-dered.dr16,spec-6280-56570-0623norm.dr16,2.86,15.14033,24.2946,10522.514406783344,-0.7855585966156015
69,spec-7694-57359-0006-dered.dr16,spec-7694-57359-0006norm.dr16,2.86,15.87632,24.2946,429.5361251573829,-0.44593368073425155
70,spec-1582-52939-0558-dered.dr16,spec-1582-52939-0558norm.dr16,2.861,2.78634,24.2946,0.44950468850294395,0.19520500690740847
71,spec-4485-55836-0092-dered.dr16,spec-4485-55836-0092norm.dr16,2.861,13.69042,24.2946,0.001068380273134769,0.9826211831396037
72,spec-2785-54537-0175-dered.dr16,spec-2785-54537-0175norm.dr16,2.892,8.48727,24.2946,478.2400304211796,-0.4773843156509854
73,spec-5896-56047-0658-dered.dr16,spec-5896-56047-0658norm.dr16,2.892,16.80408,24.2946,83.28533401346263,-0.2611518946380719
74,spec-4341-55538-0324-dered.dr16,spec-4341-55538-0324norm.dr16,2.978,20.81009,24.2946,493.3596156649705,-0.45568528394921126
