SPECTRA INDEX,SPECTRA FILE NAME,CHI SQUARED
4,spec-5712-56602-0074-dered.dr16,32.67193887606757
5,spec-5187-56074-0092-dered.dr16,116.84113952505402
6,spec-10720-58250-0895-dered.dr16,116.15705828574079
