SPECTRA INDEX,SPECTRA FILE NAME,CHI SQUARED
61,spec-5976-56356-0418-dered.dr16,32.97112686083593
62,spec-8396-57837-0736-dered.dr16,16.802187443462085
63,spec-5421-55980-0918-dered.dr16,3.499919668826467
64,spec-6445-56366-0700-dered.dr16,5.120194864706436
65,spec-6433-56339-0278-dered.dr16,21.334057831663934
66,spec-5712-56602-0074-dered.dr16,106.43271636571036
67,spec-6045-56072-0455-dered.dr16,60.30632546001108
68,spec-5768-56017-0936-dered.dr16,27.081369520963403
69,spec-7124-56720-0786-dered.dr16,17.406146082597875
70,spec-6983-56447-0896-dered.dr16,20.885538055350313
71,spec-6389-56270-0061-dered.dr16,45.72794421757962
