SPECTRA INDEX,SPECTRA FILE NAME,NORM SPECTRA FILE NAME,REDSHIFT,CALCULATED SNR,SDSS SNR,BF,CF
61,spec-5976-56356-0418-dered.dr16,spec-5976-56356-0418norm.dr16,3.701,17.01001,14.42767,7629008.307680725,-1.5314402754066658
62,spec-8396-57837-0736-dered.dr16,spec-8396-57837-0736norm.dr16,3.851,19.70139,14.32041,193606.3574924718,-1.1456359787532489
63,spec-5421-55980-0918-dered.dr16,spec-5421-55980-0918norm.dr16,4.479,23.01241,11.01013,241883662.8318706,-1.9083800846794166
64,spec-6445-56366-0700-dered.dr16,spec-6445-56366-0700norm.dr16,4.26,21.71585,11.32685,82850.12960805243,-1.0249906739554027
65,spec-6433-56339-0278-dered.dr16,spec-6433-56339-0278norm.dr16,2.605,10.1235,10.12773,844104.5343745166,-1.4135977825155872
66,spec-5712-56602-0074-dered.dr16,spec-5712-56602-0074norm.dr16,1.94,10.08214,19.64569,2473.5081500456995,-0.5879865783623717
67,spec-6045-56072-0455-dered.dr16,spec-6045-56072-0455norm.dr16,2.208,26.30587,29.57194,2198511.2956630806,-1.3162492271846586
68,spec-5768-56017-0936-dered.dr16,spec-5768-56017-0936norm.dr16,2.296,21.80034,24.29257,67546467.89824593,-1.779207241342358
69,spec-7124-56720-0786-dered.dr16,spec-7124-56720-0786norm.dr16,2.748,21.23496,15.80734,2685153520.0031185,-2.221919061837815
70,spec-6983-56447-0896-dered.dr16,spec-6983-56447-0896norm.dr16,3.05,15.47605,13.24734,114997.07038833194,-1.0917588900124082
71,spec-6389-56270-0061-dered.dr16,spec-6389-56270-0061norm.dr16,2.752,11.80986,12.88835,15.4504078976772,-0.08514364524485578
