#wavelengths flux error
3.566974365234375000e+03 6.693585500000000000e+06 0.000000000000000000e+00
3.567794921875000000e+03 -3.307306750000000000e+06 0.000000000000000000e+00
3.568617675781250000e+03 -1.637004375000000000e+06 0.000000000000000000e+00
3.569438476562500000e+03 1.269756750000000000e+06 0.000000000000000000e+00
3.570261718750000000e+03 1.714331600000000000e+07 0.000000000000000000e+00
3.571083007812500000e+03 -9.793237000000000000e+06 0.000000000000000000e+00
3.571906494140625000e+03 -4.173990625000000000e+05 0.000000000000000000e+00
3.572728271484375000e+03 9.394617000000000000e+06 0.000000000000000000e+00
3.573550048828125000e+03 -1.269318300000000000e+07 0.000000000000000000e+00
3.574374023437500000e+03 1.187457600000000000e+07 0.000000000000000000e+00
3.575196289062500000e+03 -7.132536000000000000e+06 0.000000000000000000e+00
3.576020751953125000e+03 1.941239125000000000e+06 0.000000000000000000e+00
3.576843505859375000e+03 1.715361250000000000e+06 0.000000000000000000e+00
3.577668212890625000e+03 -3.584172750000000000e+06 0.000000000000000000e+00
3.578491455078125000e+03 3.707908750000000000e+06 0.000000000000000000e+00
3.579314453125000000e+03 -2.144594500000000000e+06 0.000000000000000000e+00
3.580139892578125000e+03 1.167523500000000000e+06 0.000000000000000000e+00
3.580963623046875000e+03 -4.823829062500000000e+05 0.000000000000000000e+00
3.581789306640625000e+03 -2.619378750000000000e+05 0.000000000000000000e+00
3.582613281250000000e+03 8.040898750000000000e+05 0.000000000000000000e+00
3.583439453125000000e+03 -7.108202500000000000e+05 0.000000000000000000e+00
3.584263916015625000e+03 4.718520625000000000e+05 0.000000000000000000e+00
3.585088378906250000e+03 -2.934806562500000000e+05 0.000000000000000000e+00
3.585915039062500000e+03 5.837866406250000000e+04 0.000000000000000000e+00
3.586739990234375000e+03 8.361367968750000000e+04 0.000000000000000000e+00
3.587567138671875000e+03 -1.506165937500000000e+05 0.000000000000000000e+00
3.588392333984375000e+03 1.029910546875000000e+05 0.000000000000000000e+00
3.589219970703125000e+03 -5.896869921875000000e+04 0.000000000000000000e+00
3.590045654296875000e+03 3.957473046875000000e+04 0.000000000000000000e+00
3.590871582031250000e+03 -1.452479980468750000e+04 0.000000000000000000e+00
3.591699462890625000e+03 -1.437174316406250000e+04 0.000000000000000000e+00
3.592525878906250000e+03 2.096211523437500000e+04 0.000000000000000000e+00
3.593354248046875000e+03 -1.822877148437500000e+04 0.000000000000000000e+00
3.594180908203125000e+03 8.386462890625000000e+03 0.000000000000000000e+00
3.595009765625000000e+03 -2.507303955078125000e+03 0.000000000000000000e+00
3.595836669921875000e+03 -1.101361007690429688e+02 0.000000000000000000e+00
3.596663818359375000e+03 1.116149536132812500e+03 0.000000000000000000e+00
3.597493408203125000e+03 -1.349097167968750000e+03 0.000000000000000000e+00
3.598320800781250000e+03 9.332698974609375000e+02 0.000000000000000000e+00
3.599150634765625000e+03 -3.994551391601562500e+02 0.000000000000000000e+00
3.599978759765625000e+03 1.627337036132812500e+02 0.000000000000000000e+00
3.600808837890625000e+03 2.805921173095703125e+01 0.000000000000000000e+00
3.601637207031250000e+03 -6.102457809448242188e+01 0.000000000000000000e+00
3.602467773437500000e+03 6.346924209594726562e+01 0.000000000000000000e+00
3.603296386718750000e+03 -2.979846572875976562e+01 0.000000000000000000e+00
3.604125244140625000e+03 3.681494903564453125e+01 0.000000000000000000e+00
3.604956542968750000e+03 6.701951980590820312e+00 0.000000000000000000e+00
3.605785888671875000e+03 1.797155380249023438e+01 0.000000000000000000e+00
3.606617187500000000e+03 2.429241180419921875e+01 0.000000000000000000e+00
3.607447021484375000e+03 1.180727195739746094e+01 0.000000000000000000e+00
3.608278808593750000e+03 9.708727836608886719e+00 0.000000000000000000e+00
3.609108886718750000e+03 9.612598419189453125e+00 0.000000000000000000e+00
3.609939208984375000e+03 8.148554801940917969e+00 0.000000000000000000e+00
3.610771728515625000e+03 7.197064876556396484e+00 0.000000000000000000e+00
3.611602294921875000e+03 9.782316207885742188e+00 0.000000000000000000e+00
3.612435058593750000e+03 1.414233112335205078e+01 0.000000000000000000e+00
3.613266113281250000e+03 1.437727928161621094e+01 0.000000000000000000e+00
3.614099365234375000e+03 7.828237056732177734e+00 0.000000000000000000e+00
3.614930664062500000e+03 7.680159091949462891e+00 0.000000000000000000e+00
3.615762451171875000e+03 8.961190223693847656e+00 0.000000000000000000e+00
3.616596191406250000e+03 1.053115558624267578e+01 0.000000000000000000e+00
