#wavelengths flux error
3.566974365234375000e+03 -1.596895000000000000e+05 0.000000000000000000e+00
3.567794921875000000e+03 9.926914843750000000e+04 0.000000000000000000e+00
3.568617675781250000e+03 -2.900761523437500000e+04 0.000000000000000000e+00
3.569438476562500000e+03 4.893193847656250000e+03 0.000000000000000000e+00
3.570261718750000000e+03 -1.797726806640625000e+03 0.000000000000000000e+00
3.571083007812500000e+03 -1.411317138671875000e+03 0.000000000000000000e+00
3.571906494140625000e+03 7.545648803710937500e+02 0.000000000000000000e+00
3.572728271484375000e+03 -3.446312561035156250e+02 0.000000000000000000e+00
3.573550048828125000e+03 2.402391357421875000e+02 0.000000000000000000e+00
3.574374023437500000e+03 5.669731140136718750e+01 0.000000000000000000e+00
3.575196289062500000e+03 -5.398123779296875000e+02 0.000000000000000000e+00
3.576020751953125000e+03 3.179432983398437500e+02 0.000000000000000000e+00
3.576843505859375000e+03 2.490512237548828125e+02 0.000000000000000000e+00
3.577668212890625000e+03 -1.934369049072265625e+02 0.000000000000000000e+00
3.578491455078125000e+03 1.634125366210937500e+02 0.000000000000000000e+00
3.579314453125000000e+03 -5.500790405273437500e+01 0.000000000000000000e+00
3.580139892578125000e+03 3.836084747314453125e+01 0.000000000000000000e+00
3.580963623046875000e+03 3.136425209045410156e+01 0.000000000000000000e+00
3.581789306640625000e+03 2.361499595642089844e+01 0.000000000000000000e+00
3.582613281250000000e+03 3.702804946899414062e+01 0.000000000000000000e+00
3.583439453125000000e+03 1.935982131958007812e+01 0.000000000000000000e+00
3.584263916015625000e+03 3.354212570190429688e+01 0.000000000000000000e+00
3.585088378906250000e+03 2.516244125366210938e+01 0.000000000000000000e+00
3.585915039062500000e+03 3.033425140380859375e+01 0.000000000000000000e+00
3.586739990234375000e+03 2.359774780273437500e+01 0.000000000000000000e+00
3.587567138671875000e+03 2.404510498046875000e+01 0.000000000000000000e+00
3.588392333984375000e+03 4.125719451904296875e+01 0.000000000000000000e+00
3.589219970703125000e+03 2.808958053588867188e+01 0.000000000000000000e+00
3.590045654296875000e+03 2.366472625732421875e+01 0.000000000000000000e+00
3.590871582031250000e+03 2.569739913940429688e+01 0.000000000000000000e+00
3.591699462890625000e+03 3.162880516052246094e+01 0.000000000000000000e+00
3.592525878906250000e+03 3.231241607666015625e+01 0.000000000000000000e+00
3.593354248046875000e+03 2.573406982421875000e+01 0.000000000000000000e+00
3.594180908203125000e+03 2.686869621276855469e+01 0.000000000000000000e+00
3.595009765625000000e+03 3.702725982666015625e+01 0.000000000000000000e+00
3.595836669921875000e+03 3.066768264770507812e+01 0.000000000000000000e+00
3.596663818359375000e+03 2.095700073242187500e+01 0.000000000000000000e+00
3.597493408203125000e+03 1.622921562194824219e+01 0.000000000000000000e+00
3.598320800781250000e+03 1.376540279388427734e+01 0.000000000000000000e+00
3.599150634765625000e+03 9.135766983032226562e+00 0.000000000000000000e+00
3.599978759765625000e+03 -1.529347300529479980e+00 0.000000000000000000e+00
3.600808837890625000e+03 2.252597332000732422e+00 0.000000000000000000e+00
3.601637207031250000e+03 2.496726036071777344e+00 0.000000000000000000e+00
3.602467773437500000e+03 1.295614242553710938e+01 0.000000000000000000e+00
3.603296386718750000e+03 3.651634979248046875e+01 0.000000000000000000e+00
3.604125244140625000e+03 3.284656906127929688e+01 0.000000000000000000e+00
3.604956542968750000e+03 3.054290580749511719e+01 0.000000000000000000e+00
3.605785888671875000e+03 3.168202781677246094e+01 0.000000000000000000e+00
3.606617187500000000e+03 3.089565658569335938e+01 0.000000000000000000e+00
3.607447021484375000e+03 2.750381088256835938e+01 0.000000000000000000e+00
3.608278808593750000e+03 2.345322990417480469e+01 0.000000000000000000e+00
3.609108886718750000e+03 2.120419502258300781e+01 0.000000000000000000e+00
3.609939208984375000e+03 2.847342491149902344e+01 0.000000000000000000e+00
3.610771728515625000e+03 3.055473899841308594e+01 0.000000000000000000e+00
3.611602294921875000e+03 3.221036911010742188e+01 0.000000000000000000e+00
3.612435058593750000e+03 3.273598861694335938e+01 0.000000000000000000e+00
3.613266113281250000e+03 2.882729148864746094e+01 0.000000000000000000e+00
3.614099365234375000e+03 2.617826843261718750e+01 0.000000000000000000e+00
3.614930664062500000e+03 3.198502922058105469e+01 0.000000000000000000e+00
3.615762451171875000e+03 3.617465972900390625e+01 0.000000000000000000e+00
3.616596191406250000e+03 2.757403373718261719e+01 0.000000000000000000e+00
3.617428222656250000e+03 2.477118492126464844e+01 0.000000000000000000e+00
3.618262451171875000e+03 3.352557754516601562e+01 0.000000000000000000e+00
3.619094726562500000e+03 2.549093818664550781e+01 0.000000000000000000e+00
3.619929199218750000e+03 3.140257453918457031e+01 0.000000000000000000e+00
3.620761962890625000e+03 2.605853843688964844e+01 0.000000000000000000e+00
3.621594970703125000e+03 2.921881675720214844e+01 0.000000000000000000e+00
3.622430175781250000e+03 2.880076599121093750e+01 0.000000000000000000e+00
3.623263427734375000e+03 1.639511871337890625e+01 0.000000000000000000e+00
3.624098876953125000e+03 2.279456138610839844e+01 0.000000000000000000e+00
3.624932617187500000e+03 2.326226234436035156e+01 0.000000000000000000e+00
3.625768554687500000e+03 2.382809257507324219e+01 0.000000000000000000e+00
3.626602783203125000e+03 2.927174568176269531e+01 0.000000000000000000e+00
3.627437011718750000e+03 3.465717315673828125e+01 0.000000000000000000e+00
3.628273437500000000e+03 3.561564254760742188e+01 0.000000000000000000e+00
3.629108154296875000e+03 3.506568145751953125e+01 0.000000000000000000e+00
3.629945068359375000e+03 2.925271415710449219e+01 0.000000000000000000e+00
3.630780029296875000e+03 3.250912475585937500e+01 0.000000000000000000e+00
3.631617431640625000e+03 2.933924484252929688e+01 0.000000000000000000e+00
3.632452880859375000e+03 2.677106285095214844e+01 0.000000000000000000e+00
3.633288330078125000e+03 3.535385513305664062e+01 0.000000000000000000e+00
3.634126220703125000e+03 3.968577194213867188e+01 0.000000000000000000e+00
3.634962158203125000e+03 3.411919784545898438e+01 0.000000000000000000e+00
3.635800537109375000e+03 3.676949310302734375e+01 0.000000000000000000e+00
3.636636962890625000e+03 3.451529312133789062e+01 0.000000000000000000e+00
3.637475585937500000e+03 3.032078933715820312e+01 0.000000000000000000e+00
3.638312255859375000e+03 3.198241043090820312e+01 0.000000000000000000e+00
3.639149169921875000e+03 3.075210189819335938e+01 0.000000000000000000e+00
3.639988525390625000e+03 2.991166687011718750e+01 0.000000000000000000e+00
3.640825927734375000e+03 3.776457595825195312e+01 0.000000000000000000e+00
3.641665283203125000e+03 3.906095886230468750e+01 0.000000000000000000e+00
3.642503173828125000e+03 3.718226623535156250e+01 0.000000000000000000e+00
3.643343017578125000e+03 3.817701721191406250e+01 0.000000000000000000e+00
3.644181152343750000e+03 3.203337478637695312e+01 0.000000000000000000e+00
3.645019531250000000e+03 3.256903839111328125e+01 0.000000000000000000e+00
3.645860107421875000e+03 3.707964324951171875e+01 0.000000000000000000e+00
3.646698974609375000e+03 4.323418045043945312e+01 0.000000000000000000e+00
3.647539794921875000e+03 4.004428482055664062e+01 0.000000000000000000e+00
3.648378906250000000e+03 3.063675689697265625e+01 0.000000000000000000e+00
3.649220214843750000e+03 3.640066528320312500e+01 0.000000000000000000e+00
3.650059570312500000e+03 2.862436485290527344e+01 0.000000000000000000e+00
3.650899414062500000e+03 4.408067321777343750e+01 0.000000000000000000e+00
3.651741210937500000e+03 3.975158691406250000e+01 0.000000000000000000e+00
3.652581298828125000e+03 3.427779769897460938e+01 0.000000000000000000e+00
3.653423583984375000e+03 4.594405364990234375e+01 0.000000000000000000e+00
3.654264160156250000e+03 2.940372276306152344e+01 0.000000000000000000e+00
3.655106689453125000e+03 4.440039825439453125e+01 0.000000000000000000e+00
3.655947509765625000e+03 3.930363464355468750e+01 0.000000000000000000e+00
3.656788574218750000e+03 4.057499694824218750e+01 0.000000000000000000e+00
3.657631835937500000e+03 4.645782852172851562e+01 0.000000000000000000e+00
3.658473388671875000e+03 4.223346710205078125e+01 0.000000000000000000e+00
3.659316894531250000e+03 4.335070419311523438e+01 0.000000000000000000e+00
3.660158691406250000e+03 3.973703002929687500e+01 0.000000000000000000e+00
3.661002929687500000e+03 5.020380020141601562e+01 0.000000000000000000e+00
3.661844970703125000e+03 4.861437606811523438e+01 0.000000000000000000e+00
3.662687500000000000e+03 4.243899917602539062e+01 0.000000000000000000e+00
3.663531982421875000e+03 4.746849060058593750e+01 0.000000000000000000e+00
3.664374755859375000e+03 4.649829483032226562e+01 0.000000000000000000e+00
3.665219726562500000e+03 4.191664123535156250e+01 0.000000000000000000e+00
3.666062988281250000e+03 3.602371978759765625e+01 0.000000000000000000e+00
3.666908447265625000e+03 3.098672676086425781e+01 0.000000000000000000e+00
3.667751953125000000e+03 3.047561073303222656e+01 0.000000000000000000e+00
3.668597656250000000e+03 3.196855354309082031e+01 0.000000000000000000e+00
3.669441650390625000e+03 2.879856681823730469e+01 0.000000000000000000e+00
3.670285888671875000e+03 3.951283264160156250e+01 0.000000000000000000e+00
3.671132080078125000e+03 4.358398818969726562e+01 0.000000000000000000e+00
3.671976806640625000e+03 4.540464782714843750e+01 0.000000000000000000e+00
3.672823486328125000e+03 4.564187240600585938e+01 0.000000000000000000e+00
3.673668457031250000e+03 4.159757614135742188e+01 0.000000000000000000e+00
3.674515625000000000e+03 3.959484481811523438e+01 0.000000000000000000e+00
3.675360839843750000e+03 4.631481552124023438e+01 0.000000000000000000e+00
3.676206298828125000e+03 4.008431243896484375e+01 0.000000000000000000e+00
3.677054199218750000e+03 3.876569747924804688e+01 0.000000000000000000e+00
3.677899902343750000e+03 4.078787231445312500e+01 0.000000000000000000e+00
3.678748046875000000e+03 3.833666229248046875e+01 0.000000000000000000e+00
3.679594482421875000e+03 4.252518081665039062e+01 0.000000000000000000e+00
3.680442871093750000e+03 4.307100296020507812e+01 0.000000000000000000e+00
3.681289550781250000e+03 4.293316268920898438e+01 0.000000000000000000e+00
3.682136474609375000e+03 4.658986282348632812e+01 0.000000000000000000e+00
3.682985595703125000e+03 3.761708450317382812e+01 0.000000000000000000e+00
3.683832763671875000e+03 1.968592834472656250e+01 0.000000000000000000e+00
3.684682373046875000e+03 2.953625106811523438e+01 0.000000000000000000e+00
3.685530029296875000e+03 2.121057128906250000e+01 0.000000000000000000e+00
3.686379882812500000e+03 2.546382331848144531e+01 0.000000000000000000e+00
3.687227783203125000e+03 2.672489356994628906e+01 0.000000000000000000e+00
3.688076171875000000e+03 2.965208053588867188e+01 0.000000000000000000e+00
3.688926513671875000e+03 4.025810623168945312e+01 0.000000000000000000e+00
3.689775146484375000e+03 3.827386093139648438e+01 0.000000000000000000e+00
3.690625976562500000e+03 4.621493148803710938e+01 0.000000000000000000e+00
3.691475097656250000e+03 4.409834289550781250e+01 0.000000000000000000e+00
3.692326416015625000e+03 3.604417800903320312e+01 0.000000000000000000e+00
3.693175781250000000e+03 3.359827804565429688e+01 0.000000000000000000e+00
3.694025390625000000e+03 3.593464279174804688e+01 0.000000000000000000e+00
3.694877197265625000e+03 3.219755172729492188e+01 0.000000000000000000e+00
3.695727294921875000e+03 4.305494308471679688e+01 0.000000000000000000e+00
3.696579345703125000e+03 4.513200759887695312e+01 0.000000000000000000e+00
3.697429931640625000e+03 4.830675506591796875e+01 0.000000000000000000e+00
3.698282470703125000e+03 5.409869003295898438e+01 0.000000000000000000e+00
3.699133300781250000e+03 5.521116638183593750e+01 0.000000000000000000e+00
3.699984130859375000e+03 5.300040054321289062e+01 0.000000000000000000e+00
3.700837402343750000e+03 5.321043395996093750e+01 0.000000000000000000e+00
3.701688720703125000e+03 5.482499313354492188e+01 0.000000000000000000e+00
3.702542480468750000e+03 5.206947326660156250e+01 0.000000000000000000e+00
3.703394287109375000e+03 5.352936553955078125e+01 0.000000000000000000e+00
3.704248291015625000e+03 6.195636749267578125e+01 0.000000000000000000e+00
3.705100341796875000e+03 6.074592590332031250e+01 0.000000000000000000e+00
3.705952636718750000e+03 6.317570114135742188e+01 0.000000000000000000e+00
3.706807373046875000e+03 6.307746124267578125e+01 0.000000000000000000e+00
3.707659912109375000e+03 6.150952911376953125e+01 0.000000000000000000e+00
3.708514892578125000e+03 5.958918762207031250e+01 0.000000000000000000e+00
3.709368164062500000e+03 5.733101272583007812e+01 0.000000000000000000e+00
3.710223388671875000e+03 5.442714691162109375e+01 0.000000000000000000e+00
3.711077148437500000e+03 4.632603836059570312e+01 0.000000000000000000e+00
3.711930664062500000e+03 4.638729858398437500e+01 0.000000000000000000e+00
3.712786621093750000e+03 4.555597686767578125e+01 0.000000000000000000e+00
3.713640869140625000e+03 4.632336044311523438e+01 0.000000000000000000e+00
3.714497314453125000e+03 5.172999954223632812e+01 0.000000000000000000e+00
3.715351806640625000e+03 5.093110656738281250e+01 0.000000000000000000e+00
3.716208496093750000e+03 5.566498565673828125e+01 0.000000000000000000e+00
3.717063476562500000e+03 4.690266036987304688e+01 0.000000000000000000e+00
3.717918457031250000e+03 2.531188774108886719e+01 0.000000000000000000e+00
3.718775878906250000e+03 5.808576583862304688e+00 0.000000000000000000e+00
3.719631347656250000e+03 1.565439581871032715e+00 0.000000000000000000e+00
3.720489013671875000e+03 1.059450054168701172e+01 0.000000000000000000e+00
3.721344970703125000e+03 1.897187232971191406e+01 0.000000000000000000e+00
3.722203125000000000e+03 2.761422538757324219e+01 0.000000000000000000e+00
3.723059326171875000e+03 2.590388488769531250e+01 0.000000000000000000e+00
3.723915771484375000e+03 1.612614440917968750e+01 0.000000000000000000e+00
3.724774658203125000e+03 1.345319938659667969e+01 0.000000000000000000e+00
3.725631591796875000e+03 2.736573028564453125e+01 0.000000000000000000e+00
3.726490478515625000e+03 3.946851730346679688e+01 0.000000000000000000e+00
3.727347900390625000e+03 6.638671875000000000e+01 0.000000000000000000e+00
3.728207275390625000e+03 8.090442657470703125e+01 0.000000000000000000e+00
3.729064941406250000e+03 7.960924530029296875e+01 0.000000000000000000e+00
3.729922851562500000e+03 7.852478027343750000e+01 0.000000000000000000e+00
3.730782958984375000e+03 8.004032135009765625e+01 0.000000000000000000e+00
3.731641357421875000e+03 7.684633636474609375e+01 0.000000000000000000e+00
3.732501708984375000e+03 7.291864013671875000e+01 0.000000000000000000e+00
3.733360351562500000e+03 7.434187316894531250e+01 0.000000000000000000e+00
3.734221435546875000e+03 7.809760284423828125e+01 0.000000000000000000e+00
3.735080322265625000e+03 7.360849761962890625e+01 0.000000000000000000e+00
3.735941650390625000e+03 5.948903656005859375e+01 0.000000000000000000e+00
3.736801269531250000e+03 6.988801574707031250e+01 0.000000000000000000e+00
3.737660888671875000e+03 6.534300231933593750e+01 0.000000000000000000e+00
3.738522705078125000e+03 8.267235565185546875e+01 0.000000000000000000e+00
3.739382812500000000e+03 1.038539810180664062e+02 0.000000000000000000e+00
3.740245117187500000e+03 9.745684051513671875e+01 0.000000000000000000e+00
3.741105468750000000e+03 9.288755798339843750e+01 0.000000000000000000e+00
3.741968261718750000e+03 8.128936004638671875e+01 0.000000000000000000e+00
3.742829101562500000e+03 7.886528778076171875e+01 0.000000000000000000e+00
3.743689941406250000e+03 6.810247802734375000e+01 0.000000000000000000e+00
3.744553222656250000e+03 4.785403823852539062e+01 0.000000000000000000e+00
3.745414794921875000e+03 2.935956954956054688e+01 0.000000000000000000e+00
3.746278564453125000e+03 1.508932685852050781e+01 0.000000000000000000e+00
3.747140380859375000e+03 1.414933872222900391e+01 0.000000000000000000e+00
3.748004394531250000e+03 2.261784934997558594e+01 0.000000000000000000e+00
3.748866699218750000e+03 4.395453262329101562e+01 0.000000000000000000e+00
3.749729003906250000e+03 7.726547241210937500e+01 0.000000000000000000e+00
3.750593750000000000e+03 1.077115173339843750e+02 0.000000000000000000e+00
3.751456542968750000e+03 1.187903060913085938e+02 0.000000000000000000e+00
3.752321533203125000e+03 1.419594268798828125e+02 0.000000000000000000e+00
3.753184814453125000e+03 1.465681610107421875e+02 0.000000000000000000e+00
3.754050292968750000e+03 1.550230712890625000e+02 0.000000000000000000e+00
3.754913818359375000e+03 1.649193267822265625e+02 0.000000000000000000e+00
3.755777587890625000e+03 1.659113464355468750e+02 0.000000000000000000e+00
3.756643798828125000e+03 1.754509277343750000e+02 0.000000000000000000e+00
3.757508056640625000e+03 1.763560791015625000e+02 0.000000000000000000e+00
3.758374511718750000e+03 1.865996704101562500e+02 0.000000000000000000e+00
3.759239013671875000e+03 1.797452392578125000e+02 0.000000000000000000e+00
3.760105957031250000e+03 1.532024078369140625e+02 0.000000000000000000e+00
3.760970947265625000e+03 1.170169525146484375e+02 0.000000000000000000e+00
3.761836181640625000e+03 6.709296417236328125e+01 0.000000000000000000e+00
3.762703613281250000e+03 3.514262008666992188e+01 0.000000000000000000e+00
3.763569335937500000e+03 3.842006683349609375e+01 0.000000000000000000e+00
3.764437011718750000e+03 7.009435272216796875e+01 0.000000000000000000e+00
3.765302978515625000e+03 1.089955825805664062e+02 0.000000000000000000e+00
3.766171386718750000e+03 1.395504455566406250e+02 0.000000000000000000e+00
3.767037841796875000e+03 1.619262847900390625e+02 0.000000000000000000e+00
3.767904296875000000e+03 1.657405090332031250e+02 0.000000000000000000e+00
3.768773193359375000e+03 1.783770904541015625e+02 0.000000000000000000e+00
3.769640136718750000e+03 1.845386199951171875e+02 0.000000000000000000e+00
3.770509521484375000e+03 1.889898529052734375e+02 0.000000000000000000e+00
3.771376953125000000e+03 1.968530426025390625e+02 0.000000000000000000e+00
3.772246582031250000e+03 1.856394348144531250e+02 0.000000000000000000e+00
3.773114501953125000e+03 1.813185577392578125e+02 0.000000000000000000e+00
3.773982421875000000e+03 1.733911132812500000e+02 0.000000000000000000e+00
3.774852783203125000e+03 1.676908874511718750e+02 0.000000000000000000e+00
3.775720947265625000e+03 1.638449401855468750e+02 0.000000000000000000e+00
3.776591796875000000e+03 1.610997924804687500e+02 0.000000000000000000e+00
3.777460449218750000e+03 1.644427490234375000e+02 0.000000000000000000e+00
3.778331542968750000e+03 1.501425170898437500e+02 0.000000000000000000e+00
3.779200927734375000e+03 1.500993499755859375e+02 0.000000000000000000e+00
3.780070312500000000e+03 1.374654846191406250e+02 0.000000000000000000e+00
3.780941894531250000e+03 1.229377517700195312e+02 0.000000000000000000e+00
3.781811767578125000e+03 1.277805328369140625e+02 0.000000000000000000e+00
3.782683837890625000e+03 1.274738616943359375e+02 0.000000000000000000e+00
3.783553955078125000e+03 1.232871780395507812e+02 0.000000000000000000e+00
3.784426513671875000e+03 1.259239501953125000e+02 0.000000000000000000e+00
3.785297119140625000e+03 1.129781494140625000e+02 0.000000000000000000e+00
3.786167968750000000e+03 1.031997680664062500e+02 0.000000000000000000e+00
3.787041015625000000e+03 1.111428909301757812e+02 0.000000000000000000e+00
3.787912109375000000e+03 1.008378906250000000e+02 0.000000000000000000e+00
3.788785644531250000e+03 1.081623306274414062e+02 0.000000000000000000e+00
3.789657226562500000e+03 1.024983901977539062e+02 0.000000000000000000e+00
3.790531005859375000e+03 1.013200607299804688e+02 0.000000000000000000e+00
3.791403076171875000e+03 1.078435745239257812e+02 0.000000000000000000e+00
3.792275390625000000e+03 1.068424072265625000e+02 0.000000000000000000e+00
3.793149902343750000e+03 9.563089752197265625e+01 0.000000000000000000e+00
3.794022460937500000e+03 9.413195800781250000e+01 0.000000000000000000e+00
3.794897216796875000e+03 9.800757598876953125e+01 0.000000000000000000e+00
3.795770263671875000e+03 9.969301605224609375e+01 0.000000000000000000e+00
3.796645507812500000e+03 9.963573455810546875e+01 0.000000000000000000e+00
3.797519042968750000e+03 1.008262100219726562e+02 0.000000000000000000e+00
3.798392578125000000e+03 9.982272338867187500e+01 0.000000000000000000e+00
3.799268554687500000e+03 9.123996734619140625e+01 0.000000000000000000e+00
3.800142578125000000e+03 9.141988372802734375e+01 0.000000000000000000e+00
3.801018798828125000e+03 9.112382507324218750e+01 0.000000000000000000e+00
3.801893310546875000e+03 8.386383056640625000e+01 0.000000000000000000e+00
3.802770019531250000e+03 7.367707061767578125e+01 0.000000000000000000e+00
3.803644775390625000e+03 6.844371032714843750e+01 0.000000000000000000e+00
3.804521972656250000e+03 7.115411376953125000e+01 0.000000000000000000e+00
3.805397216796875000e+03 7.404687500000000000e+01 0.000000000000000000e+00
3.806272705078125000e+03 7.838473510742187500e+01 0.000000000000000000e+00
3.807150390625000000e+03 8.195300292968750000e+01 0.000000000000000000e+00
3.808026123046875000e+03 7.973466491699218750e+01 0.000000000000000000e+00
3.808904296875000000e+03 7.232957458496093750e+01 0.000000000000000000e+00
3.809780517578125000e+03 6.779943847656250000e+01 0.000000000000000000e+00
3.810658935546875000e+03 6.479193115234375000e+01 0.000000000000000000e+00
3.811535644531250000e+03 6.892757415771484375e+01 0.000000000000000000e+00
3.812412597656250000e+03 7.658321380615234375e+01 0.000000000000000000e+00
3.813291748046875000e+03 7.861911773681640625e+01 0.000000000000000000e+00
3.814168945312500000e+03 7.282799530029296875e+01 0.000000000000000000e+00
3.815048339843750000e+03 6.433505249023437500e+01 0.000000000000000000e+00
3.815926025390625000e+03 5.216382980346679688e+01 0.000000000000000000e+00
3.816805908203125000e+03 3.385926055908203125e+01 0.000000000000000000e+00
3.817684082031250000e+03 1.952589035034179688e+01 0.000000000000000000e+00
3.818562255859375000e+03 1.732115554809570312e+01 0.000000000000000000e+00
3.819442871093750000e+03 1.882371520996093750e+01 0.000000000000000000e+00
3.820321533203125000e+03 2.761227607727050781e+01 0.000000000000000000e+00
3.821202392578125000e+03 3.808890533447265625e+01 0.000000000000000000e+00
3.822081542968750000e+03 4.331713485717773438e+01 0.000000000000000000e+00
3.822962890625000000e+03 4.906467056274414062e+01 0.000000000000000000e+00
3.823842285156250000e+03 5.464218139648437500e+01 0.000000000000000000e+00
3.824721923828125000e+03 4.256151199340820312e+01 0.000000000000000000e+00
3.825604003906250000e+03 3.582789993286132812e+01 0.000000000000000000e+00
3.826484130859375000e+03 2.863859558105468750e+01 0.000000000000000000e+00
3.827366455078125000e+03 2.547830772399902344e+01 0.000000000000000000e+00
3.828246826171875000e+03 2.761852455139160156e+01 0.000000000000000000e+00
3.829129638671875000e+03 2.854669761657714844e+01 0.000000000000000000e+00
3.830010498046875000e+03 2.142453956604003906e+01 0.000000000000000000e+00
3.830891601562500000e+03 1.516137218475341797e+01 0.000000000000000000e+00
3.831775146484375000e+03 1.639652442932128906e+01 0.000000000000000000e+00
3.832656494140625000e+03 1.994313430786132812e+01 0.000000000000000000e+00
3.833540283203125000e+03 2.112554931640625000e+01 0.000000000000000000e+00
3.834422363281250000e+03 2.156200218200683594e+01 0.000000000000000000e+00
3.835306396484375000e+03 2.579726600646972656e+01 0.000000000000000000e+00
3.836188720703125000e+03 2.591940116882324219e+01 0.000000000000000000e+00
3.837071289062500000e+03 2.637751579284667969e+01 0.000000000000000000e+00
3.837956054687500000e+03 2.944562339782714844e+01 0.000000000000000000e+00
3.838839111328125000e+03 3.086254692077636719e+01 0.000000000000000000e+00
3.839724365234375000e+03 3.095551681518554688e+01 0.000000000000000000e+00
3.840607666015625000e+03 3.933221435546875000e+01 0.000000000000000000e+00
3.841493164062500000e+03 4.370928192138671875e+01 0.000000000000000000e+00
3.842376953125000000e+03 4.844965362548828125e+01 0.000000000000000000e+00
3.843260986328125000e+03 5.013831329345703125e+01 0.000000000000000000e+00
3.844147216796875000e+03 4.710893630981445312e+01 0.000000000000000000e+00
3.845031494140625000e+03 4.264747619628906250e+01 0.000000000000000000e+00
3.845918212890625000e+03 4.077894210815429688e+01 0.000000000000000000e+00
3.846802978515625000e+03 3.789853286743164062e+01 0.000000000000000000e+00
3.847689941406250000e+03 3.335029220581054688e+01 0.000000000000000000e+00
3.848575195312500000e+03 3.636373138427734375e+01 0.000000000000000000e+00
3.849460449218750000e+03 4.243112564086914062e+01 0.000000000000000000e+00
3.850348144531250000e+03 4.495610046386718750e+01 0.000000000000000000e+00
3.851233886718750000e+03 5.064255905151367188e+01 0.000000000000000000e+00
3.852122070312500000e+03 4.998371124267578125e+01 0.000000000000000000e+00
3.853008300781250000e+03 5.565033721923828125e+01 0.000000000000000000e+00
3.853896728515625000e+03 5.406618499755859375e+01 0.000000000000000000e+00
3.854783203125000000e+03 5.061875534057617188e+01 0.000000000000000000e+00
3.855670166015625000e+03 5.361942291259765625e+01 0.000000000000000000e+00
3.856559082031250000e+03 4.908731842041015625e+01 0.000000000000000000e+00
3.857446289062500000e+03 5.559565734863281250e+01 0.000000000000000000e+00
3.858335937500000000e+03 5.365914916992187500e+01 0.000000000000000000e+00
3.859223388671875000e+03 4.855163574218750000e+01 0.000000000000000000e+00
3.860113525390625000e+03 4.512319946289062500e+01 0.000000000000000000e+00
3.861001464843750000e+03 4.315135192871093750e+01 0.000000000000000000e+00
3.861889648437500000e+03 4.483223724365234375e+01 0.000000000000000000e+00
3.862780273437500000e+03 4.778995132446289062e+01 0.000000000000000000e+00
3.863668945312500000e+03 4.592182159423828125e+01 0.000000000000000000e+00
3.864559814453125000e+03 4.620021820068359375e+01 0.000000000000000000e+00
3.865448730468750000e+03 4.799401855468750000e+01 0.000000000000000000e+00
3.866340087890625000e+03 4.601766967773437500e+01 0.000000000000000000e+00
3.867229736328125000e+03 4.151419067382812500e+01 0.000000000000000000e+00
3.868121337890625000e+03 3.410364913940429688e+01 0.000000000000000000e+00
3.869011230468750000e+03 2.636859893798828125e+01 0.000000000000000000e+00
3.869901367187500000e+03 2.051165962219238281e+01 0.000000000000000000e+00
3.870793701171875000e+03 2.246687507629394531e+01 0.000000000000000000e+00
3.871684082031250000e+03 3.276743698120117188e+01 0.000000000000000000e+00
3.872576904296875000e+03 3.916574478149414062e+01 0.000000000000000000e+00
3.873467773437500000e+03 4.024401473999023438e+01 0.000000000000000000e+00
3.874361083984375000e+03 3.603097534179687500e+01 0.000000000000000000e+00
3.875252441406250000e+03 3.121205711364746094e+01 0.000000000000000000e+00
3.876143798828125000e+03 2.697467422485351562e+01 0.000000000000000000e+00
3.877037597656250000e+03 2.447645950317382812e+01 0.000000000000000000e+00
3.877929687500000000e+03 2.925877761840820312e+01 0.000000000000000000e+00
3.878823730468750000e+03 3.797419357299804688e+01 0.000000000000000000e+00
3.879716064453125000e+03 4.008024597167968750e+01 0.000000000000000000e+00
3.880610839843750000e+03 4.385934066772460938e+01 0.000000000000000000e+00
