SPECTRA INDEX,SPECTRA FILE NAME,NORM SPECTRA FILE NAME,REDSHIFT,CALCULATED SNR,SDSS SNR,BF,CF
189,spec-5491-56034-0704-dered.dr16,spec-5491-56034-0704norm.dr16,1.906,12.75222,22.96843,2756967.7553186147,-1.3946822847016809
193,spec-5891-56034-0076-dered.dr16,spec-5891-56034-0076norm.dr16,1.906,14.30996,19.19935,1661087.1912430138,-1.3575251646889601
196,spec-6434-56362-0340-dered.dr16,spec-6434-56362-0340norm.dr16,1.906,14.06034,20.38228,49906.341614260506,-0.9252986347411734
198,spec-6449-56356-0756-dered.dr16,spec-6449-56356-0756norm.dr16,1.906,10.25697,15.3303,217441720.48974815,-1.9617124047356402
199,spec-6649-56364-0826-dered.dr16,spec-6649-56364-0826norm.dr16,1.906,15.73706,21.73594,17923033.344464116,-1.603519373243811
202,spec-8401-57482-0335-dered.dr16,spec-8401-57482-0335norm.dr16,1.906,12.53725,20.91685,22274.92581517661,-0.847390556841694
203,spec-8743-57663-0103-dered.dr16,spec-8743-57663-0103norm.dr16,1.906,14.83578,18.32624,91870018943.03851,-2.685638643254111
204,spec-8864-57428-0151-dered.dr16,spec-8864-57428-0151norm.dr16,1.9061,11.02471,16.22151,13194110.907113802,-1.6297142963241809
205,spec-9180-57693-0324-dered.dr16,spec-9180-57693-0324norm.dr16,1.9061,13.27971,21.65664,207567.43501477045,-1.1216164383176341
215,spec-7584-56957-0901-dered.dr16,spec-7584-56957-0901norm.dr16,1.9069,14.24583,21.2536,41408234.598177165,-1.700263207584823
216,spec-11040-58456-0317-dered.dr16,spec-11040-58456-0317norm.dr16,1.907,11.54183,18.55968,97394172.70741524,-1.8665623188767335
218,spec-5289-55893-0480-dered.dr16,spec-5289-55893-0480norm.dr16,1.907,14.36515,19.92861,7386072196.231662,-2.3825301780929635
221,spec-5811-56334-0139-dered.dr16,spec-5811-56334-0139norm.dr16,1.907,13.13076,23.08618,6989.953582637941,-0.6885040652701592
223,spec-5992-56066-0320-dered.dr16,spec-5992-56066-0320norm.dr16,1.907,11.91509,14.40646,15586843559.245104,-2.4919607312140557
227,spec-6623-56367-0121-dered.dr16,spec-6623-56367-0121norm.dr16,1.907,11.8914,16.31432,1757477275.0442944,-2.2197654773649877
229,spec-7088-56657-0068-dered.dr16,spec-7088-56657-0068norm.dr16,1.907,16.99714,21.37267,326788749.20074373,-2.021912663403793
230,spec-7108-56686-0069-dered.dr16,spec-7108-56686-0069norm.dr16,1.907,10.7677,17.63754,818189.6670638421,-1.3251482566813144
232,spec-7629-56988-0018-dered.dr16,spec-7629-56988-0018norm.dr16,1.907,12.74775,18.63976,17166.28935405465,-0.833550971250014
236,spec-7660-57357-0278-dered.dr16,spec-7660-57357-0278norm.dr16,1.9073,10.12223,13.55712,157.7745321598603,-0.37195306375869724
240,spec-8822-58167-0348-dered.dr16,spec-8822-58167-0348norm.dr16,1.9075,10.27527,13.55732,20099.760198611693,-0.917230338292949
246,spec-7616-56902-0364-dered.dr16,spec-7616-56902-0364norm.dr16,1.9078,14.37535,24.1359,1594.5964481418625,-0.5022194869331692
252,spec-5439-56045-0250-dered.dr16,spec-5439-56045-0250norm.dr16,1.908,13.0907,20.34068,28334358.925579466,-1.6972267395061913
258,spec-7059-56592-0776-dered.dr16,spec-7059-56592-0776norm.dr16,1.908,10.22679,19.38366,52900510297.89577,-2.6330844426801776
260,spec-7696-57655-0835-dered.dr16,spec-7696-57655-0835norm.dr16,1.908,10.8935,20.86646,125466.34780373659,-1.0818267094821938
262,spec-8500-57432-0800-dered.dr16,spec-8500-57432-0800norm.dr16,1.908,15.07525,21.58291,124423667.78959209,-1.875084741365566
268,spec-9549-57807-0478-dered.dr16,spec-9549-57807-0478norm.dr16,1.9083,10.28649,12.30335,3908889533.4922724,-2.373231450606726
276,spec-5202-55824-0174-dered.dr16,spec-5202-55824-0174norm.dr16,1.909,11.2569,16.12446,437050433.29140556,-2.0689531391800715
279,spec-5996-56096-0608-dered.dr16,spec-5996-56096-0608norm.dr16,1.909,15.89536,25.54516,6589460.75036175,-1.4561374371405351
280,spec-6202-56266-0584-dered.dr16,spec-6202-56266-0584norm.dr16,1.909,26.06862,43.0472,1.0957154568907188,0.5032272758537852
281,spec-6427-56328-0110-dered.dr16,spec-6427-56328-0110norm.dr16,1.909,10.09838,12.66113,7156107.981291085,-1.6142535493650003
282,spec-6986-56717-0170-dered.dr16,spec-6986-56717-0170norm.dr16,1.909,10.1873,11.89153,49393813.130267836,-1.838188990464514
283,spec-7088-56657-0588-dered.dr16,spec-7088-56657-0588norm.dr16,1.909,12.6598,13.67434,91392773.17556112,-1.9189411801107703
288,spec-9606-58103-0149-dered.dr16,spec-9606-58103-0149norm.dr16,1.9092,14.48105,23.71033,12879721.704225872,-1.5730393367432043
291,spec-9329-57688-0257-dered.dr16,spec-9329-57688-0257norm.dr16,1.9094,12.94911,25.03324,5843.251921769014,-0.7348572936752183
294,spec-10232-58223-0222-dered.dr16,spec-10232-58223-0222norm.dr16,1.9097,10.1277,13.83262,54888337.47111661,-1.8402057782555332
296,spec-7892-57333-0134-dered.dr16,spec-7892-57333-0134norm.dr16,1.9098,15.68693,23.61623,3033007.555704271,-1.4195708632857547
299,spec-8504-57518-0098-dered.dr16,spec-8504-57518-0098norm.dr16,1.9099,10.65081,17.68532,3125.01941709091,-0.6354763534904792
302,spec-5204-56036-0816-dered.dr16,spec-5204-56036-0816norm.dr16,1.91,19.6716,31.33261,369611474.704445,-1.8893110743744654
