SPECTRA INDEX,SPECTRA FILE NAME,NORM SPECTRA FILE NAME,REDSHIFT,CALCULATED SNR,SDSS SNR,BF,CF
182,spec-5039-56220-0218-dered.dr16,spec-5039-56220-0218norm.dr16,1.906,11.69057,16.93472,14891673.048669394,-1.6852161121360751
183,spec-5166-56065-0730-dered.dr16,spec-5166-56065-0730norm.dr16,1.906,10.89381,17.45895,1491308544.8437972,-2.181646108296825
185,spec-5312-56001-0140-dered.dr16,spec-5312-56001-0140norm.dr16,1.906,13.13425,19.61391,8917456.660057202,-1.579829638000047
187,spec-5430-56000-0420-dered.dr16,spec-5430-56000-0420norm.dr16,1.906,10.66965,13.40771,28909767.341205012,-1.7523204537509673
189,spec-5491-56034-0704-dered.dr16,spec-5491-56034-0704norm.dr16,1.906,12.32874,22.96843,2756967.7553186147,-1.3946822847016809
193,spec-5891-56034-0076-dered.dr16,spec-5891-56034-0076norm.dr16,1.906,14.29765,19.19935,1661087.1912430138,-1.3575251646889601
196,spec-6434-56362-0340-dered.dr16,spec-6434-56362-0340norm.dr16,1.906,13.19798,20.38228,49906.341614260506,-0.9252986347411734
199,spec-6649-56364-0826-dered.dr16,spec-6649-56364-0826norm.dr16,1.906,14.11115,21.73594,17923033.344464116,-1.603519373243811
203,spec-8743-57663-0103-dered.dr16,spec-8743-57663-0103norm.dr16,1.906,13.81486,18.32624,91870018943.03851,-2.685638643254111
204,spec-8864-57428-0151-dered.dr16,spec-8864-57428-0151norm.dr16,1.9061,10.79868,16.22151,13194110.907113802,-1.6297142963241809
205,spec-9180-57693-0324-dered.dr16,spec-9180-57693-0324norm.dr16,1.9061,13.43783,21.65664,207567.43501477045,-1.1216164383176341
211,spec-9203-57692-0186-dered.dr16,spec-9203-57692-0186norm.dr16,1.9065,15.53426,22.86452,22337611218.65018,-2.515244629944695
211,spec-9203-57692-0186-dered.dr16,spec-9203-57692-0186norm.dr16,1.9065,15.53426,22.86452,22337611218.65018,-2.515244629944695
215,spec-7584-56957-0901-dered.dr16,spec-7584-56957-0901norm.dr16,1.9069,13.86162,21.2536,41408234.598177165,-1.700263207584823
216,spec-11040-58456-0317-dered.dr16,spec-11040-58456-031norm.dr16,1.907,11.33993,18.55968,97394172.70741524,-1.8665623188767335
218,spec-5289-55893-0480-dered.dr16,spec-5289-55893-0480norm.dr16,1.907,14.23334,19.92861,7386072196.231662,-2.3825301780929635
