SPECTRA INDEX,SPECTRA FILE NAME,NORM SPECTRA FILE NAME,REDSHIFT,CALCULATED SNR,SDSS SNR,BF,CF
51,spec-6757-56416-0835-dered.dr16,spec-6757-56416-0835norm.dr16,2.59,16.20551,13.53755,11716801.255372511,-1.6419673845689948
52,spec-5807-56329-0146-dered.dr16,spec-5807-56329-0146norm.dr16,2.597,13.76961,11.84873,89.9086901625021,-0.27621772396495675
53,spec-5431-56011-0831-dered.dr16,spec-5431-56011-0831norm.dr16,2.65,21.04255,19.23769,454706.41102347436,-1.2217893141631282
54,spec-5405-56010-0792-dered.dr16,spec-5405-56010-0792norm.dr16,2.706,18.64809,18.76823,10098.136655646535,-0.795894666344189
55,spec-6680-56420-0024-dered.dr16,spec-6680-56420-0024norm.dr16,2.777,17.60561,13.54128,3867.039347299939,-0.6550104440839252
56,spec-5468-56014-0106-dered.dr16,spec-5468-56014-0106norm.dr16,2.944,21.22794,10.88569,8434.10817956501,-0.8044962005971118
57,spec-5800-56279-0113-dered.dr16,spec-5800-56279-0113norm.dr16,2.975,15.14622,11.65703,295573.93236170826,-1.193008045081849
58,spec-7621-56985-0162-dered.dr16,spec-7621-56985-0162norm.dr16,3.062,26.75788,22.30441,203.07764891596995,-0.3062360559106288
59,spec-5975-56334-0732-dered.dr16,spec-5975-56334-0732norm.dr16,3.075,18.67879,17.77069,1274023.7948360927,-1.3773747391294082
60,spec-6143-56267-0904-dered.dr16,spec-6143-56267-0904norm.dr16,3.109,12.52155,10.81971,6596.831451978908,-0.7974443001716995
