SPECTRA INDEX,SPECTRA FILE NAME,CHI SQUARED
283,spec-7088-56657-0588-dered.dr16,5.759890605288028
285,spec-8857-57449-0410-dered.dr16,10.885411380761656
288,spec-9606-58103-0149-dered.dr16,6.763248789700923
291,spec-9329-57688-0257-dered.dr16,20.503963436617024
294,spec-10232-58223-0222-dered.dr16,10.819700562347984
296,spec-7892-57333-0134-dered.dr16,5.415248536620638
299,spec-8504-57518-0098-dered.dr16,14.53177144703546
301,spec-11085-58462-0573-dered.dr16,25.06380891521689
302,spec-5204-56036-0816-dered.dr16,25.673484900660696
303,spec-5360-55983-0014-dered.dr16,8.202785232913858
305,spec-5397-55944-0352-dered.dr16,61.529372080470935
311,spec-5890-56037-0394-dered.dr16,7.133172558302421
312,spec-5894-56039-0220-dered.dr16,7.882563756269759
313,spec-5900-56043-0250-dered.dr16,5.273878858454095
315,spec-6017-56075-0590-dered.dr16,11.25402020072801
316,spec-6406-56330-0854-dered.dr16,7.799168029371863
317,spec-6429-56274-0236-dered.dr16,4.744926064616877
320,spec-6833-56413-0278-dered.dr16,24.898303612512606
322,spec-7565-56809-0200-dered.dr16,31.749163863280288
324,spec-8490-57104-0424-dered.dr16,128.4130074278761
325,spec-10467-58138-0567-dered.dr16,10.776944261004957
330,spec-10449-58137-0887-dered.dr16,6.951388369061443
334,spec-8743-57663-0458-dered.dr16,7.7179739264833325
336,spec-9143-57665-0035-dered.dr16,7.090487416073196
340,spec-7915-57309-0358-dered.dr16,6.161863639095709
341,spec-7906-57333-0305-dered.dr16,13.414973262159412
343,spec-5200-56091-0107-dered.dr16,9.101349816926165
345,spec-5480-56001-0920-dered.dr16,11.364886670337432
348,spec-6644-56384-0409-dered.dr16,9.992473987089856
349,spec-6737-56365-0860-dered.dr16,5.253755585584647
361,spec-7842-56899-0718-dered.dr16,9.152860878167276
365,spec-9405-58048-0552-dered.dr16,9.9001533248696
366,spec-10938-58514-0582-dered.dr16,17.036223671670676
368,spec-7679-57367-0342-dered.dr16,9.752322159942738
374,spec-8379-57787-0065-dered.dr16,6.131920866798775
376,spec-5339-55922-0676-dered.dr16,3.7804639138189193
377,spec-5396-55947-1000-dered.dr16,239.31143689602317
380,spec-5974-56314-0518-dered.dr16,20.17516934507781
381,spec-5977-56098-0276-dered.dr16,14.745379255590974
382,spec-6040-56101-0884-dered.dr16,8.936421464273726
383,spec-6492-56362-0738-dered.dr16,13.676563306795297
388,spec-7729-58135-0732-dered.dr16,6.344921911287149
392,spec-7633-56931-0960-dered.dr16,10.240636279771024
393,spec-8371-57786-0265-dered.dr16,5.486845712566866
398,spec-9590-57813-0295-dered.dr16,27.505398579287725
399,spec-4468-55894-0786-dered.dr16,19.97016761397476
400,spec-4835-56016-0460-dered.dr16,23.39899406779137
402,spec-5203-56034-0346-dered.dr16,6.526235573488724
404,spec-5377-55957-0558-dered.dr16,24.82968598031247
406,spec-5782-56272-0604-dered.dr16,13.561978470378037
409,spec-5987-56339-0860-dered.dr16,15.008712677802176
410,spec-5997-56309-0870-dered.dr16,26.134470880239203
412,spec-6482-56358-0520-dered.dr16,8.167433115916646
413,spec-6627-56369-0996-dered.dr16,13.092896991337204
415,spec-7382-56991-0118-dered.dr16,11.329801486170217
416,spec-8862-57461-0960-dered.dr16,18.27788369556786
418,spec-9549-57807-0304-dered.dr16,8.321191076093156
420,spec-7619-56900-0602-dered.dr16,18.106472577947763
423,spec-7668-57579-0707-dered.dr16,9.191060515000181
426,spec-11379-58438-0758-dered.dr16,16.327523591599242
431,spec-8760-57672-0002-dered.dr16,13.525608398579424
437,spec-10431-58137-0135-dered.dr16,8.689777445443038
439,spec-5352-56269-0584-dered.dr16,3.205300854739465
447,spec-7109-56658-0710-dered.dr16,10.80166233581533
456,spec-10434-58140-0572-dered.dr16,11.632062336350337
457,spec-9147-58038-0241-dered.dr16,8.131441493371929
459,spec-7630-57006-0180-dered.dr16,9.330677153329214
460,spec-7821-57279-0079-dered.dr16,6.934346226941739
464,spec-11294-58451-0910-dered.dr16,11.7784001480946
466,spec-5403-55979-0500-dered.dr16,10.523236352981078
467,spec-5779-56338-0292-dered.dr16,14.956034502277006
469,spec-5867-56034-0637-dered.dr16,6.549934237323561
470,spec-5880-56042-0522-dered.dr16,6.197319131536783
473,spec-6660-56370-0736-dered.dr16,5.4611270126910885
481,spec-8506-57893-0528-dered.dr16,11.583216106906514
488,spec-8729-57399-0420-dered.dr16,11.433440995674612
489,spec-10723-58287-0019-dered.dr16,14.139958771242657
494,spec-11046-58398-0643-dered.dr16,9.899757470130819
499,spec-7748-58396-0649-dered.dr16,146.70919718231818
501,spec-5396-55947-0930-dered.dr16,3.472828679185694
504,spec-6034-56103-0712-dered.dr16,6.4568223904428566
506,spec-7580-56955-0827-dered.dr16,31.71414099968694
507,spec-7655-57336-0358-dered.dr16,5.166498820927195
509,spec-8839-57846-0263-dered.dr16,197.53396516111673
514,spec-7892-57333-0024-dered.dr16,10.009308546970447
517,spec-11396-58490-0784-dered.dr16,18.017068144599914
525,spec-8424-58248-0592-dered.dr16,9.5597813625472
526,spec-11303-58428-0234-dered.dr16,6.638396052746236
530,spec-5164-56067-0928-dered.dr16,14.682122125328666
532,spec-6486-56328-0254-dered.dr16,7.005229971174459
534,spec-6690-56416-0370-dered.dr16,16.20260233221815
543,spec-11114-58437-0780-dered.dr16,23.60954536097268
544,spec-9331-57711-0233-dered.dr16,12.4050108571473
547,spec-9173-58069-0823-dered.dr16,8.603806041089907
548,spec-9372-58074-0133-dered.dr16,3.9172182107197955
552,spec-7664-57367-0194-dered.dr16,5.779391774544898
555,spec-8761-58430-0769-dered.dr16,18.65769059841896
556,spec-9372-58074-0171-dered.dr16,5.240617703176502
557,spec-4373-55811-0056-dered.dr16,188.6784435090916
559,spec-5808-56325-0532-dered.dr16,5.956977846803077
561,spec-5973-56067-0372-dered.dr16,5.0100757604303725
569,spec-9394-58108-0381-dered.dr16,4.468712981967787
570,spec-9546-57864-0317-dered.dr16,6.4127624416670805
573,spec-7733-58103-0752-dered.dr16,27.218336390235145
594,spec-5790-56271-0071-dered.dr16,5.424755723287895
596,spec-6010-56097-0090-dered.dr16,4.614648807499261
598,spec-6430-56299-0510-dered.dr16,7.749890349273123
609,spec-7671-57360-0360-dered.dr16,13.186574879227877
615,spec-5175-55955-0532-dered.dr16,10.138739603993514
616,spec-5284-55866-0892-dered.dr16,13.889338267321554
627,spec-6693-56384-0730-dered.dr16,7.845144707605357
628,spec-6815-56419-0970-dered.dr16,71.09019360769533
632,spec-7445-56720-0783-dered.dr16,8.097256531860182
635,spec-8160-57071-0930-dered.dr16,8.306337234340681
637,spec-7728-58138-0111-dered.dr16,7.207217267289554
642,spec-11083-58515-0797-dered.dr16,9.670757200232451
643,spec-7642-57651-0556-dered.dr16,20.826527210978192
646,spec-11079-58485-0512-dered.dr16,28.315458957513044
648,spec-5155-55946-0173-dered.dr16,24.961975344879722
652,spec-5455-56009-0188-dered.dr16,26.720673005649722
653,spec-5485-56063-0068-dered.dr16,30.88575759383258
654,spec-5767-56245-0817-dered.dr16,4.627724802914764
657,spec-6036-56093-0698-dered.dr16,8.493228009465996
660,spec-6670-56389-0286-dered.dr16,20.663925256438404
661,spec-6686-56389-0210-dered.dr16,15.245264802766046
664,spec-8303-57805-0398-dered.dr16,30.786556996579606
675,spec-11633-58463-0754-dered.dr16,3.6205025314711987
682,spec-7748-58396-0522-dered.dr16,47.94660850192806
690,spec-9316-58082-0815-dered.dr16,18.2258094549656
692,spec-5386-56008-0340-dered.dr16,11.762214969842505
693,spec-5406-55955-0952-dered.dr16,13.465994912781328
701,spec-6486-56328-0706-dered.dr16,2.5632889272201194
702,spec-7096-56683-0980-dered.dr16,5.3533657611356995
704,spec-7586-57186-0306-dered.dr16,3.865837111856701
721,spec-8758-58139-0955-dered.dr16,12.574001490062342
723,spec-11076-58428-0844-dered.dr16,8.488960986476803
725,spec-5320-55999-0270-dered.dr16,8.137676927867993
727,spec-5402-55927-0377-dered.dr16,6.305747666806039
730,spec-6048-56072-0541-dered.dr16,6.53334943219351
732,spec-6059-56093-0316-dered.dr16,35.213864465040096
735,spec-6966-56748-0978-dered.dr16,5.0710693335837975
739,spec-8183-57375-0308-dered.dr16,84.9146342594065
740,spec-9560-57805-0131-dered.dr16,11.919050063762784
742,spec-9158-57664-0766-dered.dr16,11.481777296742852
746,spec-9159-57666-0736-dered.dr16,13.044117964926416
747,spec-8055-57187-0877-dered.dr16,32.48166831785548
749,spec-10474-58143-0128-dered.dr16,34.81293718161361
751,spec-10753-58242-0477-dered.dr16,13.95122539309599
752,spec-7623-56901-0860-dered.dr16,6.804388957102098
755,spec-5341-55931-0634-dered.dr16,74.39620240072097
760,spec-6053-56091-0200-dered.dr16,10.868328458091346
763,spec-6172-56269-0318-dered.dr16,104.7767705946639
764,spec-6198-56211-0235-dered.dr16,4.906308372165862
765,spec-6300-56449-0872-dered.dr16,8.14958170713362
768,spec-6791-56429-0878-dered.dr16,9.071501558042831
773,spec-8234-57450-0089-dered.dr16,10.661189914858337
774,spec-7700-58016-0786-dered.dr16,12.162862692495354
776,spec-10478-58171-0084-dered.dr16,7.1118116625499885
779,spec-8299-57346-0658-dered.dr16,6.664603578416848
788,spec-8748-58396-0074-dered.dr16,4.4258926665945575
793,spec-5347-56008-0412-dered.dr16,54.868209433029946
794,spec-5350-56009-0593-dered.dr16,5.745068477467589
795,spec-5361-55973-0900-dered.dr16,7.3283096159639225
802,spec-5876-56042-0050-dered.dr16,9.109234238094015
805,spec-6463-56340-0001-dered.dr16,14.19273624921304
807,spec-6748-56371-0358-dered.dr16,6.736043142775018
808,spec-7085-56625-0714-dered.dr16,35.28699731508322
809,spec-7238-56660-0093-dered.dr16,9.098670844972244
813,spec-7892-57333-0683-dered.dr16,13.651802413182043
822,spec-11061-58428-0556-dered.dr16,12.215194092986772
827,spec-5347-56008-0342-dered.dr16,13.05809451538759
829,spec-5801-56328-0207-dered.dr16,31.272324213677507
831,spec-5891-56034-0222-dered.dr16,14.17757534956055
832,spec-6497-56329-0534-dered.dr16,21.190621477408726
840,spec-9401-58103-0655-dered.dr16,8.402708546793445
851,spec-8831-57448-0589-dered.dr16,9.7246363430626
853,spec-7667-57580-0227-dered.dr16,5.374789808343212
855,spec-8429-57893-0580-dered.dr16,12.233386133646512
857,spec-7748-58396-0621-dered.dr16,5.472490832967716
860,spec-7664-57367-0849-dered.dr16,5.109635825584767
861,spec-9404-58045-0714-dered.dr16,3.678703544890884
862,spec-10472-58159-0314-dered.dr16,18.216248135055757
863,spec-5175-55955-0690-dered.dr16,12.89771083949431
864,spec-5288-55865-0484-dered.dr16,6.396822446972449
865,spec-5292-55926-0374-dered.dr16,8.736490782374961
866,spec-5375-55973-0704-dered.dr16,9.62284548089894
867,spec-5415-55982-0052-dered.dr16,22.548826092993142
870,spec-5719-56014-0620-dered.dr16,11.78501968174585
872,spec-5770-56014-0944-dered.dr16,6.449387059948258
873,spec-5973-56067-0466-dered.dr16,5.909662004749926
874,spec-6322-56190-0424-dered.dr16,7.652520920498834
875,spec-6452-56366-0974-dered.dr16,13.492093585489776
876,spec-6463-56340-0566-dered.dr16,38.19213043791981
877,spec-6659-56607-0640-dered.dr16,13.365866154715494
883,spec-9208-57688-0383-dered.dr16,5.404933557174607
886,spec-7278-57041-0235-dered.dr16,12.289660034060693
888,spec-9562-57817-0342-dered.dr16,14.064158169738029
892,spec-9175-58049-0690-dered.dr16,7.039676824562494
895,spec-7711-57667-0502-dered.dr16,8.095741458554059
896,spec-7877-56898-0646-dered.dr16,12.812243535836277
897,spec-9356-57809-0923-dered.dr16,18.61277562330388
899,spec-4770-55928-0926-dered.dr16,137.9250786779584
901,spec-5205-56040-0136-dered.dr16,11.106313621479293
902,spec-5212-56016-0750-dered.dr16,15.474850083092896
905,spec-5715-56657-0272-dered.dr16,8.11788635017397
911,spec-10720-58250-0174-dered.dr16,10.99882617457855
912,spec-7619-56900-0680-dered.dr16,25.919559459346612
921,spec-11633-58463-0669-dered.dr16,5.481655883350334
923,spec-7656-57338-0819-dered.dr16,9.93266491631301
929,spec-5299-55927-0968-dered.dr16,17.831566527165737
932,spec-5486-56030-0988-dered.dr16,20.804549980660738
935,spec-6483-56341-0392-dered.dr16,11.438726927041461
936,spec-6487-56362-0214-dered.dr16,5.967714545547481
937,spec-6735-56397-0866-dered.dr16,14.649307834440547
940,spec-7770-58044-0744-dered.dr16,5.6134047982040265
942,spec-11546-58488-0812-dered.dr16,12.028018298076194
943,spec-7744-58396-0687-dered.dr16,9.114832158156888
946,spec-7573-56946-0568-dered.dr16,9.370322379470919
948,spec-7704-57572-0623-dered.dr16,5.580455494344469
951,spec-10666-58440-0098-dered.dr16,15.641042787551402
953,spec-9155-58043-0194-dered.dr16,5.102066902325709
956,spec-5301-55987-0136-dered.dr16,11.72713384637668
958,spec-5410-56016-0928-dered.dr16,9.27912535698227
960,spec-5740-55998-0552-dered.dr16,1142.008173690492
964,spec-6638-56370-0638-dered.dr16,7.105144229092192
969,spec-7092-56683-0792-dered.dr16,7.660257187039324
970,spec-7117-56685-0310-dered.dr16,34.251985904657076
971,spec-7282-56660-0208-dered.dr16,9.000268714792274
972,spec-7416-56810-0258-dered.dr16,30.325464617315987
973,spec-8359-57449-0335-dered.dr16,20.259240269184602
974,spec-8509-57843-0854-dered.dr16,17.565392253490774
975,spec-8827-57444-0758-dered.dr16,11.849973270545743
988,spec-10911-58256-0877-dered.dr16,15.83658470149488
998,spec-5794-56282-0572-dered.dr16,5.966256227607199
1014,spec-4870-55923-0982-dered.dr16,9.567729403431553
1015,spec-5201-55832-0796-dered.dr16,30.78594800104607
1016,spec-5290-55862-0330-dered.dr16,6.656450150682235
1017,spec-5292-55926-0194-dered.dr16,16.892360028220832
1020,spec-5780-56274-0038-dered.dr16,9.533018793158314
1021,spec-5787-56254-0634-dered.dr16,80.51689723452763
1022,spec-6040-56101-0982-dered.dr16,14.33825610342768
1023,spec-6047-56098-0460-dered.dr16,9.234162083201328
1027,spec-6734-56386-0940-dered.dr16,14.764079081416506
1029,spec-7728-58138-0544-dered.dr16,5.646099961991438
1031,spec-8302-57389-0082-dered.dr16,10.919084464831705
1033,spec-8862-57461-0578-dered.dr16,7.6493993367306095
1035,spec-9142-57664-0462-dered.dr16,7.279385272123074
1041,spec-10227-58224-0685-dered.dr16,7.958801171655311
1046,spec-5204-56036-0080-dered.dr16,9.411597602748593
1047,spec-5306-55926-0688-dered.dr16,14.966691908577827
1051,spec-5430-56000-0106-dered.dr16,8.20296591923225
1053,spec-5710-56658-0044-dered.dr16,6.040271624876273
1055,spec-5774-56002-0738-dered.dr16,7.722057900616528
1056,spec-6014-56072-0778-dered.dr16,12.200816566922196
1057,spec-6035-56076-0802-dered.dr16,16.998916103949366
1060,spec-6685-56412-0390-dered.dr16,6.174434034885259
1062,spec-8517-57899-0078-dered.dr16,6.49879574296554
1067,spec-7656-57338-0951-dered.dr16,8.390317278348924
1069,spec-10261-58462-0333-dered.dr16,5.136724968894046
1071,spec-8736-57400-0745-dered.dr16,13.409636369630153
1072,spec-10265-58512-0796-dered.dr16,6.167092056564682
1075,spec-7676-57329-0422-dered.dr16,32.53908788075302
1076,spec-9215-57682-0528-dered.dr16,6.069612948158209
1078,spec-7727-58152-0921-dered.dr16,3.274829305345767
1080,spec-8760-57672-0330-dered.dr16,8.428327288166408
1088,spec-5890-56037-0317-dered.dr16,4.542766291085215
1089,spec-5895-56046-0184-dered.dr16,20.1163967619688
1090,spec-6000-56102-0703-dered.dr16,36.081183564021146
1091,spec-6112-56191-0806-dered.dr16,11.571971527286928
1094,spec-6712-56421-0156-dered.dr16,7.120561748239162
1097,spec-6974-56442-0298-dered.dr16,5.851226261471897
1098,spec-7666-57339-0765-dered.dr16,5.681038817890658
1099,spec-8860-57458-0598-dered.dr16,8.186299516748564
1105,spec-8729-57399-0251-dered.dr16,7.6637642890262265
1107,spec-7314-56990-0308-dered.dr16,8.103974456124856
1113,spec-9311-57743-0146-dered.dr16,5.8390108580226965
1115,spec-7653-57306-0943-dered.dr16,9.545250916977638
1119,spec-7642-57651-0440-dered.dr16,9.459761940744222
1120,spec-7895-57659-0490-dered.dr16,13.058898889857822
1122,spec-8729-57399-0784-dered.dr16,10.180605938476216
1124,spec-4686-56013-0995-dered.dr16,11.271010485086284
1125,spec-5420-56009-0478-dered.dr16,34.10781746369148
1128,spec-5876-56042-0228-dered.dr16,9.262388487971705
1131,spec-6002-56104-0336-dered.dr16,8.852733911084874
1132,spec-6003-56311-0298-dered.dr16,6.100682056716492
1135,spec-6737-56365-0556-dered.dr16,34.68078560129721
1137,spec-6970-56444-0832-dered.dr16,5.083863190629106
1140,spec-7378-56715-0173-dered.dr16,130.19209658739717
1144,spec-8735-58133-0020-dered.dr16,17.804307086968596
1145,spec-7835-56986-0183-dered.dr16,4.419882453476374
1146,spec-8825-57451-0566-dered.dr16,5.167893043396448
1147,spec-7748-58396-0620-dered.dr16,10.02979982751044
1149,spec-7579-56954-0301-dered.dr16,17.109297967066464
1155,spec-5212-56016-0036-dered.dr16,4.405278246734867
1156,spec-5336-55957-0430-dered.dr16,6.227356959141413
1159,spec-5455-56009-0770-dered.dr16,9.389630088725136
1161,spec-7096-56683-0851-dered.dr16,6.148801337481974
1163,spec-8845-58159-0222-dered.dr16,11.58631517337581
1167,spec-9607-58085-0212-dered.dr16,6.699894631843645
1171,spec-7654-57330-0687-dered.dr16,13.75393277200049
1173,spec-8792-57364-0377-dered.dr16,3.059093288173761
1174,spec-7860-57006-0488-dered.dr16,8.578202188532536
1177,spec-5353-55980-0008-dered.dr16,48.74326279395545
1178,spec-5380-55980-0910-dered.dr16,7.664369117734474
1179,spec-5398-56011-0911-dered.dr16,5.052925266384881
1182,spec-5728-56334-0996-dered.dr16,9.702074578852317
1185,spec-7088-56657-0335-dered.dr16,3.590046171048097
1187,spec-7103-56661-0296-dered.dr16,8.714587945374436
1188,spec-7864-56979-0100-dered.dr16,21.38683479236545
1190,spec-8206-57424-0855-dered.dr16,4.2140805441107085
1194,spec-7403-57071-0239-dered.dr16,12.203618518531941
1197,spec-7670-57328-0042-dered.dr16,12.496455332098245
1198,spec-7671-57360-0342-dered.dr16,7.589499694960582
1200,spec-7627-56933-0610-dered.dr16,27.88358293711977
1202,spec-8421-58223-0934-dered.dr16,7.731843840540268
1204,spec-11126-58436-0238-dered.dr16,5.596089492668722
1209,spec-6621-56366-0216-dered.dr16,8.50527268472935
1210,spec-6737-56365-0778-dered.dr16,37.92317168895876
1214,spec-7670-57328-0178-dered.dr16,10.019179240859927
1219,spec-11649-58514-0179-dered.dr16,50.08961578780401
1222,spec-9397-58107-0812-dered.dr16,8.00014915818255
1224,spec-7822-57041-0241-dered.dr16,5.8693135685926565
1226,spec-7598-56956-0437-dered.dr16,7.159341211789586
1229,spec-7703-57333-0656-dered.dr16,3.1773828242558566
1231,spec-10762-58390-0634-dered.dr16,6.975889719750442
1234,spec-5288-55865-0944-dered.dr16,5.270560446776718
1235,spec-5298-55979-0186-dered.dr16,6.991968468996577
1241,spec-6484-56358-0792-dered.dr16,5.362776470550793
1242,spec-6492-56362-0581-dered.dr16,17.24878799562424
1245,spec-7291-56992-0102-dered.dr16,174.19005848157678
1246,spec-7747-58398-0154-dered.dr16,4.1791067616532365
1247,spec-7835-56986-0464-dered.dr16,19.397288661415022
1255,spec-8749-57684-0186-dered.dr16,61.32939101276056
1256,spec-4870-55923-0484-dered.dr16,29.341780055312363
1258,spec-5158-55913-0136-dered.dr16,5.663936007459907
1259,spec-5287-55952-0034-dered.dr16,14.532592701094257
1261,spec-5712-56602-0074-dered.dr16,40.705481026338
1262,spec-5739-55976-0762-dered.dr16,7.173237188571081
1267,spec-6430-56299-0513-dered.dr16,12.383092017972942
1268,spec-6457-56330-0098-dered.dr16,6.916966508486786
1269,spec-6478-56341-0689-dered.dr16,6.8835177661603595
1270,spec-6489-56329-0126-dered.dr16,3.2870140561847894
1272,spec-6740-56401-0060-dered.dr16,8.207091656817285
1273,spec-8370-57732-0710-dered.dr16,290.26776727381275
1274,spec-9366-57746-0225-dered.dr16,12.43195031229718
1277,spec-8736-57400-0595-dered.dr16,7.0450160755430975
1284,spec-7770-58044-0260-dered.dr16,7.004726941263437
1289,spec-5455-56009-0854-dered.dr16,8.280843660737714
1290,spec-5788-56255-0852-dered.dr16,14.012186691408814
1291,spec-5973-56067-0324-dered.dr16,4.619612854604954
1294,spec-6986-56717-0050-dered.dr16,17.09190487088467
1295,spec-11079-58485-0356-dered.dr16,10.161599077989802
1301,spec-7617-56949-0741-dered.dr16,6.65349431184731
1306,spec-7617-56949-0146-dered.dr16,6.144487486647671
1308,spec-11280-58430-0246-dered.dr16,14.058398211864457
1310,spec-5401-55949-0922-dered.dr16,5.7738308169761305
1311,spec-5487-55982-0196-dered.dr16,5.243105522772034
1312,spec-5851-56075-0014-dered.dr16,15.334335497034397
1315,spec-6457-56330-0008-dered.dr16,6.153651028324313
1316,spec-6457-56330-0088-dered.dr16,4.762415509472234
1317,spec-6476-56358-0882-dered.dr16,10.04223392080711
1319,spec-6750-56367-0811-dered.dr16,5.647825622200526
1321,spec-7031-56449-0331-dered.dr16,4.023054037490166
1326,spec-9604-58133-0466-dered.dr16,15.488955992746465
1332,spec-7900-57358-0311-dered.dr16,5.729181379994021
1333,spec-11313-58426-0918-dered.dr16,11.41551834744012
1334,spec-7633-56931-0908-dered.dr16,6.993728505023782
1336,spec-8819-57450-0569-dered.dr16,8.913437402825394
1341,spec-5343-55999-0449-dered.dr16,7.372759775575526
1342,spec-5352-56269-0942-dered.dr16,2.169376626498844
1344,spec-5376-55987-0906-dered.dr16,6.324573163181783
1345,spec-5484-56039-0334-dered.dr16,10.660801162308935
1347,spec-5858-56063-0996-dered.dr16,13.177885379809295
1348,spec-6005-56090-0364-dered.dr16,5.073540361758448
1351,spec-6815-56419-0837-dered.dr16,12.780857762068782
1354,spec-8749-57684-0377-dered.dr16,5.517651111322992
1355,spec-8843-57423-0354-dered.dr16,72.70537996367887
1357,spec-7670-57328-0858-dered.dr16,6.988060940271365
1358,spec-10478-58171-0431-dered.dr16,15.462210007596298
1364,spec-11295-58456-0020-dered.dr16,6.589022198641548
