SPECTRA INDEX,SPECTRA FILE NAME,NORM SPECTRA FILE NAME,REDSHIFT,CALCULATED SNR,SDSS SNR,BF,CF
31,spec-8756-57687-0578-dered.dr16,spec-8756-57687-0578norm.dr16,2.363,17.12328,16.73942,44718.18359902704,-0.9593427322915097
32,spec-7745-58077-0085-dered.dr16,spec-7745-58077-0085norm.dr16,2.3962,16.37718,17.77007,7437449.633273505,-1.5553639724193626
33,spec-6642-56396-0310-dered.dr16,spec-6642-56396-0310norm.dr16,2.41,14.01891,16.14036,17.16934016377152,-0.07606155369095981
34,spec-4377-55828-0863-dered.dr16,spec-4377-55828-0863norm.dr16,2.415,23.95755,24.53588,1742.8796677287628,-0.5337580138481222
35,spec-7137-56566-0654-dered.dr16,spec-7137-56566-0654norm.dr16,2.434,15.13732,16.72064,80.99343465068739,-0.23899201232074396
36,spec-6976-56448-0252-dered.dr16,spec-6976-56448-0252norm.dr16,2.435,11.48042,10.72186,52844.47123301231,-1.0645211280126656
37,spec-6408-56329-0766-dered.dr16,spec-6408-56329-0766norm.dr16,2.456,11.93731,12.43212,326419.61366645346,-1.3270061432471094
38,spec-6488-56364-0856-dered.dr16,spec-6488-56364-0856norm.dr16,2.46,17.439,19.86704,13076.066256730726,-0.8181933918147241
39,spec-6434-56362-0167-dered.dr16,spec-6434-56362-0167norm.dr16,2.462,17.49199,18.58409,225.02789300359922,-0.3110575148958298
40,spec-5399-55956-0922-dered.dr16,spec-5399-55956-0922norm.dr16,2.468,12.36458,12.92346,96.98957820116067,-0.3948586459346201
