SPECTRA INDEX,SPECTRA FILE NAME,NORM SPECTRA FILE NAME,REDSHIFT,CALCULATED SNR,SDSS SNR,BF,CF
21,spec-5306-55926-0118-dered.dr16,spec-5306-55926-0118norm.dr16,2.181,17.71705,18.73738,347203.6596816868,-1.1751997415150595
22,spec-4542-55833-0114-dered.dr16,spec-4542-55833-0114norm.dr16,2.182,15.1587,15.74701,3133875764.0754704,-2.283952951147713
23,spec-6428-56279-0031-dered.dr16,spec-6428-56279-0031norm.dr16,2.189,16.52561,15.58691,73295870.54217634,-1.8858599742815028
24,spec-5293-55953-0430-dered.dr16,spec-5293-55953-0430norm.dr16,2.196,24.3944,29.39237,1081.047715441112,-0.41655990871935467
25,spec-6617-56365-0304-dered.dr16,spec-6617-56365-0304norm.dr16,2.211,9.84993,11.95873,5791.004491425781,-0.7865875095878493
26,spec-6722-56431-0614-dered.dr16,spec-6722-56431-0614norm.dr16,2.24,11.71803,13.19361,15.98582754418386,-0.08848463260830264
27,spec-6512-56567-0820-dered.dr16,spec-6512-56567-0820norm.dr16,2.247,15.35201,17.40108,41.4795158950727,-0.12765198074710518
28,spec-6790-56430-0331-dered.dr16,spec-6790-56430-0331norm.dr16,2.295,13.07344,15.11927,11636.058194097654,-0.825321675108352
29,spec-7415-57097-0724-dered.dr16,spec-7415-57097-0724norm.dr16,2.2953,22.28038,21.2301,222.97057075130044,-0.3572073761464097
30,spec-8363-58140-0552-dered.dr16,spec-8363-58140-0552norm.dr16,2.3607,12.55342,14.44042,65.08926482922236,-0.22491097626377987
