#wavelengths flux error
3.566974365234375000e+03 -2.928421000000000000e+07 0.000000000000000000e+00
3.567794921875000000e+03 -1.041302000000000000e+07 0.000000000000000000e+00
3.568617675781250000e+03 4.378511600000000000e+07 0.000000000000000000e+00
3.569438476562500000e+03 -4.426535200000000000e+07 0.000000000000000000e+00
3.570261718750000000e+03 2.724222200000000000e+07 0.000000000000000000e+00
3.571083007812500000e+03 -8.529254000000000000e+06 0.000000000000000000e+00
3.571906494140625000e+03 -6.591748000000000000e+06 0.000000000000000000e+00
3.572728271484375000e+03 1.412468500000000000e+07 0.000000000000000000e+00
3.573550048828125000e+03 -1.323688500000000000e+07 0.000000000000000000e+00
3.574374023437500000e+03 9.373587000000000000e+06 0.000000000000000000e+00
3.575196289062500000e+03 -6.363861000000000000e+06 0.000000000000000000e+00
3.576020751953125000e+03 1.845152750000000000e+06 0.000000000000000000e+00
3.576843505859375000e+03 1.380002250000000000e+06 0.000000000000000000e+00
3.577668212890625000e+03 -2.903905500000000000e+06 0.000000000000000000e+00
3.578491455078125000e+03 3.544405250000000000e+06 0.000000000000000000e+00
3.579314453125000000e+03 -3.118919750000000000e+06 0.000000000000000000e+00
3.580139892578125000e+03 2.638291500000000000e+06 0.000000000000000000e+00
3.580963623046875000e+03 -9.709996250000000000e+05 0.000000000000000000e+00
3.581789306640625000e+03 -7.796908750000000000e+05 0.000000000000000000e+00
3.582613281250000000e+03 1.286949375000000000e+06 0.000000000000000000e+00
3.583439453125000000e+03 -1.052582875000000000e+06 0.000000000000000000e+00
3.584263916015625000e+03 7.503532500000000000e+05 0.000000000000000000e+00
3.585088378906250000e+03 -5.200804062500000000e+05 0.000000000000000000e+00
3.585915039062500000e+03 1.454700156250000000e+05 0.000000000000000000e+00
3.586739990234375000e+03 1.912398125000000000e+05 0.000000000000000000e+00
3.587567138671875000e+03 -2.202091250000000000e+05 0.000000000000000000e+00
3.588392333984375000e+03 1.729492968750000000e+05 0.000000000000000000e+00
3.589219970703125000e+03 -1.117248828125000000e+05 0.000000000000000000e+00
3.590045654296875000e+03 4.857601171875000000e+04 0.000000000000000000e+00
3.590871582031250000e+03 -4.633677734375000000e+03 0.000000000000000000e+00
3.591699462890625000e+03 -1.256248730468750000e+04 0.000000000000000000e+00
3.592525878906250000e+03 2.392467578125000000e+04 0.000000000000000000e+00
3.593354248046875000e+03 -2.271626171875000000e+04 0.000000000000000000e+00
3.594180908203125000e+03 1.106668847656250000e+04 0.000000000000000000e+00
3.595009765625000000e+03 -4.097103515625000000e+03 0.000000000000000000e+00
3.595836669921875000e+03 9.767412719726562500e+02 0.000000000000000000e+00
3.596663818359375000e+03 1.097190795898437500e+03 0.000000000000000000e+00
3.597493408203125000e+03 -2.682695312500000000e+03 0.000000000000000000e+00
3.598320800781250000e+03 2.506989013671875000e+03 0.000000000000000000e+00
3.599150634765625000e+03 -1.563487670898437500e+03 0.000000000000000000e+00
3.599978759765625000e+03 5.685377807617187500e+02 0.000000000000000000e+00
3.600808837890625000e+03 -6.711458587646484375e+01 0.000000000000000000e+00
3.601637207031250000e+03 -1.670387115478515625e+02 0.000000000000000000e+00
3.602467773437500000e+03 3.401131896972656250e+02 0.000000000000000000e+00
3.603296386718750000e+03 -2.442868804931640625e+02 0.000000000000000000e+00
3.604125244140625000e+03 1.421744842529296875e+02 0.000000000000000000e+00
3.604956542968750000e+03 -3.600249481201171875e+01 0.000000000000000000e+00
3.605785888671875000e+03 2.751098251342773438e+01 0.000000000000000000e+00
3.606617187500000000e+03 3.059217453002929688e+01 0.000000000000000000e+00
3.607447021484375000e+03 -1.935999488830566406e+01 0.000000000000000000e+00
3.608278808593750000e+03 3.404072570800781250e+01 0.000000000000000000e+00
3.609108886718750000e+03 -1.586301326751708984e+01 0.000000000000000000e+00
3.609939208984375000e+03 9.895092010498046875e+00 0.000000000000000000e+00
3.610771728515625000e+03 2.315345764160156250e+00 0.000000000000000000e+00
3.611602294921875000e+03 1.744801521301269531e+01 0.000000000000000000e+00
3.612435058593750000e+03 2.488953399658203125e+01 0.000000000000000000e+00
3.613266113281250000e+03 -3.830543041229248047e+00 0.000000000000000000e+00
3.614099365234375000e+03 1.253752613067626953e+01 0.000000000000000000e+00
3.614930664062500000e+03 1.694887924194335938e+01 0.000000000000000000e+00
3.615762451171875000e+03 1.078227043151855469e+01 0.000000000000000000e+00
3.616596191406250000e+03 6.525032520294189453e+00 0.000000000000000000e+00
3.617428222656250000e+03 1.176249217987060547e+01 0.000000000000000000e+00
3.618262451171875000e+03 1.321471214294433594e+01 0.000000000000000000e+00
3.619094726562500000e+03 -4.884555339813232422e+00 0.000000000000000000e+00
3.619929199218750000e+03 1.828912734985351562e+01 0.000000000000000000e+00
3.620761962890625000e+03 1.423620796203613281e+01 0.000000000000000000e+00
3.621594970703125000e+03 1.120480346679687500e+01 0.000000000000000000e+00
3.622430175781250000e+03 1.172262859344482422e+01 0.000000000000000000e+00
