#wavelengths flux error
3.566974365234375000e+03 1.890607833862304688e+01 0.000000000000000000e+00
3.567794921875000000e+03 1.890607833862304688e+01 0.000000000000000000e+00
3.568617675781250000e+03 1.890607833862304688e+01 0.000000000000000000e+00
3.569438476562500000e+03 1.890607833862304688e+01 0.000000000000000000e+00
3.570261718750000000e+03 1.890607833862304688e+01 0.000000000000000000e+00
3.571083007812500000e+03 1.890607833862304688e+01 0.000000000000000000e+00
3.571906494140625000e+03 1.890607833862304688e+01 0.000000000000000000e+00
3.572728271484375000e+03 1.890607833862304688e+01 0.000000000000000000e+00
3.573550048828125000e+03 1.890607833862304688e+01 0.000000000000000000e+00
3.574374023437500000e+03 1.890607833862304688e+01 0.000000000000000000e+00
3.575196289062500000e+03 1.890607833862304688e+01 0.000000000000000000e+00
3.576020751953125000e+03 1.890607833862304688e+01 0.000000000000000000e+00
3.576843505859375000e+03 1.890607833862304688e+01 0.000000000000000000e+00
3.577668212890625000e+03 1.890607833862304688e+01 0.000000000000000000e+00
3.578491455078125000e+03 1.890607833862304688e+01 0.000000000000000000e+00
3.579314453125000000e+03 1.890607833862304688e+01 0.000000000000000000e+00
3.580139892578125000e+03 1.890607833862304688e+01 0.000000000000000000e+00
3.580963623046875000e+03 1.890607833862304688e+01 0.000000000000000000e+00
3.581789306640625000e+03 1.890607833862304688e+01 0.000000000000000000e+00
3.582613281250000000e+03 1.890607833862304688e+01 0.000000000000000000e+00
3.583439453125000000e+03 1.890607833862304688e+01 0.000000000000000000e+00
3.584263916015625000e+03 1.093491935729980469e+01 0.000000000000000000e+00
3.585088378906250000e+03 1.760324478149414062e+01 0.000000000000000000e+00
3.585915039062500000e+03 6.702208995819091797e+00 0.000000000000000000e+00
3.586739990234375000e+03 1.246570014953613281e+01 0.000000000000000000e+00
3.587567138671875000e+03 1.599475955963134766e+01 0.000000000000000000e+00
3.588392333984375000e+03 6.189422130584716797e+00 0.000000000000000000e+00
3.589219970703125000e+03 7.547029256820678711e-01 0.000000000000000000e+00
3.590045654296875000e+03 1.713998413085937500e+01 0.000000000000000000e+00
3.590871582031250000e+03 6.007009983062744141e+00 0.000000000000000000e+00
3.591699462890625000e+03 1.376999759674072266e+01 0.000000000000000000e+00
3.592525878906250000e+03 6.293586730957031250e+00 0.000000000000000000e+00
3.593354248046875000e+03 5.417679786682128906e+00 0.000000000000000000e+00
3.594180908203125000e+03 2.113157081604003906e+01 0.000000000000000000e+00
3.595009765625000000e+03 -5.179190635681152344e-01 0.000000000000000000e+00
3.595836669921875000e+03 1.647222328186035156e+01 0.000000000000000000e+00
3.596663818359375000e+03 1.106023788452148438e+01 0.000000000000000000e+00
3.597493408203125000e+03 9.267449378967285156e+00 0.000000000000000000e+00
3.598320800781250000e+03 1.238876914978027344e+01 0.000000000000000000e+00
3.599150634765625000e+03 5.988235473632812500e+00 0.000000000000000000e+00
3.599978759765625000e+03 3.927374362945556641e+00 0.000000000000000000e+00
3.600808837890625000e+03 9.263286590576171875e+00 0.000000000000000000e+00
3.601637207031250000e+03 6.488776683807373047e+00 0.000000000000000000e+00
3.602467773437500000e+03 9.780947685241699219e+00 0.000000000000000000e+00
3.603296386718750000e+03 8.679755210876464844e+00 0.000000000000000000e+00
3.604125244140625000e+03 1.412567257881164551e+00 0.000000000000000000e+00
3.604956542968750000e+03 1.567650413513183594e+01 0.000000000000000000e+00
3.605785888671875000e+03 1.048896121978759766e+01 0.000000000000000000e+00
3.606617187500000000e+03 1.364213466644287109e+01 0.000000000000000000e+00
3.607447021484375000e+03 1.348027420043945312e+01 0.000000000000000000e+00
